date,taiwan_vix,source,vix_return_5d,vix_return_10d,vix_return_20d
20260423,32.48,https://www.taifex.com.tw/file/taifex/Dailydownload/vix/log2data/202604new.txt,11.807228915662638,10.626702997275196,-15.52665799739923
20260424,36.07,https://www.taifex.com.tw/file/taifex/Dailydownload/vix/log2data/202604new.txt,26.38402242466713,32.027818448023424,-0.6883259911894313
20260427,36.46,https://www.taifex.com.tw/file/taifex/Dailydownload/vix/log2data/202604new.txt,21.614409606404262,23.88718994223582,-1.0046158023350515
20260428,35.88,https://www.taifex.com.tw/file/taifex/Dailydownload/vix/log2data/202604new.txt,19.879719345138657,29.5774647887324,-0.9113504556752194
20260429,32.49,https://www.taifex.com.tw/file/taifex/Dailydownload/vix/log2data/202604new.txt,10.060975609756095,15.540540540540547,-13.197969543147202
20260430,35.16,https://www.taifex.com.tw/file/taifex/Dailydownload/vix/log2data/202604new.txt,8.251231527093594,21.032702237521494,-4.972972972972977
20260504,35.59,https://www.taifex.com.tw/file/taifex/Dailydownload/vix/log2data/202605new.txt,-1.330745772109776,24.702172389628597,2.123385939741751
20260505,36.73,https://www.taifex.com.tw/file/taifex/Dailydownload/vix/log2data/202605new.txt,0.7405375754251153,22.515010006671112,0.7681755829903825
20260506,38.31,https://www.taifex.com.tw/file/taifex/Dailydownload/vix/log2data/202605new.txt,6.772575250836121,27.998663548279335,13.950029744199899
20260507,37.8,https://www.taifex.com.tw/file/taifex/Dailydownload/vix/log2data/202605new.txt,16.343490304709118,28.04878048780488,23.812643301670477
20260508,37.41,https://www.taifex.com.tw/file/taifex/Dailydownload/vix/log2data/202605new.txt,6.3993174061433455,15.17857142857142,27.418256130790187
20260511,35.37,https://www.taifex.com.tw/file/taifex/Dailydownload/vix/log2data/202605new.txt,-0.6181511660579009,-1.9406709176601145,29.465592972181543
20260512,37.58,https://www.taifex.com.tw/file/taifex/Dailydownload/vix/log2data/202605new.txt,2.31418459025321,3.071859572133828,27.692830445124027
20260513,38.28,https://www.taifex.com.tw/file/taifex/Dailydownload/vix/log2data/202605new.txt,-0.0783085356303892,6.688963210702337,38.24485373781148
20260514,39.38,https://www.taifex.com.tw/file/taifex/Dailydownload/vix/log2data/202605new.txt,4.179894179894195,21.206525084641427,40.04267425320058
20260515,38.62,https://www.taifex.com.tw/file/taifex/Dailydownload/vix/log2data/202605new.txt,3.234429296979413,9.840728100113761,32.943201376936315
20260518,39.07,https://www.taifex.com.tw/file/taifex/Dailydownload/vix/log2data/202605new.txt,10.460842521911239,9.778027535824663,36.895585143658025
20260519,39.51,https://www.taifex.com.tw/file/taifex/Dailydownload/vix/log2data/202605new.txt,5.135710484300149,7.568744895181045,31.787858572381577
20260520,36.91,https://www.taifex.com.tw/file/taifex/Dailydownload/vix/log2data/202605new.txt,-3.5788923719958343,-3.6543983294179183,23.321082525893733
20260521,34.36,https://www.taifex.com.tw/file/taifex/Dailydownload/vix/log2data/202605new.txt,-12.747587607922807,-9.100529100529098,16.39566395663956
20260522,33.09,https://www.taifex.com.tw/file/taifex/Dailydownload/vix/log2data/202605new.txt,-14.319005696530285,-11.547714514835583,1.878078817734008
20260525,33.91,https://www.taifex.com.tw/file/taifex/Dailydownload/vix/log2data/202605new.txt,-13.207064243665222,-4.12779191405146,-5.988355974494053
