episode_key,condition_variant_id,stock_id,change_class,changed_columns,old_row_sha256,new_row_sha256
absolute_or_two_month_yoy_ge15_cumulative_improving|6596|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6596,added_episode,,,e01c29db4f103a8bd6fe74e9924e97d4b6ec97aa730a932d2ff67415e7a25c29
absolute_or_two_month_yoy_ge15_cumulative_improving|6596|20251217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6596,removed_episode,,b33124a9363e91ee5f33b45742e57e03a1a5693ebc561999102b2d3841a805b4,
absolute_or_two_month_yoy_ge15_cumulative_improving|6603|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6603,added_episode,,,48548dfb98fea3991cedfa5b819fff5ba063d8446329af62b1241418bb7e904e
absolute_or_two_month_yoy_ge15_cumulative_improving|6612|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6612,added_episode,,,67e73cb02211603e9fbfbf757f51f5f0200caec10f2c8fc668d10b741d1f4cba
absolute_or_two_month_yoy_ge15_cumulative_improving|6612|20251217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6612,removed_episode,,a3c61b843eed1df22a8c79a07aa0bdfbcdfcca6b2cf9048b1a57be473c66ab65,
absolute_or_two_month_yoy_ge15_cumulative_improving|6613|20260517|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6613,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,91a63f762fff120206786cd131729c42af2a462bd544db13bec562bbf77b51d2,69d439be7c964cb71deef3b815178763328aaa4b6fdcbab2c050a900f6b6c29e
absolute_or_two_month_yoy_ge15_cumulative_improving|6617|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6617,added_episode,,,fde314b86ae2348e05372ea16af72049a101ff44db075126795c17bafa38d8a3
absolute_or_two_month_yoy_ge15_cumulative_improving|6617|20260117|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6617,removed_episode,,7c9b1478959bd9a5897f28d4b6d381e616b162c8dd2721ea280845089c997a69,
absolute_or_two_month_yoy_ge15_cumulative_improving|6624|20260217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6624,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,38e9aa07dfa3d7dd2ed2dce569fecda45efbfe547e2c8c10cde7361ade13374b,f4fe32754fb54c179e21f159b543563ea5426ef020eb166e3bc312acaae9d66c
absolute_or_two_month_yoy_ge15_cumulative_improving|6629|20251117|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6629,added_episode,,,6da356be8d9a1956f81bfd2e68b698298ff87b2204b34b55932598ff209dbd5a
absolute_or_two_month_yoy_ge15_cumulative_improving|6629|20251217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6629,removed_episode,,347e86ec6df8bc9a66ac248ca1b6eab3a23fc744bb05e868f699b14f63e0c442,
absolute_or_two_month_yoy_ge15_cumulative_improving|6637|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6637,added_episode,,,78a025c7f5476be7f6ebc6aaab2e22ecb8386bf67a7fa51825f75e1dc9b13b66
absolute_or_two_month_yoy_ge15_cumulative_improving|6637|20251217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6637,removed_episode,,17364d7ba27ceee4d7dba08d4631f1e5071c096300f3de4132ea0dee388f22df,
absolute_or_two_month_yoy_ge15_cumulative_improving|6640|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6640,added_episode,,,775cd7a4f91e6d710646f86fbb6527234b8587b2f02a3c376b6a70b3304f3bb7
absolute_or_two_month_yoy_ge15_cumulative_improving|6640|20260117|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6640,removed_episode,,8a449203e4a1ecfdd0df6da36098d3554bef16057fc84a32bddd20ecbb02541e,
absolute_or_two_month_yoy_ge15_cumulative_improving|6640|20260517|2,absolute_or_two_month_yoy_ge15_cumulative_improving,6640,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,c5c81204ab6bc0dbc0774c55ac702fcc327228407d5f9444a90e975376dd6d98,c3274e5c9f377f44be0d807c7ad17a25115d6949fd7fbb49e9a5a3cbcd0465c8
absolute_or_two_month_yoy_ge15_cumulative_improving|6642|20260217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6642,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,ceec4c9b0140b64ebeeda3e0c858ee64e067e9e80c36ed033b62e272429abbb4,b475c74e0e4739a750df1eec0e3e88d2a5d2e11e52a6baaedbc49850795eb6bb
absolute_or_two_month_yoy_ge15_cumulative_improving|6643|20251117|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6643,added_episode,,,66669319c7eae7126e0aab44cd9d4cb6639b5521d33d14fc7946268ce95eeb44
absolute_or_two_month_yoy_ge15_cumulative_improving|6643|20251217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6643,removed_episode,,66d5e4e79f496e5c6dd40b17da56794eb5c5a33c157ce19d784ef7d842fc1d5f,
absolute_or_two_month_yoy_ge15_cumulative_improving|6649|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6649,added_episode,,,c4dc8ce93a661d3faec7ea42459215eeb280ad06cf7d0ef972f1b66297458720
absolute_or_two_month_yoy_ge15_cumulative_improving|6649|20251217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6649,removed_episode,,3a3d4f13369fbf50c7c1baf5b4f5afda2d149f4f8a0c7c8ea9c81dfe619ec138,
absolute_or_two_month_yoy_ge15_cumulative_improving|6654|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6654,added_episode,,,c06ca07db14b1610b0b04e2f91418e2c3a93397d3da6b1b1530d0c54696eb3b1
absolute_or_two_month_yoy_ge15_cumulative_improving|6654|20251217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6654,removed_episode,,5aba9c6f9020d7b2eecc82132e94f91c22adf6cc6308a56f5c196c4c82351777,
absolute_or_two_month_yoy_ge15_cumulative_improving|6654|20260517|2,absolute_or_two_month_yoy_ge15_cumulative_improving,6654,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,2375e28dba7391938f4f94cde53a9e6dae0232d8207088e4061164aed6a6733c,d742d8cfe5417111564ea6417069f2b6b5bba72095f44ac7da5e6a2f39b10b9a
absolute_or_two_month_yoy_ge15_cumulative_improving|6661|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6661,added_episode,,,eeb469a3ed068a34fe2004f7b7e863944eea520bab06e1faf990441b5c73bbe0
absolute_or_two_month_yoy_ge15_cumulative_improving|6661|20260217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6661,removed_episode,,8e967373ab88ade5936000e2de21fae3bd0caa752828a88b4afc31cb0b7672e8,
absolute_or_two_month_yoy_ge15_cumulative_improving|6662|20260217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6662,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,fb0d7ab3983d2e2de8c7001dab58970c249503852a0bd7ff5dd875315f03c322,745363927333569e7cb612f84c0bc9b307c8b3f382f0ab04549ca7ba3b2195cd
absolute_or_two_month_yoy_ge15_cumulative_improving|6667|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6667,added_episode,,,1941d1487a87b562e0bcabcf962051021ab762dff377ee556063748a043c9400
absolute_or_two_month_yoy_ge15_cumulative_improving|6667|20260117|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6667,removed_episode,,f57da89ca42b33d4c793d6d0bc009ef8bb4eef6a8310d1020581e86be55552d3,
absolute_or_two_month_yoy_ge15_cumulative_improving|6680|20251117|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6680,added_episode,,,53b0274a514ecdbf48592cb34edb4582c54845c90bb42dce720a8f1880c1aaba
absolute_or_two_month_yoy_ge15_cumulative_improving|6680|20260217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6680,removed_episode,,fd6dd6eaacfb94f1319cef392ac61a71c862c2d1c906253ced84146ae1caf45b,
absolute_or_two_month_yoy_ge15_cumulative_improving|6683|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6683,added_episode,,,dea9f9b9a9f6165a30b5473b1ef6a547ecb4f2ae893b0f10d524e24e6f26a420
absolute_or_two_month_yoy_ge15_cumulative_improving|6683|20260517|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6683,removed_episode,,978034fc5945bf368cd7c8343298fc47db0663b2c756071a801c6191b2ad480f,
absolute_or_two_month_yoy_ge15_cumulative_improving|6683|20260517|2,absolute_or_two_month_yoy_ge15_cumulative_improving,6683,added_episode,,,8b838c034c9c7074388e78ff3806b6642afecbccfc86e98beee30fb9786f3b09
absolute_or_two_month_yoy_ge15_cumulative_improving|6684|20260617|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6684,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,a21169d37db7e18c4477c25e14a9e262be12f30f9d915deffc73c11e9b24417b,3ede613787ef1ed7b80629e15dece4883affb51120ed3ac558388fa17aa32f55
absolute_or_two_month_yoy_ge15_cumulative_improving|6690|20260217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6690,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,c61ab4953924b08f3c52a64476a793a51a70125ca905bef695a76a1805fc3b63,78195f87e05372c93f06c11a6aa56f85afe6f250bcbfa3dabd830e4afd19f6a3
absolute_or_two_month_yoy_ge15_cumulative_improving|6693|20251117|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6693,added_episode,,,99880a62d3889df544c670ed9bd422539dbec3750bb86341c5ba6ccbfe6a17bc
absolute_or_two_month_yoy_ge15_cumulative_improving|6693|20251217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6693,removed_episode,,19c86f8f7331fb5da2088d8fdc78e1b3114809562ac13e8e521024eadb40ec5c,
absolute_or_two_month_yoy_ge15_cumulative_improving|6693|20260517|2,absolute_or_two_month_yoy_ge15_cumulative_improving,6693,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,1d0d34126e4b11c9cebaf74d1071c11360879ba2e0e7d46460a88cc8d51a31ce,a60b1a3ac6a079480288c7a7a01d443789a9afaad49f7d979a81f112947eff04
absolute_or_two_month_yoy_ge15_cumulative_improving|6697|20251117|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6697,added_episode,,,77f8e6015f23a5fc8b67011d2181048043ad93def86ff153a4fa369309c4317d
absolute_or_two_month_yoy_ge15_cumulative_improving|6697|20260317|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6697,removed_episode,,3d65a34be21cc5f7809677a24f678c6bc6b83bd9b4ee84b0b7f3b16529069ebf,
absolute_or_two_month_yoy_ge15_cumulative_improving|6703|20260617|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6703,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,5a274357b825d4232ac6bc487c2aa40e34b9047a2f85439e93634f6ac45d1431,e7cdcc79731bcfecddb085eef4c05c55cebd4fc6d5a229f0a7c9179c3593eb5e
absolute_or_two_month_yoy_ge15_cumulative_improving|6708|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6708,added_episode,,,8c8dcd34f4a713f5f5052692666b4cd6b0bffb82b9c569325626bb4544d6707d
absolute_or_two_month_yoy_ge15_cumulative_improving|6708|20251217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6708,removed_episode,,bea923164032e3ca65acb8409087d2338ea70dea01815441a291ae1bb798c161,
absolute_or_two_month_yoy_ge15_cumulative_improving|6712|20260517|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6712,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,1c91183bf51ae96838581b34180b1333ff324896398973e0f88b38f9671bded0,9b5b8bf0b23befa88808abc9ccc9a84bdcdf8c3d9a8efbd5b49e4893659a9ada
absolute_or_two_month_yoy_ge15_cumulative_improving|6727|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6727,added_episode,,,f4c8e2bba3577fb30d644d6c807e8832bfa4f3f916ab81cf1991ad17e0e73af6
absolute_or_two_month_yoy_ge15_cumulative_improving|6727|20260117|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6727,removed_episode,,b766da5938943e28cbcf6af8b163c18cf0f0b429619618602523de2ab929b2ad,
absolute_or_two_month_yoy_ge15_cumulative_improving|6727|20260617|2,absolute_or_two_month_yoy_ge15_cumulative_improving,6727,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,e19c3417f650d7ba5a9352b6a6943ae4f4c5cd3f8586e7046f79bda4d79664c8,76831d6b78d7d81f42100e2098318900b0bcce6d57d97b5c09b054a3e4b85e3c
absolute_or_two_month_yoy_ge15_cumulative_improving|6728|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6728,added_episode,,,99394fae869183b9f71f197b669843c348f6c3216c509cd55fd05dccf083ad9d
absolute_or_two_month_yoy_ge15_cumulative_improving|6728|20251217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6728,removed_episode,,b2837d01cc1a39be74806907661af124dedc638d61976ab125d5a7f7e5ad411a,
absolute_or_two_month_yoy_ge15_cumulative_improving|6733|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6733,added_episode,,,25715aaa6f0c85c2eb66c5aa4f6ef4cd4c5d3bd3a6c76de90c39a9fd0d07d140
absolute_or_two_month_yoy_ge15_cumulative_improving|6733|20251217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6733,removed_episode,,5c3185697499d4a8cb019882f7771d63bdcbc8e374b85ac81adf30abfa71f46f,
absolute_or_two_month_yoy_ge15_cumulative_improving|6735|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6735,added_episode,,,5ad60693e6eb513abe00e4748036373e284982ce896f7e0f451d81c6535a25e2
absolute_or_two_month_yoy_ge15_cumulative_improving|6735|20251217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6735,removed_episode,,ff84e1d4293c44344e660b4d44f945b0a235069894eeb4f8fdf4cc8738b68892,
absolute_or_two_month_yoy_ge15_cumulative_improving|6735|20260617|2,absolute_or_two_month_yoy_ge15_cumulative_improving,6735,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,cc438d87ee90d3cc812876299d3e949f96f88f3cbbcde9ede9f466c5a71f7964,7123a72a4f53942a726a2ea412d8134c289651249e1db53b368bbe4ec7fea780
absolute_or_two_month_yoy_ge15_cumulative_improving|6739|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6739,added_episode,,,f4cb4ed88974383e2c7b788703fce3daab4d76d097b8ec5b9543b529473cf192
absolute_or_two_month_yoy_ge15_cumulative_improving|6739|20251217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6739,removed_episode,,42be7e13475599dec4fba70ab300842533954bfa71c3b6db7fcb977901bd7f42,
absolute_or_two_month_yoy_ge15_cumulative_improving|6739|20260517|2,absolute_or_two_month_yoy_ge15_cumulative_improving,6739,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,d6692a3552dc443d91ea3bd5d16421d1287775cb89fc43395ccd986b468230d0,1f128c889b5fd01eecde7cb2fd0aa8a8c113f17fac79fa8655992981503b01fe
absolute_or_two_month_yoy_ge15_cumulative_improving|6741|20260217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6741,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,bcc2cab166f183f9db2f299aa4cb768fc82373b19c1aba0ae28bd805b4b6937d,a6deac17ca6d69b5c6090f342ea86e53e569acf7eb06fa4ea4195cb182f275a0
absolute_or_two_month_yoy_ge15_cumulative_improving|6752|20260217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6752,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,24150c6d983a49a6763ea7d239b703cd58f130ccd2128af0e294fe48a1b18e16,0edb3ddd1a90566e0246a24e831338b1f8a2f6692ceb6cd9bbd22278fa8544ce
absolute_or_two_month_yoy_ge15_cumulative_improving|6762|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6762,added_episode,,,ced9dea68852cd7c9be72889191ee63028124c36dcb6be7c9bab618a10ec1a8a
absolute_or_two_month_yoy_ge15_cumulative_improving|6763|20260217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6763,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,55dec1a774f6afaa073ff0a11c5b432a8d7f61078d26d79a496939bc166e6427,fb2e302ce189344f81cc8cc609e65105c4c7da6098b864e7786dced9d5cfdcc8
absolute_or_two_month_yoy_ge15_cumulative_improving|6788|20260217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6788,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,49c6f8a7b64390714b7b7976f87dc28787005838207c8895eb8147b51c0bab17,6d1f043fc822855d2072b165d42d62922f23fea06dab629f8c73d4f667848faa
absolute_or_two_month_yoy_ge15_cumulative_improving|6791|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6791,added_episode,,,6634736bbdf9cb77b866b0847c0fb880bb82c25d1596e2e07c3733400dc0fd7e
absolute_or_two_month_yoy_ge15_cumulative_improving|6803|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6803,added_episode,,,8dce9d195ab015bc14f2642a9bd8e3fb30a0a23d9f15bdcd3a3fa8930d8071ff
absolute_or_two_month_yoy_ge15_cumulative_improving|6804|20251117|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6804,added_episode,,,c4c2de81a6659128200dce8d5b2e32212c872e5d961d64d3a74e778e74836db9
absolute_or_two_month_yoy_ge15_cumulative_improving|6804|20260217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6804,removed_episode,,f5bb90c9fd731522329bdeea2458e7b5e1576b15f87a32c08742d8da5403717a,
absolute_or_two_month_yoy_ge15_cumulative_improving|6811|20260117|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6811,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,3559624ae22347514baf20a3fb90ac9b13677683708321403937e8b71b6e64b6,2aa8a4b1e32082dc3ef799d0b6b4cad9bc8ee2ddb0d4697d8900d467b30c44fa
absolute_or_two_month_yoy_ge15_cumulative_improving|6823|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6823,added_episode,,,694421173d8a45b81f190737a42d201fb99e45466c035bfc2e07c36c1d38a198
absolute_or_two_month_yoy_ge15_cumulative_improving|6823|20260117|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6823,removed_episode,,366ddb27e366370feca82b4f0e46df7e5ad06f2be4a02445b4862fd2adfce286,
absolute_or_two_month_yoy_ge15_cumulative_improving|6829|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6829,added_episode,,,fde0402d50146bcf6475688d11a02add73bef296514692a0f85268509c0bdb41
absolute_or_two_month_yoy_ge15_cumulative_improving|6829|20251217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6829,removed_episode,,88e9c62c81163479a54a26363a49f0de52d9fb3203c376139466c21b3d714859,
absolute_or_two_month_yoy_ge15_cumulative_improving|6829|20260517|2,absolute_or_two_month_yoy_ge15_cumulative_improving,6829,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,e65b5f9c7d375baa7ed195e8ff27ffbf5036cc62709e313d30f6966c28e85600,3a8ecb5f64a512754875362315b361d39a9e2d6dc155a1ed9e5e65449174f9fe
absolute_or_two_month_yoy_ge15_cumulative_improving|6840|20260217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6840,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,fc1f6e10e81ca2c4f93f9546cbb3e2c91c328cb557ceca246e7c601d63b0690c,768823f602c959f377341df0a0afb5be90a17e0de9662a109738caabc0115457
absolute_or_two_month_yoy_ge15_cumulative_improving|6841|20251217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6841,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,232f6251e6e09fc23040e834a19a0a576573ccf724bdfca1850a9e67c88a963b,9938f521efd79e6a3e238c1b71d53cd5a1613feabd7d225d0444cc591ff86391
absolute_or_two_month_yoy_ge15_cumulative_improving|6843|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6843,added_episode,,,c5cc8bf883d8bea9fe8ecf5094f85afa0ad4f082357a2e72c1a9f664a8e32930
absolute_or_two_month_yoy_ge15_cumulative_improving|6843|20251217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6843,removed_episode,,870b750abebc03b896e4ee10b6a802553af960e8c086d8e98236f4f750a5a1e3,
absolute_or_two_month_yoy_ge15_cumulative_improving|6846|20251117|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6846,added_episode,,,7419bb733b099f460c19cbe1e5cb3f58d26f6a8e6103114a15774b433c80f0eb
absolute_or_two_month_yoy_ge15_cumulative_improving|6856|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6856,added_episode,,,307995558dbded6080925e60b72f98414967f058f37695a61858ae472b9d4f63
absolute_or_two_month_yoy_ge15_cumulative_improving|6859|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6859,added_episode,,,afa656dfd5470e7f21f767d5cfb05cf646f0b67ea4b88d98f50a2575f7d33834
absolute_or_two_month_yoy_ge15_cumulative_improving|6859|20251217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6859,removed_episode,,0ed1cff608e906a86bea259abf9f2dd23988061d67259dc08ed95cd964a9021d,
absolute_or_two_month_yoy_ge15_cumulative_improving|6870|20260117|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6870,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,d8bcde8d0fd0046b6fc61378cd12b4f32b7fb7c47b6c319e76ec40ae1c88199e,32a5b0d87d056b38209d75e60735f7441b5ad5e12c8866349e5c6ef32a65dc12
absolute_or_two_month_yoy_ge15_cumulative_improving|6872|20251217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6872,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,62e86f17731cc35522ccb7db4521b9e6827eb762d7a8ab0ab5f9514c3f3c0678,e15ee7ae2c06174516238733d7f071ff4892da6c988f5c2b536a2201ee04cb68
absolute_or_two_month_yoy_ge15_cumulative_improving|6874|20260117|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6874,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,ed8d702712a5bad6958342c0b36579a079417d3ebbbf9686e805943e61edb94a,f2ed9cf8106923b5bddf9d0dc02d71ca8fc513f2a0879a88fa24cb57fa8b3cf5
absolute_or_two_month_yoy_ge15_cumulative_improving|6874|20260517|2,absolute_or_two_month_yoy_ge15_cumulative_improving,6874,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,c1c4df7f41323308b4f8e39bbd7231b45f4950f00cf838162656370796a2b319,7e65c2a2b2be35a3200a1f414cb27403f96eb59326c47b0277fb26606cd45dc9
absolute_or_two_month_yoy_ge15_cumulative_improving|6877|20260517|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6877,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,34c9f8186dc1ed75f82d693bcc31c9fad5d5a5d9e924306b5fcead46fefe8dcb,a992393fb5eb7347423862c5b34846c96f209ae3c25c2bafef1036ec1a0b2bb0
absolute_or_two_month_yoy_ge15_cumulative_improving|6881|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6881,added_episode,,,94f6b8b13d0a22495d5fcef58607260b94abd3411cdf7473e686a4b013e906be
absolute_or_two_month_yoy_ge15_cumulative_improving|6881|20251217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6881,removed_episode,,2e54af65ff72967dc58b0c19d87339c839969181dca8cb739e5559821ae29032,
absolute_or_two_month_yoy_ge15_cumulative_improving|6894|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6894,added_episode,,,40f4b630832df2e25ef32cda85189e524b4eeba548d8dd340e7c5b7fe4215006
absolute_or_two_month_yoy_ge15_cumulative_improving|6894|20251217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6894,removed_episode,,4db07c2f495937043a84ec21f1e29013cc8ea82e3b4821f9ef5da16944e7e102,
absolute_or_two_month_yoy_ge15_cumulative_improving|6894|20260417|2,absolute_or_two_month_yoy_ge15_cumulative_improving,6894,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,c3d95d2821ce1dcfbc63c832121d862d45ee068cfdcf22e247621d156fc9fda3,32958d87c02a417683f4af1cb434e9537365e67cfd76cb6a3dcfadc17f699cec
absolute_or_two_month_yoy_ge15_cumulative_improving|6895|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6895,added_episode,,,73c479ef6ca6ebbb1d4f9c57f289e01cb0fda6041930ef4b71221ef81e033593
absolute_or_two_month_yoy_ge15_cumulative_improving|6895|20251217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6895,removed_episode,,54d96c3b5e433021367898098101fc006196604d893bc86e799389f3e69d7ed3,
absolute_or_two_month_yoy_ge15_cumulative_improving|6899|20251117|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6899,added_episode,,,beeff477c7e8e317e73b5fbba09abfae9eab493154533d9097bf4e371182fb84
absolute_or_two_month_yoy_ge15_cumulative_improving|6899|20251217|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6899,removed_episode,,20ac1407ab1f37d3b8156e8af9ca682d74e670e949fbae464c511dd885845c16,
absolute_or_two_month_yoy_ge15_cumulative_improving|6903|20251117|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6903,added_episode,,,cad572bba836ebbc7a474e4b402efed1c0f868b5fcb04b68c6e88eae290de289
absolute_or_two_month_yoy_ge15_cumulative_improving|6903|20260517|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6903,removed_episode,,f8b74aacad6a706ca5421ab5336663a7048f24f236338188af08988e67f1014e,
absolute_or_two_month_yoy_ge15_cumulative_improving|6904|20260317|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6904,changed_episode,episode_start_sequence_index|latest_qualifying_sequence_index|qualifying_sequence_indices|episode_end_sequence_index,e72fe9ea698caa4b891723430f3725de4c9855c728ca4356c992587ccb40ed37,e857d837f0c45a7d5769788ef718462b0324326dd9b925c62fa71600132ccfc5
absolute_or_two_month_yoy_ge15_cumulative_improving|6913|20251017|1,absolute_or_two_month_yoy_ge15_cumulative_improving,6913,added_episode,,,067cdc4072a8a15e9f515a7283dce7b10627d3f4c735b12f9ba3047ddf96d9b8
