generated_at,model_id,model_name_zh,research_artifact_id,artifact_scope,anomaly_exclusion_basis,decision_basis,source_condition_id,source_condition_rule,entry_rule_id,exit_rule_id,win_definition,neutral_definition,failure_definition,high_return_definition,non_overlap_cooldown_days,non_overlap_applied,same_stock_overlap_pair_count,source_strong_signal_count,known_anomaly_count_in_source,basis_source_signal_count,accepted_signal_count_after_non_overlap,suppressed_signal_count,return_path_discontinuity_count_after_non_overlap,anomaly_interpretation_status,sample_count_context,combination_policy,approved_for_daily,production_change,promotion_readiness,row_type,feature_order,feature_id,feature_family,feature_rule,feature_column,feature_independence_status,equivalent_to_feature_id,feature_hit_count,feature_coverage_pct,evidence_interpretation,accepted_trade_count,win_count,neutral_count,failure_count,win_rate_pct,neutral_rate_pct,failure_rate_pct,avg_realized_return_pct,median_realized_return_pct,high_return_8_count,high_return_8_rate_pct,loss_5_count,loss_5_rate_pct,high_return_group_count,high_return_feature_hit_count,high_return_feature_hit_rate_pct,win_group_count,win_feature_hit_count,win_feature_hit_rate_pct,failure_group_count,failure_feature_hit_count,failure_feature_hit_rate_pct,high_return_minus_failure_hit_rate_pct,delta_vs_baseline_win_rate_pct,delta_vs_baseline_failure_rate_pct,delta_vs_baseline_avg_return_pct,delta_vs_baseline_median_return_pct,delta_vs_baseline_high_return_8_rate_pct,delta_vs_baseline_loss_5_rate_pct,high_return_feature_value_count,high_return_feature_mean,high_return_feature_median,win_feature_value_count,win_feature_mean,win_feature_median,failure_feature_value_count,failure_feature_mean,failure_feature_median,high_return_minus_failure_feature_mean,high_return_minus_failure_feature_median
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,290,technical_obv_above_ma20,technical,OBV is above its MA20,feature__technical_obv_above_ma20,distinct_observed_mask,,2076,44.68,positive_discriminator_single_feature_candidate,2076.0,683.0,371.0,1022.0,32.9,17.87,49.23,3.91,0.0,560.0,26.97,608.0,29.29,1146.0,560.0,48.87,1469.0,683.0,46.49,2316.0,1022.0,44.13,4.74,1.28,-0.62,0.5,0.0,2.3,0.71,,,,,,,,,,,
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,300,technical_ma20_above_ma60,technical,MA20 > MA60 on signal date,feature__technical_ma20_above_ma60,distinct_observed_mask,,1634,35.17,positive_discriminator_single_feature_candidate,1634.0,619.0,251.0,764.0,37.88,15.36,46.76,5.27,1.0,498.0,30.48,479.0,29.31,1146.0,498.0,43.46,1469.0,619.0,42.14,2316.0,764.0,32.99,10.47,6.26,-3.09,1.86,1.0,5.81,0.73,,,,,,,,,,,
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,400,shape_range23_width_le10,price_shape,previous 23-day range width <= 10%,feature__shape_range23_width_le10,distinct_observed_mask,,623,13.41,failure_associated_risk_feature_candidate,623.0,112.0,162.0,349.0,17.98,26.0,56.02,0.39,-0.62,78.0,12.52,111.0,17.82,1146.0,78.0,6.81,1469.0,112.0,7.62,2316.0,349.0,15.07,-8.26,-13.64,6.17,-3.02,-0.62,-12.15,-10.76,,,,,,,,,,,
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,410,shape_range23_width_le15,price_shape,previous 23-day range width <= 15%,feature__shape_range23_width_le15,distinct_observed_mask,,1399,30.11,failure_associated_risk_feature_candidate,1399.0,304.0,346.0,749.0,21.73,24.73,53.54,1.04,-0.61,207.0,14.8,320.0,22.87,1146.0,207.0,18.06,1469.0,304.0,20.69,2316.0,749.0,32.34,-14.28,-9.89,3.69,-2.37,-0.61,-9.87,-5.71,,,,,,,,,,,
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,420,shape_range23_width_le20,price_shape,previous 23-day range width <= 20%,feature__shape_range23_width_le20,distinct_observed_mask,,2129,45.82,failure_associated_risk_feature_candidate,2129.0,507.0,501.0,1121.0,23.81,23.53,52.65,1.39,-0.56,372.0,17.47,540.0,25.36,1146.0,372.0,32.46,1469.0,507.0,34.51,2316.0,1121.0,48.4,-15.94,-7.81,2.8,-2.02,-0.56,-7.2,-3.22,,,,,,,,,,,
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,430,shape_near_range23_high,price_shape,signal close is within -5% to +5% of the previous 23-day high,feature__shape_near_range23_high,distinct_observed_mask,,1334,28.71,failure_associated_risk_feature_candidate,1334.0,370.0,275.0,689.0,27.74,20.61,51.65,2.6,-0.33,282.0,21.14,324.0,24.29,1146.0,282.0,24.61,1469.0,370.0,25.19,2316.0,689.0,29.75,-5.14,-3.88,1.8,-0.81,-0.33,-3.53,-4.29,,,,,,,,,,,
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,440,position120_low_le40,price_position,signal close is at or below 40% of the previous 120-day range,feature__position120_low_le40,distinct_observed_mask,,2025,43.59,failure_associated_risk_feature_candidate,2025.0,527.0,429.0,1069.0,26.02,21.19,52.79,1.87,-0.66,386.0,19.06,566.0,27.95,1146.0,386.0,33.68,1469.0,527.0,35.87,2316.0,1069.0,46.16,-12.48,-5.6,2.94,-1.54,-0.66,-5.61,-0.63,,,,,,,,,,,
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,450,position120_mid_40_75,price_position,signal close is above 40% and at or below 75% of the previous 120-day range,feature__position120_mid_40_75,distinct_observed_mask,,1116,24.02,positive_discriminator_single_feature_candidate,1116.0,387.0,183.0,546.0,34.68,16.4,48.92,4.2,0.25,306.0,27.42,339.0,30.38,1146.0,306.0,26.7,1469.0,387.0,26.34,2316.0,546.0,23.58,3.12,3.06,-0.93,0.79,0.25,2.75,1.8,,,,,,,,,,,
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,460,position120_high_gt75,price_position,signal close is above 75% of the previous 120-day range,feature__position120_high_gt75,distinct_observed_mask,,1505,32.39,positive_discriminator_single_feature_candidate,1505.0,555.0,249.0,701.0,36.88,16.54,46.58,4.88,0.77,454.0,30.17,423.0,28.11,1146.0,454.0,39.62,1469.0,555.0,37.78,2316.0,701.0,30.27,9.35,5.26,-3.27,1.47,0.77,5.5,-0.47,,,,,,,,,,,
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,470,momentum_return20_0_25,price_momentum,20-day close return is between 0% and 25%,feature__momentum_return20_0_25,distinct_observed_mask,,2172,46.75,positive_discriminator_single_feature_candidate,2172.0,770.0,344.0,1058.0,35.45,15.84,48.71,4.71,0.22,631.0,29.05,655.0,30.16,1146.0,631.0,55.06,1469.0,770.0,52.42,2316.0,1058.0,45.68,9.38,3.83,-1.14,1.3,0.22,4.38,1.58,,,,,,,,,,,
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,480,volume_ratio_le1_5,volume,signal-day volume / previous 20-day average volume <= 1.5,feature__volume_ratio_le1_5,distinct_observed_mask,,4070,87.6,mixed_or_low_discrimination_research_only,4070.0,1291.0,767.0,2012.0,31.72,18.85,49.43,3.27,0.0,1000.0,24.57,1153.0,28.33,1146.0,1000.0,87.26,1469.0,1291.0,87.88,2316.0,2012.0,86.87,0.39,0.1,-0.42,-0.14,0.0,-0.1,-0.25,,,,,,,,,,,
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,490,volume_ratio_le2,volume,signal-day volume / previous 20-day average volume <= 2.0,feature__volume_ratio_le2,distinct_observed_mask,,4446,95.7,mixed_or_low_discrimination_research_only,4446.0,1399.0,832.0,2215.0,31.47,18.71,49.82,3.22,0.0,1087.0,24.45,1263.0,28.41,1146.0,1087.0,94.85,1469.0,1399.0,95.23,2316.0,2215.0,95.64,-0.79,-0.15,-0.03,-0.19,0.0,-0.22,-0.17,,,,,,,,,,,
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,500,candle_bullish_attack,candle,signal-day candle is bullish or closes unchanged above the prior close,feature__candle_bullish_attack,distinct_observed_mask,,1795,38.64,failure_associated_risk_feature_candidate,1795.0,544.0,347.0,904.0,30.31,19.33,50.36,2.93,-0.16,422.0,23.51,516.0,28.75,1146.0,422.0,36.82,1469.0,544.0,37.03,2316.0,904.0,39.03,-2.21,-1.31,0.51,-0.48,-0.16,-1.16,0.17,,,,,,,,,,,
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,510,candle_solid_red,candle,signal-day candle is a solid red candle,feature__candle_solid_red,distinct_observed_mask,,901,19.39,failure_associated_risk_feature_candidate,901.0,259.0,175.0,467.0,28.75,19.42,51.83,2.45,-0.39,196.0,21.75,269.0,29.86,1146.0,196.0,17.1,1469.0,259.0,17.63,2316.0,467.0,20.16,-3.06,-2.87,1.98,-0.96,-0.39,-2.92,1.28,,,,,,,,,,,
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,600,market_strong_bull,market_regime,signal-date benchmark market regime is strong_bull,feature__market_strong_bull,distinct_observed_mask,,2577,55.47,failure_associated_risk_feature_candidate,2577.0,739.0,414.0,1424.0,28.68,16.07,55.26,2.37,-1.45,587.0,22.78,887.0,34.42,1146.0,587.0,51.22,1469.0,739.0,50.31,2316.0,1424.0,61.49,-10.27,-2.94,5.41,-1.04,-1.45,-1.89,5.84,,,,,,,,,,,
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,610,market_mild_bull,market_regime,signal-date benchmark market regime is mild_bull,feature__market_mild_bull,distinct_observed_mask,,950,20.45,mixed_or_low_discrimination_research_only,950.0,302.0,198.0,450.0,31.79,20.84,47.37,3.24,0.14,226.0,23.79,235.0,24.74,1146.0,226.0,19.72,1469.0,302.0,20.56,2316.0,450.0,19.43,0.29,0.17,-2.48,-0.17,0.14,-0.88,-3.84,,,,,,,,,,,
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,620,market_bull,market_regime,signal-date benchmark market regime is strong_bull or mild_bull,feature__market_bull,distinct_observed_mask,,3527,75.91,failure_associated_risk_feature_candidate,3527.0,1041.0,612.0,1874.0,29.52,17.35,53.13,2.61,-0.8,813.0,23.05,1122.0,31.81,1146.0,813.0,70.94,1469.0,1041.0,70.86,2316.0,1874.0,80.92,-9.98,-2.1,3.28,-0.8,-0.8,-1.62,3.23,,,,,,,,,,,
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,630,market_correction_or_high_risk,market_regime_risk,signal-date benchmark market regime is correction or high_risk,feature__market_correction_or_high_risk,distinct_observed_mask,,871,18.75,positive_discriminator_single_feature_candidate,871.0,340.0,192.0,339.0,39.04,22.04,38.92,6.83,2.2,279.0,32.03,149.0,17.11,1146.0,279.0,24.35,1469.0,340.0,23.14,2316.0,339.0,14.64,9.71,7.42,-10.93,3.42,2.2,7.36,-11.47,,,,,,,,,,,
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,640,market_range_bound,market_regime,signal-date benchmark market regime is range_bound,feature__market_range_bound,distinct_observed_mask,,248,5.34,mixed_or_low_discrimination_research_only,248.0,88.0,57.0,103.0,35.48,22.98,41.53,2.72,1.76,54.0,21.77,57.0,22.98,1146.0,54.0,4.71,1469.0,88.0,5.99,2316.0,103.0,4.45,0.26,3.86,-8.32,-0.69,1.76,-2.9,-5.6,,,,,,,,,,,
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,650,market_unknown,market_regime_coverage,signal-date benchmark market regime is unknown,feature__market_unknown,no_observed_hits_not_evaluable,,0,0.0,no_feature_hits,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,,1146.0,0.0,0.0,1469.0,0.0,0.0,2316.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,10,revenue_latest_yoy_pct,monthly_revenue,"compare full_monthly_revenue_latest_yoy_pct between high-return, win, and failure groups",full_monthly_revenue_latest_yoy_pct,numeric_contrast_not_binary_mask,,,99.87,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1146.0,,,1469.0,,,2316.0,,,,,,,,,,1145.0,49.28,39.76,1468.0,48.9,39.06,2313.0,48.13,36.87,1.15,2.89
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,20,revenue_cumulative_yoy_pct,monthly_revenue,"compare full_monthly_revenue_cumulative_yoy_pct between high-return, win, and failure groups",full_monthly_revenue_cumulative_yoy_pct,numeric_contrast_not_binary_mask,,,100.0,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1146.0,,,1469.0,,,2316.0,,,,,,,,,,1146.0,41.18,31.38,1469.0,40.08,30.97,2316.0,38.12,29.3,3.06,2.08
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,30,revenue_latest_yoy_delta_1m,monthly_revenue,"compare full_monthly_revenue_latest_yoy_delta_1m_pct_points between high-return, win, and failure groups",full_monthly_revenue_latest_yoy_delta_1m_pct_points,numeric_contrast_not_binary_mask,,,99.74,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1146.0,,,1469.0,,,2316.0,,,,,,,,,,1143.0,8.55,6.41,1465.0,8.35,6.23,2310.0,14.36,9.8,-5.81,-3.39
