model_id,operation_asof_date,stock_id,stock_name,report_line,signal_date,entry_date,operation_lifecycle_state,audit_status,included_in_daily_adapter,exit_date,exit_reason,stop_loss_price,left_low_date,right_low_date,neckline_price,reason,adapter_source,generated_at
w_bottom_right_side,20260828,3029,零壹,mainstream,20260707,20260708,active_operation,candidate_evaluated,True,,,92.7,20260330,20260626,116,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,6191,精成科,mainstream,20260707,,w_structure_low_close_stop,lifecycle_suppressed,False,20260728,w_structure_low_close_stop,88.1,20260331,20260611,116,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2101,南港,non_mainstream,20260708,20260709,active_operation,candidate_evaluated,True,,,29.85,20260519,20260701,34.1,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2646,星宇航空,non_mainstream,20260708,20260709,active_operation,candidate_evaluated,True,,,19.7,20260518,20260608,21.6,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2913,農林,non_mainstream,20260708,20260709,active_operation,candidate_evaluated,True,,,10.65,20260518,20260702,11.8,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,1477,聚陽,non_mainstream,20260709,,w_structure_low_close_stop,lifecycle_suppressed,False,20260818,w_structure_low_close_stop,203,20260505,20260623,234,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2101,南港,non_mainstream,20260709,20260713,active_operation,candidate_evaluated,True,,,29.85,20260519,20260701,34.1,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,4763,材料*-KY,non_mainstream,20260709,20260713,active_operation,candidate_evaluated,True,,,40.2,20260528,20260626,47.8,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,6191,精成科,mainstream,20260709,,w_structure_low_close_stop,lifecycle_suppressed,False,20260728,w_structure_low_close_stop,88.1,20260331,20260611,116,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,1477,聚陽,non_mainstream,20260713,,w_structure_low_close_stop,lifecycle_suppressed,False,20260818,w_structure_low_close_stop,203,20260505,20260623,234,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2646,星宇航空,non_mainstream,20260713,20260714,active_operation,candidate_evaluated,True,,,19.7,20260518,20260608,21.6,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,4763,材料*-KY,non_mainstream,20260713,20260714,active_operation,candidate_evaluated,True,,,40.2,20260528,20260626,47.8,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,6191,精成科,mainstream,20260713,,w_structure_low_close_stop,lifecycle_suppressed,False,20260728,w_structure_low_close_stop,88.1,20260331,20260611,116,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,1536,和大,mainstream,20260714,,w_structure_low_close_stop,lifecycle_suppressed,False,20260729,w_structure_low_close_stop,47,20260407,20260626,57.3,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,1536,和大,non_mainstream,20260714,,w_structure_low_close_stop,lifecycle_suppressed,False,20260729,w_structure_low_close_stop,47,20260407,20260626,57.3,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2101,南港,non_mainstream,20260714,20260715,active_operation,candidate_evaluated,True,,,29.85,20260519,20260701,34.1,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2646,星宇航空,non_mainstream,20260714,20260715,active_operation,candidate_evaluated,True,,,19.7,20260518,20260608,21.6,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,1536,和大,mainstream,20260715,,w_structure_low_close_stop,lifecycle_suppressed,False,20260729,w_structure_low_close_stop,47,20260407,20260626,57.3,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,1536,和大,non_mainstream,20260715,,w_structure_low_close_stop,lifecycle_suppressed,False,20260729,w_structure_low_close_stop,47,20260407,20260626,57.3,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2101,南港,non_mainstream,20260715,20260716,active_operation,candidate_evaluated,True,,,29.85,20260519,20260701,34.1,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2646,星宇航空,non_mainstream,20260715,20260716,active_operation,candidate_evaluated,True,,,19.7,20260518,20260608,21.6,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2913,農林,non_mainstream,20260715,20260716,active_operation,candidate_evaluated,True,,,10.65,20260518,20260702,11.8,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,1536,和大,mainstream,20260716,,w_structure_low_close_stop,lifecycle_suppressed,False,20260729,w_structure_low_close_stop,47,20260407,20260626,57.3,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,1536,和大,non_mainstream,20260716,,w_structure_low_close_stop,lifecycle_suppressed,False,20260729,w_structure_low_close_stop,47,20260407,20260626,57.3,w_structure_low_close_stop,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2348,海悅,non_mainstream,20260716,20260717,active_operation,candidate_evaluated,True,,,67.4,20260528,20260626,79.9,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2913,農林,non_mainstream,20260716,20260717,active_operation,candidate_evaluated,True,,,10.65,20260518,20260702,11.8,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,4763,材料*-KY,non_mainstream,20260716,,d20_gain10_close_exit,lifecycle_suppressed,False,20260813,d20_gain10_close_exit,40.2,20260528,20260626,47.8,d20_gain10_close_exit,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2101,南港,non_mainstream,20260717,20260720,active_operation,candidate_evaluated,True,,,29.85,20260519,20260701,34.1,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2348,海悅,non_mainstream,20260717,20260720,active_operation,candidate_evaluated,True,,,67.4,20260528,20260626,79.9,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2646,星宇航空,non_mainstream,20260717,20260720,active_operation,candidate_evaluated,True,,,19.7,20260518,20260608,21.6,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2106,建大,non_mainstream,20260810,20260811,active_operation,candidate_evaluated,True,,,16.6,20260626,20260724,18.65,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,4114,健喬,non_mainstream,20260811,20260812,active_operation,candidate_evaluated,True,,,29.15,20260608,20260720,34,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2101,南港,non_mainstream,20260820,20260821,active_operation,candidate_evaluated,True,,,30.75,20260729,20260817,36.25,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,4114,健喬,non_mainstream,20260820,20260821,active_operation,candidate_evaluated,True,,,29.15,20260608,20260720,34,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2101,南港,non_mainstream,20260821,20260824,active_operation,candidate_evaluated,True,,,30.75,20260729,20260817,36.25,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2204,中華,non_mainstream,20260821,20260824,active_operation,candidate_evaluated,True,,,50,20260518,20260804,58.2,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,4114,健喬,non_mainstream,20260821,20260824,active_operation,candidate_evaluated,True,,,29.15,20260608,20260720,34,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2101,南港,non_mainstream,20260825,20260826,active_operation,candidate_evaluated,True,,,30.75,20260729,20260817,36.25,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
w_bottom_right_side,20260828,2101,南港,non_mainstream,20260827,20260828,active_operation,candidate_evaluated,True,,,30.75,20260729,20260817,36.25,active_operation,daily_candidate_model_signal_log+daily_published_model_snapshots+production_w_bottom_detector+stock_price_history,2026-08-28 20:59:09 Asia/Taipei
