generated_at,model_id,artifact_id,artifact_version,stock_id,stock_name,entry_date,entry_price,exit_date,exit_price,exit_price_basis,realized_return_pct,replayed_realized_return_pct,review_trigger_threshold_pct,review_candidate_grid_count,review_candidate_grid_ids,path_trading_row_count,max_abs_raw_close_return_1d_pct,max_abs_analysis_close_return_1d_pct,max_abs_analysis_open_gap_pct,price_resolution_ids_in_path,bottom_level_price_path_result,authoritative_corporate_action_layer_status,review_disposition,included_in_primary_metrics,excluded_in_review_candidate_sensitivity,approved_for_daily,production_change
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,2337,旺宏,20251223,39.4,20260121,73.3,fixed_future_close,86.0406,86.0406,80.0,4,episode_first_match_once|base_close_confirmed|d20|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d20|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d20|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d20|none_no_stop_reference,20,10.0,10.0,9.9193,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,6515,穎崴,20250828,1225.0,20251014,2275.0,fixed_future_close,85.7143,85.7143,80.0,3,episode_first_match_once|base_close_confirmed|d30|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|none_no_stop_reference,30,10.0,10.0,4.4743,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,3339,泰谷,20260324,37.25,20260422,69.1,fixed_future_close,85.5034,85.5034,80.0,4,episode_first_match_once|base_close_confirmed|d20|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d20|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d20|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d20|none_no_stop_reference,20,10.0,10.0,9.882,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,2645,長榮航太,20250725,106.0,20250904,196.0,fixed_future_close,84.9057,84.9057,80.0,4,episode_first_match_once|base_close_confirmed|d30|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|none_no_stop_reference,30,9.9617,9.9617,4.9383,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,3114,好德,20260525,28.45,20260622,52.5,fixed_future_close,84.5343,84.5343,80.0,4,episode_first_match_once|delayed_next_close_continuation_bonus|d20|ma20_ema23_close_stop_4d;episode_first_match_once|delayed_next_close_continuation_bonus|d20|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d20|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d20|none_no_stop_reference,20,9.9754,9.9754,9.9476,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,8027,鈦昇,20260327,131.0,20260512,241.5,fixed_future_close,84.3511,84.3511,80.0,4,episode_first_match_once|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;episode_first_match_once|delayed_next_close_continuation_bonus|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,30,9.9432,9.9432,9.9042,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,2630,亞航,20250725,37.7,20250904,69.4,fixed_future_close,84.0849,84.0849,80.0,4,episode_first_match_once|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;episode_first_match_once|delayed_next_close_continuation_bonus|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,30,10.0,10.0,4.2641,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,4991,環宇-KY,20260204,242.5,20260327,446.0,fixed_future_close,83.9175,83.9175,80.0,4,episode_first_match_once|base_close_confirmed|d30|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|none_no_stop_reference,30,9.9865,9.9865,9.9548,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,3131,弘塑,20260309,1785.0,20260421,3280.0,fixed_future_close,83.7535,83.7535,80.0,4,episode_first_match_once|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;episode_first_match_once|delayed_next_close_continuation_bonus|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,30,9.9369,9.9369,9.9174,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,8033,雷虎,20250725,70.0,20250821,128.5,fixed_future_close,83.5714,83.5714,80.0,4,episode_first_match_once|delayed_next_close_continuation_bonus|d20|ma20_ema23_close_stop_4d;episode_first_match_once|delayed_next_close_continuation_bonus|d20|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d20|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d20|none_no_stop_reference,20,9.9281,9.9281,5.9569,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,8027,鈦昇,20260331,144.0,20260514,264.0,fixed_future_close,83.3333,83.3333,80.0,1,rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|none_no_stop_reference,30,9.9432,9.9432,9.9042,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,6658,聯策,20260422,84.9,20260506,155.5,fixed_future_close,83.1567,83.1567,80.0,4,episode_first_match_once|base_close_confirmed|d10|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d10|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d10|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d10|none_no_stop_reference,10,9.988,9.988,9.9548,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,3624,光頡,20260416,54.6,20260528,100.0,fixed_future_close,83.1502,83.1502,80.0,4,episode_first_match_once|base_close_confirmed|d30|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|none_no_stop_reference,30,10.0,10.0,9.4595,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,6654,天正國際,20260429,90.2,20260610,165.0,fixed_future_close,82.9268,82.9268,80.0,4,episode_first_match_once|base_close_confirmed|d30|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|none_no_stop_reference,30,10.0,10.0,10.0,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,2478,大毅,20260420,78.9,20260601,144.0,fixed_future_close,82.5095,82.5095,80.0,4,episode_first_match_once|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;episode_first_match_once|delayed_next_close_continuation_bonus|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,30,9.9526,9.9526,9.4488,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,3229,晟鈦,20260415,24.55,20260513,44.8,fixed_future_close,82.4847,82.4847,80.0,4,episode_first_match_once|delayed_next_close_continuation_bonus|d20|ma20_ema23_close_stop_4d;episode_first_match_once|delayed_next_close_continuation_bonus|d20|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d20|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d20|none_no_stop_reference,20,9.9387,9.9387,9.9875,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,2344,華邦電,20260506,108.5,20260616,197.0,fixed_future_close,81.5668,81.5668,80.0,4,episode_first_match_once|base_close_confirmed|d30|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|none_no_stop_reference,30,9.9617,9.9617,9.9291,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,6016,康和證,20260421,17.9,20260602,32.5,fixed_future_close,81.5642,81.5642,80.0,2,rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|none_no_stop_reference,30,9.8765,9.8765,7.7626,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,6442,光聖,20250721,509.0,20250829,924.0,fixed_future_close,81.5324,81.5324,80.0,4,episode_first_match_once|base_close_confirmed|d30|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|none_no_stop_reference,30,9.9355,9.9355,5.4194,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,4127,天良,20260420,37.8,20260602,68.5,fixed_future_close,81.2169,81.2169,80.0,4,episode_first_match_once|base_close_confirmed|d30|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d30|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d30|none_no_stop_reference,30,10.0,10.0,10.0,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,6861,睿生光電,20260206,75.9,20260303,137.5,fixed_future_close,81.1594,81.1594,80.0,2,rearm_after_realized_exit_next_trade_day|base_close_confirmed|d10|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d10|none_no_stop_reference,10,10.0,10.0,10.0,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
2026-08-23 01:27:13 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v2_20260822,6830,汎銓,20260205,213.5,20260309,386.5,fixed_future_close,81.0304,81.0304,80.0,4,episode_first_match_once|base_close_confirmed|d15|ma20_ema23_close_stop_4d;episode_first_match_once|base_close_confirmed|d15|none_no_stop_reference;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d15|ma20_ema23_close_stop_4d;rearm_after_realized_exit_next_trade_day|base_close_confirmed|d15|none_no_stop_reference,15,10.0,10.0,7.5145,,no_single_day_scale_break_observed,not_available_as_complete_shared_point_in_time_layer,unresolved_review_candidate_retained_in_primary_not_classified_as_anomaly,True,True,False,False
