generated_at,date,stock_id,stock_name,status,message
2026-05-25 12:40:19 Asia/Taipei,20260327,1810,和成,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,3434,哲固,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,8409,商之器,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,2505,國揚,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,4961,天鈺,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,6180,橘子,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,8908,欣雄,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1319,東陽,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1737,臺鹽,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1808,潤隆,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,2731,雄獅,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,6605,帝寶,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,5306,桂盟,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,6680,鑫創電子,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,8109,博大,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1527,鑽全,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,4527,方土霖,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1460,宏遠,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1452,宏益,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1474,弘裕,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1584,精剛,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1471,首利,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1805,寶徠,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1414,東和,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1438,三地開發,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1626,艾美特-KY,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1799,易威,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1443,立益物流,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1614,三洋電,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1617,榮星,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1760,寶齡富錦,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1308,亞聚,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1535,中宇,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1906,寶隆,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1304,台聚,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1305,華夏,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1325,恆大,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1402,遠東新,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1410,南染,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1563,巧新,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1586,和勤,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1217,愛之味,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1447,力鵬,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1455,集盛,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1467,南緯,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,1582,信錦,skipped_existing,
2026-05-25 12:40:19 Asia/Taipei,20260327,2618,長榮航,ok,
2026-05-25 12:40:20 Asia/Taipei,20260320,1723,中碳,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,5876,上海商銀,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,3617,碩天,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1733,五鼎,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,2535,達欣工,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1409,新纖,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,3045,台灣大,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,9946,三發地產,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,2816,旺旺保,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,3413,京鼎,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,8342,益張,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,3038,全台,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,6534,正瀚-創,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,3705,永信,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1323,永裕,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,4905,台聯電,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,7718,友鋮,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,2024,志聯,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,5511,德昌,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,2035,唐榮,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,2412,中華電,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,5209,新鼎,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,5609,中菲行,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,6576,逸達,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,3313,斐成,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1233,天仁,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1734,杏輝,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,2414,精技,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,2606,裕民,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,4744,皇將,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,2610,華航,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,3050,鈺德,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,3227,原相,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1810,和成,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,3434,哲固,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,8409,商之器,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,2505,國揚,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,4961,天鈺,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,6180,橘子,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,8908,欣雄,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1319,東陽,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1737,臺鹽,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1808,潤隆,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,2731,雄獅,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,6605,帝寶,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,5306,桂盟,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,6680,鑫創電子,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,8109,博大,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1527,鑽全,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,4527,方土霖,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1460,宏遠,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1452,宏益,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1474,弘裕,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1584,精剛,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1471,首利,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1805,寶徠,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1414,東和,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1438,三地開發,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1626,艾美特-KY,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1799,易威,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1443,立益物流,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1614,三洋電,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1617,榮星,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1760,寶齡富錦,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1308,亞聚,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1535,中宇,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1906,寶隆,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1304,台聚,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1305,華夏,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1325,恆大,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1402,遠東新,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1410,南染,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1563,巧新,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1586,和勤,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1217,愛之味,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1447,力鵬,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1455,集盛,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1467,南緯,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,1582,信錦,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260320,2618,長榮航,ok,
2026-05-25 12:40:20 Asia/Taipei,20260313,1723,中碳,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,5876,上海商銀,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,3617,碩天,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1733,五鼎,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,2535,達欣工,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1409,新纖,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,3045,台灣大,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,9946,三發地產,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,2816,旺旺保,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,3413,京鼎,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,8342,益張,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,3038,全台,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,6534,正瀚-創,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,3705,永信,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1323,永裕,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,4905,台聯電,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,7718,友鋮,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,2024,志聯,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,5511,德昌,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,2035,唐榮,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,2412,中華電,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,5209,新鼎,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,5609,中菲行,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,6576,逸達,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,3313,斐成,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1233,天仁,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1734,杏輝,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,2414,精技,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,2606,裕民,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,4744,皇將,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,2610,華航,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,3050,鈺德,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,3227,原相,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1810,和成,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,3434,哲固,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,8409,商之器,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,2505,國揚,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,4961,天鈺,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,6180,橘子,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,8908,欣雄,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1319,東陽,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1737,臺鹽,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1808,潤隆,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,2731,雄獅,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,6605,帝寶,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,5306,桂盟,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,6680,鑫創電子,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,8109,博大,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1527,鑽全,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,4527,方土霖,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1460,宏遠,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1452,宏益,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1474,弘裕,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1584,精剛,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1471,首利,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1805,寶徠,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1414,東和,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1438,三地開發,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1626,艾美特-KY,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1799,易威,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1443,立益物流,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1614,三洋電,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1617,榮星,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1760,寶齡富錦,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1308,亞聚,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1535,中宇,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1906,寶隆,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1304,台聚,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1305,華夏,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1325,恆大,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1402,遠東新,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1410,南染,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1563,巧新,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1586,和勤,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1217,愛之味,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1447,力鵬,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1455,集盛,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1467,南緯,skipped_existing,
2026-05-25 12:40:20 Asia/Taipei,20260313,1582,信錦,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260313,2618,長榮航,ok,
2026-05-25 12:40:21 Asia/Taipei,20260306,1723,中碳,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,5876,上海商銀,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,3617,碩天,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1733,五鼎,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,2535,達欣工,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1409,新纖,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,3045,台灣大,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,9946,三發地產,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,2816,旺旺保,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,3413,京鼎,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,8342,益張,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,3038,全台,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,6534,正瀚-創,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,3705,永信,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1323,永裕,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,4905,台聯電,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,7718,友鋮,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,2024,志聯,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,5511,德昌,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,2035,唐榮,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,2412,中華電,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,5209,新鼎,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,5609,中菲行,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,6576,逸達,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,3313,斐成,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1233,天仁,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1734,杏輝,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,2414,精技,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,2606,裕民,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,4744,皇將,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,2610,華航,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,3050,鈺德,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,3227,原相,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1810,和成,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,3434,哲固,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,8409,商之器,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,2505,國揚,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,4961,天鈺,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,6180,橘子,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,8908,欣雄,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1319,東陽,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1737,臺鹽,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1808,潤隆,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,2731,雄獅,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,6605,帝寶,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,5306,桂盟,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,6680,鑫創電子,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,8109,博大,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1527,鑽全,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,4527,方土霖,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1460,宏遠,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1452,宏益,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1474,弘裕,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1584,精剛,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1471,首利,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1805,寶徠,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1414,東和,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1438,三地開發,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1626,艾美特-KY,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1799,易威,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1443,立益物流,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1614,三洋電,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1617,榮星,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1760,寶齡富錦,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1308,亞聚,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1535,中宇,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1906,寶隆,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1304,台聚,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1305,華夏,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1325,恆大,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1402,遠東新,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1410,南染,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1563,巧新,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1586,和勤,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1217,愛之味,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1447,力鵬,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1455,集盛,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1467,南緯,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,1582,信錦,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260306,2618,長榮航,ok,
2026-05-25 12:40:21 Asia/Taipei,20260226,1723,中碳,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,5876,上海商銀,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,3617,碩天,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,1733,五鼎,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,2535,達欣工,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,1409,新纖,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,3045,台灣大,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,9946,三發地產,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,2816,旺旺保,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,3413,京鼎,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,8342,益張,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,3038,全台,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,6534,正瀚-創,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,3705,永信,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,1323,永裕,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,4905,台聯電,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,7718,友鋮,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,2024,志聯,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,5511,德昌,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,2035,唐榮,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,2412,中華電,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,5209,新鼎,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,5609,中菲行,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,6576,逸達,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,3313,斐成,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,1233,天仁,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,1734,杏輝,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,2414,精技,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,2606,裕民,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,4744,皇將,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,2610,華航,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,3050,鈺德,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,3227,原相,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,1810,和成,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,3434,哲固,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,8409,商之器,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,2505,國揚,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,4961,天鈺,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,6180,橘子,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,8908,欣雄,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,1319,東陽,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,1737,臺鹽,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,1808,潤隆,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,2731,雄獅,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,6605,帝寶,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,5306,桂盟,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,6680,鑫創電子,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,8109,博大,skipped_existing,
2026-05-25 12:40:21 Asia/Taipei,20260226,1527,鑽全,skipped_existing,
2026-05-25 12:40:22 Asia/Taipei,20260226,4527,方土霖,skipped_existing,
