model_id,model_name_zh,parameter_set_id,horizon,entry_basis,exit_close_basis,exit_high_basis,mature_count,close_win_rate_pct,avg_close_return_pct,median_close_return_pct,avg_high_return_pct,high_5pct_hit_rate_pct
volume_range_breakout,Volume range breakout,w30_vol2_width12,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,702,34.33,-0.87,-1.58,5.46,33.48
volume_range_breakout,Volume range breakout,w30_vol2_width12,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,696,32.76,-1.12,-1.95,5.81,34.77
volume_range_breakout,Volume range breakout,w30_vol2_width12,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,694,29.54,-1.4,-2.27,6.07,36.02
volume_range_breakout,Volume range breakout,w30_vol2_width12,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,615,33.17,-0.87,-2.73,8.69,46.02
volume_range_breakout,Volume range breakout,w30_vol2_width18,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,1397,33.93,-0.68,-0.59,1.9,12.24
volume_range_breakout,Volume range breakout,w30_vol2_width18,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,1392,38.29,-0.48,-0.81,3.21,23.56
volume_range_breakout,Volume range breakout,w30_vol2_width18,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,1386,38.02,-0.48,-0.96,4.13,28.64
volume_range_breakout,Volume range breakout,w30_vol2_width18,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,1374,37.34,-0.66,-1.37,4.77,31.66
volume_range_breakout,Volume range breakout,w30_vol2_width18,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,1363,37.12,-0.89,-1.41,5.3,35.29
volume_range_breakout,Volume range breakout,w30_vol2_width18,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,1349,35.14,-1.01,-1.82,5.79,37.81
volume_range_breakout,Volume range breakout,w30_vol2_width18,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,1344,36.53,-0.78,-1.66,6.32,39.58
volume_range_breakout,Volume range breakout,w30_vol2_width18,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,1334,36.73,-0.68,-1.8,6.81,41.45
volume_range_breakout,Volume range breakout,w30_vol2_width18,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,1324,34.89,-0.91,-2.19,7.28,43.13
volume_range_breakout,Volume range breakout,w30_vol2_width18,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,1316,32.9,-1.02,-2.48,7.65,44.22
volume_range_breakout,Volume range breakout,w30_vol2_width18,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,1165,37.08,0.28,-2.85,11.52,53.73
volume_range_breakout,Volume range breakout,w30_vol2_width25,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,2100,36.62,-0.57,-0.56,2.26,15.76
volume_range_breakout,Volume range breakout,w30_vol2_width25,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,2089,40.21,-0.34,-0.81,3.78,28.87
volume_range_breakout,Volume range breakout,w30_vol2_width25,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,2077,39.0,-0.39,-1.02,4.82,34.33
volume_range_breakout,Volume range breakout,w30_vol2_width25,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,2059,38.22,-0.57,-1.48,5.56,37.59
volume_range_breakout,Volume range breakout,w30_vol2_width25,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,2040,38.87,-0.63,-1.43,6.2,41.18
volume_range_breakout,Volume range breakout,w30_vol2_width25,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,2021,37.56,-0.6,-1.8,6.83,43.69
volume_range_breakout,Volume range breakout,w30_vol2_width25,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,2007,37.82,-0.3,-1.74,7.45,45.39
volume_range_breakout,Volume range breakout,w30_vol2_width25,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,1991,37.97,-0.31,-1.89,8.01,47.21
volume_range_breakout,Volume range breakout,w30_vol2_width25,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,1978,37.11,-0.41,-2.18,8.53,49.14
volume_range_breakout,Volume range breakout,w30_vol2_width25,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,1965,36.49,-0.28,-2.33,9.01,50.28
volume_range_breakout,Volume range breakout,w30_vol2_width25,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,1729,40.08,1.57,-2.42,13.77,59.51
volume_range_breakout,Volume range breakout,w30_vol3_width12,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,500,33.0,-0.7,-0.66,1.72,11.4
volume_range_breakout,Volume range breakout,w30_vol3_width12,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,499,35.07,-0.53,-0.77,3.01,22.04
volume_range_breakout,Volume range breakout,w30_vol3_width12,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,498,37.15,-0.57,-0.94,3.73,25.5
volume_range_breakout,Volume range breakout,w30_vol3_width12,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,495,39.6,-0.68,-0.81,4.32,29.49
volume_range_breakout,Volume range breakout,w30_vol3_width12,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,492,36.18,-1.22,-1.4,4.71,32.72
volume_range_breakout,Volume range breakout,w30_vol3_width12,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,490,32.65,-1.29,-1.79,5.2,35.1
volume_range_breakout,Volume range breakout,w30_vol3_width12,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,490,33.47,-1.3,-1.92,5.62,36.53
volume_range_breakout,Volume range breakout,w30_vol3_width12,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,486,33.33,-1.2,-1.87,5.99,38.07
volume_range_breakout,Volume range breakout,w30_vol3_width12,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,484,31.82,-1.45,-2.26,6.37,39.46
volume_range_breakout,Volume range breakout,w30_vol3_width12,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,482,29.05,-1.76,-2.76,6.71,41.08
volume_range_breakout,Volume range breakout,w30_vol3_width12,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,425,33.18,-1.15,-3.28,9.56,50.12
volume_range_breakout,Volume range breakout,w30_vol3_width18,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,1007,33.96,-0.76,-0.77,2.12,15.09
volume_range_breakout,Volume range breakout,w30_vol3_width18,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,1004,38.05,-0.53,-1.13,3.59,27.99
volume_range_breakout,Volume range breakout,w30_vol3_width18,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,999,37.54,-0.57,-1.09,4.55,32.23
volume_range_breakout,Volume range breakout,w30_vol3_width18,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,990,37.68,-0.77,-1.62,5.25,35.56
volume_range_breakout,Volume range breakout,w30_vol3_width18,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,982,35.74,-1.2,-1.87,5.77,38.49
volume_range_breakout,Volume range breakout,w30_vol3_width18,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,977,34.39,-1.2,-2.07,6.31,41.35
volume_range_breakout,Volume range breakout,w30_vol3_width18,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,975,35.9,-0.96,-2.08,6.89,43.08
volume_range_breakout,Volume range breakout,w30_vol3_width18,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,969,35.81,-0.83,-2.28,7.4,44.89
volume_range_breakout,Volume range breakout,w30_vol3_width18,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,964,33.71,-1.07,-2.64,7.9,46.58
volume_range_breakout,Volume range breakout,w30_vol3_width18,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,958,32.15,-1.12,-2.87,8.36,47.7
volume_range_breakout,Volume range breakout,w30_vol3_width18,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,842,36.22,0.12,-3.39,12.41,56.41
volume_range_breakout,Volume range breakout,w30_vol3_width25,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,1518,37.02,-0.65,-0.68,2.46,18.45
volume_range_breakout,Volume range breakout,w30_vol3_width25,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,1509,40.49,-0.34,-1.02,4.13,32.87
volume_range_breakout,Volume range breakout,w30_vol3_width25,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,1500,39.53,-0.39,-1.11,5.22,37.67
volume_range_breakout,Volume range breakout,w30_vol3_width25,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,1487,38.67,-0.6,-1.62,6.02,41.09
volume_range_breakout,Volume range breakout,w30_vol3_width25,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,1475,38.31,-0.82,-1.7,6.66,44.07
volume_range_breakout,Volume range breakout,w30_vol3_width25,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,1466,37.31,-0.72,-1.93,7.3,46.73
volume_range_breakout,Volume range breakout,w30_vol3_width25,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,1457,37.82,-0.43,-1.98,7.95,48.39
volume_range_breakout,Volume range breakout,w30_vol3_width25,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,1447,37.8,-0.39,-2.09,8.54,50.31
volume_range_breakout,Volume range breakout,w30_vol3_width25,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,1439,36.83,-0.46,-2.49,9.09,52.19
volume_range_breakout,Volume range breakout,w30_vol3_width25,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,1428,36.41,-0.29,-2.56,9.65,53.29
volume_range_breakout,Volume range breakout,w30_vol3_width25,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,1254,39.39,1.49,-2.75,14.54,61.88
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,22337,37.88,-0.24,-0.24,1.35,5.19
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,22087,40.39,-0.17,-0.33,2.25,12.65
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,21846,41.61,-0.03,-0.38,2.99,18.39
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,21665,41.97,0.09,-0.42,3.68,23.23
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,21560,41.95,0.19,-0.5,4.31,27.14
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,21430,42.16,0.31,-0.53,4.88,30.2
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,21263,42.21,0.4,-0.58,5.41,32.87
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,21012,42.19,0.47,-0.66,5.87,35.01
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,20744,42.29,0.59,-0.67,6.3,36.95
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,20481,42.44,0.71,-0.74,6.75,38.67
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,18260,42.99,2.21,-0.97,11.1,51.3
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1.2,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,25580,38.03,-0.23,-0.23,1.33,5.07
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1.2,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,25291,40.54,-0.15,-0.31,2.23,12.34
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1.2,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,25015,41.54,-0.02,-0.37,2.97,18.03
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1.2,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,24813,41.92,0.09,-0.42,3.64,22.83
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1.2,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,24683,41.98,0.18,-0.48,4.26,26.71
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1.2,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,24533,42.15,0.29,-0.52,4.82,29.79
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1.2,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,24350,41.98,0.37,-0.58,5.34,32.46
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1.2,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,24086,41.98,0.43,-0.67,5.8,34.63
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1.2,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,23800,42.14,0.54,-0.67,6.22,36.55
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1.2,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,23520,42.33,0.67,-0.74,6.65,38.29
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1.2,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,20960,43.06,2.11,-0.94,10.9,51.09
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1.5,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,28537,38.18,-0.23,-0.23,1.32,4.96
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1.5,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,28212,40.43,-0.16,-0.31,2.2,12.05
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1.5,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,27903,41.3,-0.04,-0.37,2.92,17.61
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1.5,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,27681,41.66,0.07,-0.42,3.59,22.33
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1.5,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,27534,41.72,0.16,-0.49,4.19,26.16
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1.5,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,27368,41.85,0.27,-0.54,4.75,29.24
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1.5,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,27165,41.66,0.33,-0.61,5.27,31.95
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1.5,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,26887,41.67,0.4,-0.68,5.71,34.15
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1.5,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,26581,41.92,0.5,-0.68,6.13,36.05
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1.5,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,26284,42.0,0.62,-0.76,6.55,37.78
price_pullback_23ema,Price pullback near 23EMA,ema-1.5_3_volmax1.5,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,23425,42.78,2.02,-0.97,10.73,50.58
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,29245,38.02,-0.25,-0.28,1.48,6.31
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,28892,40.79,-0.15,-0.35,2.46,14.65
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,28561,41.95,0.01,-0.4,3.28,20.87
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,28292,42.28,0.16,-0.44,4.04,25.98
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,28123,42.22,0.29,-0.53,4.74,30.04
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,27917,42.47,0.43,-0.57,5.39,33.24
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,27667,42.59,0.55,-0.62,5.96,35.83
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,27330,42.58,0.64,-0.7,6.47,38.03
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,26968,42.57,0.75,-0.74,6.92,39.93
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,26611,42.82,0.89,-0.78,7.39,41.55
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,23571,43.65,2.64,-0.97,12.07,53.88
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1.2,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,33802,38.15,-0.24,-0.27,1.47,6.2
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1.2,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,33398,40.95,-0.14,-0.34,2.45,14.39
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1.2,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,33022,41.95,0.02,-0.39,3.26,20.63
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1.2,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,32722,42.32,0.17,-0.43,4.02,25.73
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1.2,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,32519,42.33,0.29,-0.52,4.7,29.76
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1.2,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,32287,42.48,0.42,-0.57,5.34,32.96
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1.2,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,32007,42.4,0.52,-0.62,5.91,35.55
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1.2,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,31648,42.44,0.61,-0.7,6.41,37.79
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1.2,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,31257,42.49,0.72,-0.73,6.86,39.72
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1.2,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,30874,42.83,0.87,-0.77,7.32,41.35
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1.2,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,27322,43.78,2.57,-0.94,11.91,53.8
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1.5,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,38047,38.3,-0.24,-0.26,1.45,6.11
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1.5,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,37593,40.91,-0.14,-0.34,2.42,14.14
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1.5,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,37170,41.78,0.01,-0.39,3.23,20.31
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1.5,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,36840,42.13,0.15,-0.44,3.97,25.34
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1.5,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,36608,42.21,0.28,-0.51,4.65,29.36
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1.5,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,36353,42.28,0.41,-0.57,5.28,32.57
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1.5,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,36045,42.2,0.51,-0.64,5.85,35.2
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1.5,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,35665,42.26,0.6,-0.71,6.35,37.45
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1.5,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,35252,42.43,0.71,-0.72,6.8,39.38
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1.5,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,34845,42.66,0.86,-0.77,7.25,41.04
price_pullback_23ema,Price pullback near 23EMA,ema-2.5_5_volmax1.5,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,30845,43.69,2.53,-0.95,11.78,53.43
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,33302,38.17,-0.25,-0.3,1.56,7.1
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,32879,41.2,-0.12,-0.36,2.61,16.16
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,32476,42.43,0.07,-0.39,3.5,22.71
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,32129,42.74,0.25,-0.43,4.31,27.94
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,31896,42.78,0.41,-0.51,5.06,32.05
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,31613,43.14,0.56,-0.55,5.75,35.25
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,31313,43.23,0.7,-0.59,6.36,37.88
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,30911,43.29,0.81,-0.66,6.9,40.09
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,30506,43.26,0.95,-0.7,7.39,42.04
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,30088,43.57,1.11,-0.74,7.88,43.69
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,26502,44.41,3.06,-0.88,12.83,55.75
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1.2,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,38700,38.33,-0.25,-0.29,1.55,7.01
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1.2,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,38216,41.33,-0.11,-0.35,2.61,15.93
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1.2,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,37760,42.45,0.08,-0.39,3.49,22.47
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1.2,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,37375,42.77,0.26,-0.43,4.3,27.7
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1.2,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,37102,42.86,0.41,-0.5,5.03,31.8
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1.2,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,36781,43.11,0.56,-0.54,5.71,35.0
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1.2,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,36444,43.05,0.68,-0.59,6.32,37.64
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1.2,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,36012,43.16,0.78,-0.66,6.85,39.9
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1.2,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,35570,43.2,0.93,-0.69,7.34,41.87
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1.2,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,35119,43.61,1.1,-0.74,7.83,43.52
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1.2,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,30907,44.57,2.99,-0.84,12.69,55.69
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1.5,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,43858,38.47,-0.25,-0.29,1.54,6.99
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1.5,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,43306,41.27,-0.11,-0.35,2.59,15.77
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1.5,D+3,signal_date_next_open,D+3_close,D+3_intraday_high,42794,42.21,0.07,-0.39,3.46,22.22
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1.5,D+4,signal_date_next_open,D+4_close,D+4_intraday_high,42375,42.55,0.24,-0.44,4.26,27.39
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1.5,D+5,signal_date_next_open,D+5_close,D+5_intraday_high,42053,42.72,0.4,-0.5,4.99,31.49
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1.5,D+6,signal_date_next_open,D+6_close,D+6_intraday_high,41704,42.9,0.55,-0.56,5.67,34.71
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1.5,D+7,signal_date_next_open,D+7_close,D+7_intraday_high,41327,42.86,0.66,-0.61,6.27,37.37
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1.5,D+8,signal_date_next_open,D+8_close,D+8_intraday_high,40871,42.99,0.76,-0.67,6.8,39.64
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1.5,D+9,signal_date_next_open,D+9_close,D+9_intraday_high,40405,43.15,0.91,-0.69,7.29,41.63
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1.5,D+10,signal_date_next_open,D+10_close,D+10_intraday_high,39922,43.45,1.08,-0.74,7.78,43.3
price_pullback_23ema,Price pullback near 23EMA,ema-4_7_volmax1.5,D+20,signal_date_next_open,D+20_close,D+20_intraday_high,35157,44.5,2.94,-0.86,12.57,55.38
revenue_unreacted_range_proxy,Revenue strong but price not reacted proxy,range23_tol5,D+1,signal_date_next_open,D+1_close,D+1_intraday_high,104102,38.23,-0.14,-0.16,1.1,3.21
revenue_unreacted_range_proxy,Revenue strong but price not reacted proxy,range23_tol5,D+2,signal_date_next_open,D+2_close,D+2_intraday_high,103131,41.1,-0.08,-0.23,1.84,8.44
