generated_at,model_id,artifact_id,artifact_version,analysis_basis,classification_trigger_id,classification_outcome_definition_id,classification_horizon_trading_days,feature_time_basis,feature_order,feature_id,feature_family,feature_kind,feature_rule,launch_group_count,no_launch_group_count,launch_observed_count,no_launch_observed_count,launch_hit_count,no_launch_hit_count,feature_hit_sample_count,launch_rate_when_feature_hit_pct,feature_miss_sample_count,launch_rate_when_feature_miss_pct,feature_hit_launch_rate_uplift_pct_points,launch_hit_rate_pct,no_launch_hit_rate_pct,launch_minus_no_launch_hit_rate_pct,launch_mean,launch_median,no_launch_mean,no_launch_median,launch_minus_no_launch_mean,standardized_mean_difference,launch_source_anomaly_candidate_count,no_launch_source_anomaly_candidate_count,launch_unresolved_price_path_candidate_count,no_launch_unresolved_price_path_candidate_count,discrimination_status,sample_policy,retrospective_label_status,approved_for_daily,production_change,promotion_readiness
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,legacy_candidate_exclusion_sensitivity_only,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1030,revenue_latest_yoy_delta_1m,monthly_revenue,numeric,compare full_monthly_revenue_latest_yoy_delta_1m_pct_points between launch and no-launch groups,33,24,33,24,,,,,,,,,,,2.8085,0.43,-6.0438,-10.085,8.8522,0.2991,0,0,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,legacy_candidate_exclusion_sensitivity_only,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1100,return_5d_pct,price_momentum,numeric,compare return_5d_pct between launch and no-launch groups,33,24,33,24,,,,,,,,,,,1.4942,2.1192,2.6682,2.3805,-1.174,-0.286,0,0,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,legacy_candidate_exclusion_sensitivity_only,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1110,return_20d_pct,price_momentum,numeric,compare return_20d_pct between launch and no-launch groups,33,24,33,24,,,,,,,,,,,7.8116,7.6253,3.6215,3.2175,4.1901,0.6081,0,0,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,legacy_candidate_exclusion_sensitivity_only,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1120,volume_ratio_prev20,volume,numeric,compare volume_ratio_prev20 between launch and no-launch groups,33,24,33,24,,,,,,,,,,,1.0828,0.91,0.9623,0.727,0.1205,0.2046,0,0,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,legacy_candidate_exclusion_sensitivity_only,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1130,range20_width_pct,price_shape,numeric,compare range_width_20d_pct between launch and no-launch groups,33,24,33,24,,,,,,,,,,,22.7265,19.5171,16.1661,15.7412,6.5604,0.6606,0,0,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,legacy_candidate_exclusion_sensitivity_only,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1140,range60_width_pct,price_shape,numeric,compare range_width_60d_pct between launch and no-launch groups,33,24,33,24,,,,,,,,,,,46.632,35.9249,28.257,23.7824,18.375,0.5973,0,0,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,legacy_candidate_exclusion_sensitivity_only,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1150,close_position_120d_pct,price_position,numeric,compare close_position_120d_pct between launch and no-launch groups,33,24,33,24,,,,,,,,,,,70.5924,79.2818,64.8997,74.9676,5.6927,0.2122,0,0,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,legacy_candidate_exclusion_sensitivity_only,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1200,rsi14,technical,numeric,compare rsi14 between launch and no-launch groups,33,24,33,24,,,,,,,,,,,57.7452,57.0732,49.9014,49.8746,7.8438,0.7834,0,0,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,legacy_candidate_exclusion_sensitivity_only,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1210,macd_hist,technical,numeric,compare macd_hist between launch and no-launch groups,33,24,25,16,,,,,,,,,,,0.2343,-0.0344,-0.7809,0.1883,1.0152,0.156,0,0,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,legacy_candidate_exclusion_sensitivity_only,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1220,kd_k_value,technical,numeric,compare k_value between launch and no-launch groups,33,24,33,24,,,,,,,,,,,56.9177,58.4247,55.0302,58.2389,1.8875,0.0979,0,0,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,legacy_candidate_exclusion_sensitivity_only,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1230,kd_d_value,technical,numeric,compare d_value between launch and no-launch groups,33,24,33,24,,,,,,,,,,,55.885,59.2538,50.63,56.5308,5.255,0.3198,0,0,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,legacy_candidate_exclusion_sensitivity_only,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1240,kdj_j_value,technical,numeric,compare kdj_j_value between launch and no-launch groups,33,24,33,24,,,,,,,,,,,58.9832,64.9272,63.8307,74.4353,-4.8475,-0.1542,0,0,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,legacy_candidate_exclusion_sensitivity_only,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1250,bb_width_pct,technical,numeric,compare bb_width_pct between launch and no-launch groups,33,24,33,24,,,,,,,,,,,17.9736,17.5022,12.579,12.1435,5.3946,0.5969,0,0,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,legacy_candidate_exclusion_sensitivity_only,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1260,ema23_slope_5d_pct,technical,numeric,compare ema23_slope_5d_pct between launch and no-launch groups,33,24,25,16,,,,,,,,,,,1.7716,1.4454,0.4482,0.7153,1.3234,0.6163,0,0,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,legacy_candidate_exclusion_sensitivity_only,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1270,distance_to_ema23_pct,technical,numeric,compare distance_to_ema23_pct between launch and no-launch groups,33,24,28,16,,,,,,,,,,,4.4157,4.9598,1.5571,1.2496,2.8587,0.7395,0,0,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,legacy_candidate_exclusion_sensitivity_only,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1280,obv_slope_5d,technical,numeric,compare obv_slope_5d between launch and no-launch groups,33,24,33,24,,,,,,,,,,,19428340.5455,1193285.0,17418978.1667,752076.5,2009362.3788,0.0356,0,0,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,legacy_candidate_exclusion_sensitivity_only,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1300,tdcc_consecutive_up_weeks,tdcc,numeric,compare tdcc_consecutive_up_weeks between launch and no-launch groups,33,24,6,0,,,,,,,,,,,0.1667,0.0,,,,,0,0,0,0,insufficient_observed_values,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,pre_breakout_week_change,2100,preweek_change__return_5d_pct,price_momentum,numeric_change,anchor-day return_5d_pct minus value five trading days earlier,37,32,37,32,,,,,,,,,,,11.3042,7.854,7.0378,7.779,4.2664,0.4595,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,pre_breakout_week_change,2110,preweek_change__return_20d_pct,price_momentum,numeric_change,anchor-day return_20d_pct minus value five trading days earlier,37,32,33,22,,,,,,,,,,,11.7928,11.6667,7.9862,8.5855,3.8066,0.3932,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,pre_breakout_week_change,2120,preweek_change__volume_ratio_prev20,volume,numeric_change,anchor-day volume_ratio_prev20 minus value five trading days earlier,37,32,37,32,,,,,,,,,,,1.2814,0.9557,1.7998,1.2738,-0.5185,-0.271,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,pre_breakout_week_change,2130,preweek_change__range20_width_pct,price_shape,numeric_change,anchor-day range20_width_pct minus value five trading days earlier,37,32,33,22,,,,,,,,,,,-1.1099,0.0,-1.8708,-0.9831,0.7608,0.1096,4,8,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,pre_breakout_week_change,2140,preweek_change__range60_width_pct,price_shape,numeric_change,anchor-day range60_width_pct minus value five trading days earlier,37,32,33,22,,,,,,,,,,,-0.7958,0.0,-1.0571,0.0,0.2613,0.0317,4,8,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,pre_breakout_week_change,2150,preweek_change__close_position_120d_pct,price_position,numeric_change,anchor-day close_position_120d_pct minus value five trading days earlier,37,32,33,22,,,,,,,,,,,25.6307,21.7573,28.7679,23.5674,-3.1372,-0.1671,4,8,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,pre_breakout_week_change,2200,preweek_change__rsi14,technical,numeric_change,anchor-day rsi14 minus value five trading days earlier,37,32,37,32,,,,,,,,,,,12.0922,11.3723,15.3561,13.0657,-3.2639,-0.2561,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,pre_breakout_week_change,2210,preweek_change__macd_hist,technical,numeric_change,anchor-day macd_hist minus value five trading days earlier,37,32,33,19,,,,,,,,,,,5.3131,1.0581,0.5585,0.3131,4.7546,0.5495,4,8,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,pre_breakout_week_change,2220,preweek_change__kd_k_value,technical,numeric_change,anchor-day kd_k_value minus value five trading days earlier,37,32,37,32,,,,,,,,,,,19.9363,20.2179,27.0268,25.4943,-7.0905,-0.3903,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,pre_breakout_week_change,2230,preweek_change__kd_d_value,technical,numeric_change,anchor-day kd_d_value minus value five trading days earlier,37,32,37,32,,,,,,,,,,,10.7464,11.7418,16.8854,19.186,-6.1389,-0.4443,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,pre_breakout_week_change,2240,preweek_change__kdj_j_value,technical,numeric_change,anchor-day kdj_j_value minus value five trading days earlier,37,32,37,32,,,,,,,,,,,38.3161,41.7217,47.3097,56.5248,-8.9936,-0.2302,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,pre_breakout_week_change,2250,preweek_change__bb_width_pct,technical,numeric_change,anchor-day bb_width_pct minus value five trading days earlier,37,32,33,22,,,,,,,,,,,2.7169,1.287,0.4307,0.2629,2.2863,0.3564,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,pre_breakout_week_change,2260,preweek_change__ema23_slope_5d_pct,technical,numeric_change,anchor-day ema23_slope_5d_pct minus value five trading days earlier,37,32,33,22,,,,,,,,,,,1.778,1.175,1.5554,1.1981,0.2226,0.1273,4,8,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,pre_breakout_week_change,2270,preweek_change__distance_to_ema23_pct,technical,numeric_change,anchor-day distance_to_ema23_pct minus value five trading days earlier,37,32,33,22,,,,,,,,,,,9.4492,8.8631,7.2905,6.5249,2.1587,0.3364,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,pre_breakout_week_change,2280,preweek_change__obv_slope_5d,technical,numeric_change,anchor-day obv_slope_5d minus value five trading days earlier,37,32,37,32,,,,,,,,,,,39074087.8649,6847000.0,26145977.0938,3824099.0,12928110.7711,0.1463,4,8,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,10,revenue_latest50_cumulative30,monthly_revenue,binary,latest YoY >= 50% and cumulative YoY >= 30%,37,32,37,32,22,26,48,45.8333,21,71.4286,-25.5953,59.4595,81.25,-21.7905,,,,,,,4,8,0,0,no_launch_enriched_risk_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,20,revenue_latest_yoy_delta_ge20,monthly_revenue,binary,latest YoY improves >= 20 percentage points,37,32,37,32,9,11,20,45.0,49,57.1429,-12.1429,24.3243,34.375,-10.0507,,,,,,,4,8,0,0,no_launch_enriched_risk_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,100,tdcc_high_thresholds_up,tdcc,binary,TDCC high thresholds increase,37,32,10,0,4,0,4,100.0,6,100.0,0.0,40.0,,,,,,,,,4,8,0,0,insufficient_observed_values,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,110,tdcc_all_thresholds_up,tdcc,binary,TDCC all thresholds increase,37,32,10,0,3,0,3,100.0,7,100.0,0.0,30.0,,,,,,,,,4,8,0,0,insufficient_observed_values,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,120,tdcc_consecutive_up_ge2,tdcc,binary,TDCC consecutive up weeks >= 2,37,32,10,0,2,0,2,100.0,8,100.0,0.0,20.0,,,,,,,,,4,8,0,0,insufficient_observed_values,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,200,technical_macd_hist_gt0,technical,binary,MACD histogram > 0,37,32,33,21,30,20,50,60.0,4,75.0,-15.0,90.9091,95.2381,-4.329,,,,,,,4,8,0,0,common_to_both_groups_low_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,210,technical_rsi14_40_70,technical,binary,40 <= RSI14 <= 70,37,32,37,32,21,22,43,48.8372,26,61.5385,-12.7013,56.7568,68.75,-11.9932,,,,,,,4,8,0,0,no_launch_enriched_risk_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,220,technical_rsi14_ge60,technical,binary,RSI14 >= 60,37,32,37,32,29,23,52,55.7692,17,47.0588,8.7104,78.3784,71.875,6.5034,,,,,,,4,8,0,0,common_to_both_groups_low_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,230,technical_kd_bullish_not_overheated,technical,binary,K > D and K < 80,37,32,37,32,25,28,53,47.1698,16,75.0,-27.8302,67.5676,87.5,-19.9324,,,,,,,4,8,0,0,no_launch_enriched_risk_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,240,technical_kdj_bullish_not_extreme,technical,binary,"K > D, J > K, J < 100",37,32,37,32,24,20,44,54.5455,25,52.0,2.5455,64.8649,62.5,2.3649,,,,,,,4,8,0,0,common_to_both_groups_low_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
