research_id,artifact_version,source_research_id,source_artifact_version,raw_source_research_id,raw_source_artifact_version,advisory_status,parent_model_id,candidate_model_id,candidate_model_zh,row_type,analysis_scope_id,position_axis,base_condition_id,base_condition_zh,feature_family,feature_id,feature_label,condition_expression,condition_role,sample_size,coverage_pct,win_count,neutral_count,loss_count,win_rate_pct,neutral_rate_pct,loss_rate_pct,avg_return_pct,median_return_pct,p10_return_pct,p90_return_pct,baseline_sample_size,baseline_win_rate_pct,baseline_loss_rate_pct,baseline_avg_return_pct,baseline_median_return_pct,win_rate_delta_pct,loss_rate_delta_pct,avg_return_delta_pct,median_return_delta_pct,success_with_feature_count,failure_with_feature_count,success_share_pct,failure_share_pct,success_minus_failure_share_pct,success_median_value,failure_median_value,sample_count_context,candidate_status,decision_hint,approved_for_daily,production_readiness,generated_at
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,candidate_condition,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,combo,high_pos_base_plus_signal_body_le3,base + signal candle body <=3%,base condition and signal_body_bucket == body_le3,add_score_research_only_not_hidden_gate,66,28.5714,48,0,18,72.7273,0.0,27.2727,10.3361,6.9226,-13.0084,40.6101,231,62.3377,37.6623,9.4824,6.6055,10.3896,-10.3896,0.8536,0.3171,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,add_score_candidate_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,candidate_condition,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,combo,high_pos_base_plus_signal_body_3_7,base + signal candle body 3%..7%,base condition and signal_body_bucket == body_3_7,add_score_research_only_not_hidden_gate,68,29.4372,38,0,30,55.8824,0.0,44.1176,6.7132,5.3333,-16.4397,35.9502,231,62.3377,37.6623,9.4824,6.6055,-6.4553,6.4553,-2.7693,-1.2722,,,,,,,,reported_not_a_disqualifier,research_only_positive_return_but_win_below_threshold,risk_or_negative_stratification_subject,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,candidate_condition,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,combo,high_pos_base_plus_confirmation_return_3_7,base + confirmation return 3%..7%,base condition and confirmation_return_bucket == confirm_ret_3_7,add_score_research_only_not_hidden_gate,53,22.9437,35,0,18,66.0377,0.0,33.9623,9.8174,5.6604,-11.0739,36.5194,231,62.3377,37.6623,9.4824,6.6055,3.7001,-3.7001,0.3349,-0.9451,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,add_score_candidate_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,candidate_condition,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,combo,high_pos_base_plus_kd_bullish_not_overheated,base + legacy KD alias bullish not overheated,base condition and KDJ K > D and K < 80 on signal date,add_score_research_only_not_hidden_gate,106,45.8874,61,0,45,57.5472,0.0,42.4528,6.9002,2.8263,-16.9823,32.6647,231,62.3377,37.6623,9.4824,6.6055,-4.7905,4.7905,-2.5822,-3.7792,,,,,,,,reported_not_a_disqualifier,research_only_positive_return_but_win_below_threshold,risk_or_negative_stratification_subject,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,candidate_condition,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,combo,high_pos_base_plus_kd_value_rising_3d,base + legacy KD alias K rising vs three days ago,base condition and KDJ K signal > K signal lag3,add_score_research_only_not_hidden_gate,227,98.2684,141,0,86,62.1145,0.0,37.8855,9.5243,6.31,-16.1269,39.6282,231,62.3377,37.6623,9.4824,6.6055,-0.2231,0.2231,0.0419,-0.2955,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,add_score_candidate_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,candidate_condition,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,combo,high_pos_base_plus_kd_bull_cross_signal,base + legacy KD alias bull cross on signal date,base condition and KDJ K crosses above D on signal date,add_score_research_only_not_hidden_gate,33,14.2857,19,0,14,57.5758,0.0,42.4242,7.9993,9.1346,-12.0666,22.8722,231,62.3377,37.6623,9.4824,6.6055,-4.7619,4.7619,-1.4832,2.5291,,,,,,,,reported_not_a_disqualifier,research_only_positive_return_but_win_below_threshold,risk_or_negative_stratification_subject,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,candidate_condition,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,combo,high_pos_base_plus_kd_not_overheated,base + legacy KD alias not overheated,base condition and KDJ K < 80 and D < 80 on signal date,add_score_research_only_not_hidden_gate,106,45.8874,61,0,45,57.5472,0.0,42.4528,6.9002,2.8263,-16.9823,32.6647,231,62.3377,37.6623,9.4824,6.6055,-4.7905,4.7905,-2.5822,-3.7792,,,,,,,,reported_not_a_disqualifier,research_only_positive_return_but_win_below_threshold,risk_or_negative_stratification_subject,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,candidate_condition,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,combo,high_pos_base_plus_kdj_bullish_not_overheated,base + KDJ K>D and K not overheated,base condition and KDJ K > D and K < 80 on signal date,add_score_research_only_not_hidden_gate,106,45.8874,61,0,45,57.5472,0.0,42.4528,6.9002,2.8263,-16.9823,32.6647,231,62.3377,37.6623,9.4824,6.6055,-4.7905,4.7905,-2.5822,-3.7792,,,,,,,,reported_not_a_disqualifier,research_only_positive_return_but_win_below_threshold,risk_or_negative_stratification_subject,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,candidate_condition,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,combo,high_pos_base_plus_kdj_overheated,base + KDJ K or D overheated,base condition and KDJ K >= 80 or D >= 80 on signal date,add_score_research_only_not_hidden_gate,125,54.1126,83,0,42,66.4,0.0,33.6,11.6722,9.3156,-15.7182,42.9526,231,62.3377,37.6623,9.4824,6.6055,4.0623,-4.0623,2.1897,2.7101,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,add_score_candidate_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,candidate_condition,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,combo,high_pos_base_plus_kdj_j_gt100,base + KDJ J > 100,base condition and KDJ J > 100 on signal date,add_score_research_only_not_hidden_gate,127,54.9784,78,0,49,61.4173,0.0,38.5827,10.544,5.2083,-16.1269,42.387,231,62.3377,37.6623,9.4824,6.6055,-0.9203,0.9203,1.0616,-1.3972,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,add_score_candidate_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,candidate_condition,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,combo,high_pos_base_plus_confirmation_return_gt3,base + confirmation return >3%,base condition and confirmation_return_pct > 3,add_score_research_only_not_hidden_gate,203,87.8788,126,0,77,62.069,0.0,37.931,9.0106,6.25,-17.3689,39.072,231,62.3377,37.6623,9.4824,6.6055,-0.2687,0.2687,-0.4718,-0.3555,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,add_score_candidate_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,candidate_condition,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,combo,high_pos_base_plus_dist_ema23_0_15,base + close distance to EMA23 0%..15%,base condition and 0 < dist_ema23_pct <= 15,add_score_research_only_not_hidden_gate,8,3.4632,7,0,1,87.5,0.0,12.5,11.8073,11.4151,0.3866,24.4848,231,62.3377,37.6623,9.4824,6.6055,25.1623,-25.1623,2.3248,4.8096,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,add_score_candidate_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,candidate_condition,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,combo,high_pos_base_exclude_volume_gt6,base excluding volume ratio >6,base condition and volume_bucket != volume_gt6,risk_filter_research_only_not_hidden_gate,223,96.5368,140,0,83,62.7803,0.0,37.2197,9.2904,6.6055,-16.0233,37.6579,231,62.3377,37.6623,9.4824,6.6055,0.4426,-0.4426,-0.1921,0.0,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,risk_filter_candidate_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,pdf_bonus_combo,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,pdf_bonus_combo,pdf_combo__breakout_2_5,breakout_2_5,exact PDF add-score combo == breakout_2_5; add_score_count == 1,pdf_metric_combo_research_only_not_hidden_gate,41,17.7489,23,0,18,56.0976,0.0,43.9024,7.3235,2.4911,-18.9516,35.3659,231,62.3377,37.6623,9.4824,6.6055,-6.2401,6.2401,-2.1589,-4.1144,,,,,,,,reported_not_a_disqualifier,research_only_positive_return_but_win_below_threshold,pdf_row_combo_metric_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,pdf_bonus_combo,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,pdf_bonus_combo,pdf_combo__breakout_2_5__signal_body_le3,breakout_2_5;signal_body_le3,exact PDF add-score combo == breakout_2_5;signal_body_le3; add_score_count == 2,pdf_metric_combo_research_only_not_hidden_gate,5,2.1645,4,0,1,80.0,0.0,20.0,4.1054,6.6055,-3.08,9.3811,231,62.3377,37.6623,9.4824,6.6055,17.6623,-17.6623,-5.3771,0.0,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,pdf_row_combo_metric_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,pdf_bonus_combo,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,pdf_bonus_combo,pdf_combo__breakout_2_5__volume_lt2__signal_body_le3,breakout_2_5;volume_lt2;signal_body_le3,exact PDF add-score combo == breakout_2_5;volume_lt2;signal_body_le3; add_score_count == 3,pdf_metric_combo_research_only_not_hidden_gate,4,1.7316,3,0,1,75.0,0.0,25.0,12.4312,17.0032,-19.9564,41.1611,231,62.3377,37.6623,9.4824,6.6055,12.6623,-12.6623,2.9488,10.3977,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,pdf_row_combo_metric_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,pdf_bonus_combo,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,pdf_bonus_combo,pdf_combo__mild_bull,mild_bull,exact PDF add-score combo == mild_bull; add_score_count == 1,pdf_metric_combo_research_only_not_hidden_gate,6,2.5974,4,0,2,66.6667,0.0,33.3333,12.0565,11.2278,-5.0476,29.9892,231,62.3377,37.6623,9.4824,6.6055,4.329,-4.329,2.574,4.6223,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,pdf_row_combo_metric_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,pdf_bonus_combo,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,pdf_bonus_combo,pdf_combo__mild_bull__breakout_2_5,mild_bull;breakout_2_5,exact PDF add-score combo == mild_bull;breakout_2_5; add_score_count == 2,pdf_metric_combo_research_only_not_hidden_gate,8,3.4632,6,0,2,75.0,0.0,25.0,17.485,11.0871,-4.2559,40.3989,231,62.3377,37.6623,9.4824,6.6055,12.6623,-12.6623,8.0026,4.4816,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,pdf_row_combo_metric_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,pdf_bonus_combo,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,pdf_bonus_combo,pdf_combo__mild_bull__breakout_2_5__volume_lt2__signal_body_le3,mild_bull;breakout_2_5;volume_lt2;signal_body_le3,exact PDF add-score combo == mild_bull;breakout_2_5;volume_lt2;signal_body_le3; add_score_count == 4,pdf_metric_combo_research_only_not_hidden_gate,1,0.4329,1,0,0,100.0,0.0,0.0,19.3133,19.3133,19.3133,19.3133,231,62.3377,37.6623,9.4824,6.6055,37.6623,-37.6623,9.8309,12.7078,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,pdf_row_combo_metric_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,pdf_bonus_combo,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,pdf_bonus_combo,pdf_combo__mild_bull__not_limit_up_like,mild_bull;not_limit_up_like,exact PDF add-score combo == mild_bull;not_limit_up_like; add_score_count == 2,pdf_metric_combo_research_only_not_hidden_gate,1,0.4329,0,0,1,0.0,0.0,100.0,-0.9029,-0.9029,-0.9029,-0.9029,231,62.3377,37.6623,9.4824,6.6055,-62.3377,62.3377,-10.3853,-7.5084,,,,,,,,reported_not_a_disqualifier,research_only_not_candidate_metric,pdf_row_combo_metric_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,pdf_bonus_combo,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,pdf_bonus_combo,pdf_combo__mild_bull__not_limit_up_like__breakout_2_5,mild_bull;not_limit_up_like;breakout_2_5,exact PDF add-score combo == mild_bull;not_limit_up_like;breakout_2_5; add_score_count == 3,pdf_metric_combo_research_only_not_hidden_gate,3,1.2987,3,0,0,100.0,0.0,0.0,23.7866,16.8207,12.2949,38.0647,231,62.3377,37.6623,9.4824,6.6055,37.6623,-37.6623,14.3042,10.2152,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,pdf_row_combo_metric_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,pdf_bonus_combo,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,pdf_bonus_combo,pdf_combo__mild_bull__not_limit_up_like__breakout_2_5__close_location_le80,mild_bull;not_limit_up_like;breakout_2_5;close_location_le80,exact PDF add-score combo == mild_bull;not_limit_up_like;breakout_2_5;close_location_le80; add_score_count == 4,pdf_metric_combo_research_only_not_hidden_gate,2,0.8658,1,0,1,50.0,0.0,50.0,5.1824,5.1824,-6.3897,16.7544,231,62.3377,37.6623,9.4824,6.6055,-12.3377,12.3377,-4.3001,-1.4231,,,,,,,,reported_not_a_disqualifier,research_only_positive_return_but_win_below_threshold,pdf_row_combo_metric_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,pdf_bonus_combo,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,pdf_bonus_combo,pdf_combo__mild_bull__not_limit_up_like__breakout_2_5__signal_body_le3__close_location_le80,mild_bull;not_limit_up_like;breakout_2_5;signal_body_le3;close_location_le80,exact PDF add-score combo == mild_bull;not_limit_up_like;breakout_2_5;signal_body_le3;close_location_le80; add_score_count == 5,pdf_metric_combo_research_only_not_hidden_gate,1,0.4329,1,0,0,100.0,0.0,0.0,11.6667,11.6667,11.6667,11.6667,231,62.3377,37.6623,9.4824,6.6055,37.6623,-37.6623,2.1843,5.0612,,,,,,,,reported_not_a_disqualifier,research_only_candidate_metric_met,pdf_row_combo_metric_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
volume_range_breakout_v2_high_position_improvement_audit,volume_range_breakout_v2_high_position_improvement_audit_20260710,volume_range_breakout_v2_position_shape_matrix,volume_range_breakout_v2_position_shape_matrix_20260709,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,volume_range_breakout_v2_high_position_volume_attack,High-position volume attack,pdf_bonus_combo,d15_close_only_next_day_continuation_ma20_ema23_stop,position_120d,high_pos_gt75_nonconsolidation_or_wide_ma60_gt_ma120,High-position non-consolidation/wide with MA60 > MA120,pdf_bonus_combo,pdf_combo__mild_bull__not_limit_up_like__close_location_le80,mild_bull;not_limit_up_like;close_location_le80,exact PDF add-score combo == mild_bull;not_limit_up_like;close_location_le80; add_score_count == 3,pdf_metric_combo_research_only_not_hidden_gate,1,0.4329,0,0,1,0.0,0.0,100.0,-16.2162,-16.2162,-16.2162,-16.2162,231,62.3377,37.6623,9.4824,6.6055,-62.3377,62.3377,-25.6986,-22.8217,,,,,,,,reported_not_a_disqualifier,research_only_not_candidate_metric,pdf_row_combo_metric_research_only,False,not_production_ready_research_only,2026-07-10 17:16:28 Asia/Taipei
