signal_date,stock_id,stock_name,close,volume,volume_ratio,ema23,ma20,ma60,ma120,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_ma60_pct,high_20,high_60,high_120,low_20,low_60,low_120,support_1,support_2,resistance_1,resistance_2,macd_dif,macd_dea,macd_hist,rsi6,rsi14,kd_k,kd_d,kd_j,boll_mid,boll_upper,boll_lower,atr,atr_pct,obv,obv_ma20,obv_vs_ma20,mfi,cmf,price_position_summary_zh,technical_summary_zh,support_resistance_summary_zh,buy_condition_text_zh,take_profit_text_zh,exit_condition_text_zh,risk_control_text_zh
20260924,2388,威盛,70.1,2490248.0,0.5618,72.7721,73.54,73.6767,73.0142,-3.6719,-4.6777,-4.8546,83.0,84.7,91.3,69.4,62.6,49.7,73.54,73.6767,83.0,84.7,-1.2735,-0.806,-0.4675,35.0,23.7209,13.5486,13.8697,12.9064,73.54,80.4771,66.6029,2.9214,4.1675,105510812.0,118113109.0,低於20日均,21.6554,-0.2969,收盤70.10；距23EMA -3.67%；距MA20 -4.68%；量比0.56x,MACD柱狀體偏弱；RSI偏弱；KD偏弱；OBV低於20日均,支撐觀察 73.54 / 73.68；壓力觀察 83.0 / 84.7,若回測支撐73.54不破或放量站上壓力83.0，可依模型條件執行第一筆。,接近壓力83.0到84.7且爆量不漲時，分批停利。,跌破73.54且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2395,研華,722.0,2762561.0,0.9115,682.0039,685.75,627.225,533.7417,5.8645,5.2862,15.1102,728.0,728.0,728.0,645.0,493.0,318.5,685.75,627.225,728.0,728.0,16.0195,15.0757,0.9438,74.5455,53.3742,77.9923,67.8525,98.272,685.75,724.6879,646.8121,26.1429,3.6209,102926182.0,98829965.75,高於20日均,49.3889,-0.0855,收盤722.00；距23EMA 5.86%；距MA20 5.29%；量比0.91x,MACD柱狀體偏多；RSI中性偏強；KD多方；OBV高於20日均,支撐觀察 685.75 / 627.23；壓力觀察 728.0 / 728.0,若回測支撐685.75不破或放量站上壓力728.0，可依模型條件執行第一筆。,接近壓力728.0到728.0且爆量不漲時，分批停利。,跌破685.75且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2399,映泰,47.3,1726908.0,0.3239,46.5139,46.6275,43.9892,44.36,1.69,1.4423,7.5264,51.0,55.0,57.5,44.25,30.0,30.0,46.6275,43.9892,51.0,55.0,0.8692,0.8871,-0.0179,50.0,50.0,50.5766,53.1581,45.4137,46.6275,49.2953,43.9597,1.7893,3.7828,491875073.0,478089515.8,高於20日均,64.1239,-0.1644,收盤47.30；距23EMA 1.69%；距MA20 1.44%；量比0.32x,MACD柱狀體偏弱；RSI中性偏強；KD偏弱；OBV高於20日均,支撐觀察 46.63 / 43.99；壓力觀察 51.0 / 55.0,若回測支撐46.63不破或放量站上壓力51.0，可依模型條件執行第一筆。,接近壓力51.0到55.0且爆量不漲時，分批停利。,跌破46.63且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2401,凌陽,25.55,1298421.0,0.6147,25.427,25.1525,27.0067,26.9662,0.4837,1.5804,-5.3938,26.6,35.65,35.65,23.7,23.2,19.3,25.427,27.0067,26.6,35.65,-0.201,-0.4169,0.2159,72.549,48.7603,65.9543,59.3224,79.2181,25.1525,26.467,23.838,0.6857,2.6838,313889032.0,313216775.4,高於20日均,49.0485,-0.0698,收盤25.55；距23EMA 0.48%；距MA20 1.58%；量比0.61x,MACD柱狀體偏多；RSI偏弱；KD多方；OBV高於20日均,支撐觀察 25.43 / 27.01；壓力觀察 26.6 / 35.65,若回測支撐25.43不破或放量站上壓力26.6，可依模型條件執行第一筆。,接近壓力26.6到35.65且爆量不漲時，分批停利。,跌破25.43且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2404,漢唐,1285.0,2827024.0,1.6978,1108.6817,1083.75,1127.3333,1114.3667,15.9034,18.5698,13.9858,1285.0,1395.0,1450.0,992.0,975.0,829.0,1108.6817,1127.3333,1285.0,1395.0,25.628,-2.679,28.307,98.0769,77.2152,87.3066,73.36,115.1999,1083.75,1230.5716,936.9284,51.2857,3.9911,136535393.0,123103405.45,高於20日均,85.9344,0.2406,收盤1285.00；距23EMA 15.90%；距MA20 18.57%；量比1.70x,MACD柱狀體偏多；RSI偏熱；KD多方；OBV高於20日均,支撐觀察 1108.68 / 1127.33；壓力觀察 1285.0 / 1395.0,若回測支撐1108.68不破或放量站上壓力1285.0，可依模型條件執行第一筆。,接近壓力1285.0到1395.0且爆量不漲時，分批停利。,跌破1108.68且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2406,國碩,30.5,10613029.0,1.983,28.5289,27.8025,30.9675,32.4079,6.9091,9.7024,-1.5096,31.5,44.1,45.95,25.85,25.85,25.85,28.5289,30.9675,31.5,44.1,-0.0253,-0.6344,0.6091,90.099,69.9387,75.6916,63.143,100.7886,27.8025,30.6544,24.9506,1.0893,3.5714,480018236.0,492189277.15,低於20日均,80.5542,-0.1998,收盤30.50；距23EMA 6.91%；距MA20 9.70%；量比1.98x,MACD柱狀體偏多；RSI中性偏強；KD多方；OBV低於20日均,支撐觀察 28.53 / 30.97；壓力觀察 31.5 / 44.1,若回測支撐28.53不破或放量站上壓力31.5，可依模型條件執行第一筆。,接近壓力31.5到44.1且爆量不漲時，分批停利。,跌破28.53且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2408,南亞科,503.0,40244712.0,0.6214,500.9775,507.325,467.675,391.8042,0.4037,-0.8525,7.5533,569.0,569.0,569.0,465.5,322.0,199.0,507.325,467.675,569.0,569.0,4.878,6.6775,-1.7995,55.2764,51.5419,57.7034,52.0371,69.0361,507.325,550.4714,464.1786,23.1786,4.6081,5773159077.0,5844647145.55,低於20日均,52.1937,-0.2499,收盤503.00；距23EMA 0.40%；距MA20 -0.85%；量比0.62x,MACD柱狀體偏弱；RSI中性偏強；KD多方；OBV低於20日均,支撐觀察 507.32 / 467.68；壓力觀察 569.0 / 569.0,若回測支撐507.32不破或放量站上壓力569.0，可依模型條件執行第一筆。,接近壓力569.0到569.0且爆量不漲時，分批停利。,跌破507.32且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2412,中華電,145.0,6311915.0,0.5258,141.4846,140.85,138.6083,138.7333,2.4847,2.9464,4.6113,146.0,146.0,147.0,135.0,132.0,132.0,141.4846,138.6083,146.0,146.0,2.1446,1.6542,0.4904,66.6667,85.7143,91.3253,94.0949,85.7861,140.85,148.0545,133.6455,1.6786,1.1576,36093865.0,-36034435.1,高於20日均,94.2746,0.7274,收盤145.00；距23EMA 2.48%；距MA20 2.95%；量比0.53x,MACD柱狀體偏多；RSI偏熱；KD偏弱；OBV高於20日均,支撐觀察 141.48 / 138.61；壓力觀察 146.0 / 146.0,若回測支撐141.48不破或放量站上壓力146.0，可依模型條件執行第一筆。,接近壓力146.0到146.0且爆量不漲時，分批停利。,跌破141.48且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2421,建準,167.0,1839727.0,0.3693,162.2269,167.05,149.3583,148.6792,2.9422,-0.0299,11.8117,184.0,184.0,184.0,157.0,118.5,118.5,167.05,149.3583,184.0,184.0,3.3206,4.1879,-0.8673,70.9677,35.5263,56.8487,47.8665,74.8133,167.05,178.3725,155.7275,5.9286,3.55,371389380.0,375975579.45,低於20日均,37.0756,0.1038,收盤167.00；距23EMA 2.94%；距MA20 -0.03%；量比0.37x,MACD柱狀體偏弱；RSI偏弱；KD多方；OBV低於20日均,支撐觀察 167.05 / 149.36；壓力觀察 184.0 / 184.0,若回測支撐167.05不破或放量站上壓力184.0，可依模型條件執行第一筆。,接近壓力184.0到184.0且爆量不漲時，分批停利。,跌破167.05且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2426,鼎元,96.9,28496177.0,0.5858,94.0264,98.495,77.8358,72.2192,3.0562,-1.6194,24.4928,111.0,111.0,111.0,88.4,45.3,34.5,98.495,77.8358,111.0,111.0,4.4369,5.6305,-1.1935,40.2685,41.2844,52.0293,48.7323,58.6233,98.495,106.348,90.642,6.2857,6.4868,511907033.0,602507533.1,低於20日均,54.5192,-0.1426,收盤96.90；距23EMA 3.06%；距MA20 -1.62%；量比0.59x,MACD柱狀體偏弱；RSI偏弱；KD多方；OBV低於20日均,支撐觀察 98.5 / 77.84；壓力觀察 111.0 / 111.0,若回測支撐98.5不破或放量站上壓力111.0，可依模型條件執行第一筆。,接近壓力111.0到111.0且爆量不漲時，分批停利。,跌破98.5且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2436,偉詮電,72.4,8606455.0,1.4225,67.8879,68.045,64.945,68.1767,6.6464,6.4002,11.4789,73.0,79.3,84.4,64.1,49.7,49.7,68.045,64.945,73.0,79.3,1.4335,1.1163,0.3173,77.5,63.3333,77.782,63.5558,106.2344,68.045,72.1229,63.9671,2.8857,3.9858,234459234.0,216831593.55,高於20日均,62.2477,0.0601,收盤72.40；距23EMA 6.65%；距MA20 6.40%；量比1.42x,MACD柱狀體偏多；RSI中性偏強；KD多方；OBV高於20日均,支撐觀察 68.05 / 64.94；壓力觀察 73.0 / 79.3,若回測支撐68.05不破或放量站上壓力73.0，可依模型條件執行第一筆。,接近壓力73.0到79.3且爆量不漲時，分批停利。,跌破68.05且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2441,超豐,124.0,2830184.0,0.6564,119.4613,118.175,121.02,116.3667,3.7993,4.9291,2.4624,131.5,156.0,156.0,109.5,92.0,83.4,119.4613,121.02,131.5,156.0,1.8247,0.4698,1.3549,75.8621,63.7931,72.1757,69.7749,76.9772,118.175,127.6467,108.7033,4.75,3.8306,422302925.0,419151334.45,高於20日均,62.0647,-0.2456,收盤124.00；距23EMA 3.80%；距MA20 4.93%；量比0.66x,MACD柱狀體偏多；RSI中性偏強；KD多方；OBV高於20日均,支撐觀察 119.46 / 121.02；壓力觀察 131.5 / 156.0,若回測支撐119.46不破或放量站上壓力131.5，可依模型條件執行第一筆。,接近壓力131.5到156.0且爆量不漲時，分批停利。,跌破119.46且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2444,兆勁,14.8,2121301.0,1.7888,12.4151,12.075,11.615,12.3375,19.2097,22.5673,27.4214,15.5,15.5,15.5,10.8,10.5,10.5,12.4151,11.615,15.5,15.5,0.8238,0.4322,0.3916,95.6522,79.8507,82.2663,74.0313,98.7364,12.075,14.816,9.334,0.9071,6.1293,7259220.0,-3460846.2,高於20日均,85.3453,0.2568,收盤14.80；距23EMA 19.21%；距MA20 22.57%；量比1.79x,MACD柱狀體偏多；RSI偏熱；KD多方；OBV高於20日均,支撐觀察 12.42 / 11.62；壓力觀察 15.5 / 15.5,若回測支撐12.42不破或放量站上壓力15.5，可依模型條件執行第一筆。,接近壓力15.5到15.5且爆量不漲時，分批停利。,跌破12.42且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2451,創見,284.5,1295375.0,0.5243,284.6613,285.1,276.8833,285.3667,-0.0567,-0.2105,2.7509,300.5,329.5,383.0,270.0,216.0,216.0,285.1,276.8833,300.5,329.5,-1.0964,-1.0522,-0.0442,56.25,50.0,69.0034,56.865,93.2801,285.1,298.4873,271.7127,6.9286,2.4354,456916070.0,461578999.7,低於20日均,46.3438,-0.2204,收盤284.50；距23EMA -0.06%；距MA20 -0.21%；量比0.52x,MACD柱狀體偏弱；RSI中性偏強；KD多方；OBV低於20日均,支撐觀察 285.1 / 276.88；壓力觀察 300.5 / 329.5,若回測支撐285.1不破或放量站上壓力300.5，可依模型條件執行第一筆。,接近壓力300.5到329.5且爆量不漲時，分批停利。,跌破285.1且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2454,聯發科,5285.0,7817443.0,0.8876,4595.2328,4602.25,4083.0,3748.125,15.0105,14.8351,29.4391,5480.0,5480.0,5480.0,3820.0,2990.0,1430.0,4602.25,4083.0,5480.0,5480.0,285.8616,222.0802,63.7814,96.319,74.4382,72.6863,65.7166,86.6257,4602.25,5334.7761,3869.7239,235.7143,4.4601,125969723.0,92325744.5,高於20日均,67.8431,,收盤5285.00；距23EMA 15.01%；距MA20 14.84%；量比0.89x,MACD柱狀體偏多；RSI偏熱；KD多方；OBV高於20日均,支撐觀察 4602.25 / 4083.0；壓力觀察 5480.0 / 5480.0,若回測支撐4602.25不破或放量站上壓力5480.0，可依模型條件執行第一筆。,接近壓力5480.0到5480.0且爆量不漲時，分批停利。,跌破4602.25且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2455,全新,554.0,1640793.0,0.1228,508.6612,525.5,408.9083,385.4708,8.9134,5.4234,35.4827,590.0,590.0,590.0,428.0,255.0,255.0,525.5,408.9083,590.0,590.0,35.5164,37.6251,-2.1087,71.9101,56.25,63.7081,64.6061,61.9122,525.5,585.9318,465.0682,33.1071,5.976,584057179.0,549526060.45,高於20日均,60.3788,0.2451,收盤554.00；距23EMA 8.91%；距MA20 5.42%；量比0.12x,MACD柱狀體偏弱；RSI中性偏強；KD偏弱；OBV高於20日均,支撐觀察 525.5 / 408.91；壓力觀察 590.0 / 590.0,若回測支撐525.5不破或放量站上壓力590.0，可依模型條件執行第一筆。,接近壓力590.0到590.0且爆量不漲時，分批停利。,跌破525.5且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2458,義隆,137.5,2731471.0,1.9854,133.7464,131.425,149.8,150.5583,2.8065,4.6224,-8.2109,141.5,196.5,196.5,124.5,124.5,121.5,133.7464,149.8,141.5,196.5,-3.4052,-4.8662,1.4609,80.0,58.4906,72.5427,60.5251,96.5781,131.425,139.5379,123.3121,3.6429,2.6494,63847512.0,66040896.75,低於20日均,47.4867,-0.0459,收盤137.50；距23EMA 2.81%；距MA20 4.62%；量比1.99x,MACD柱狀體偏多；RSI中性偏強；KD多方；OBV低於20日均,支撐觀察 133.75 / 149.8；壓力觀察 141.5 / 196.5,若回測支撐133.75不破或放量站上壓力141.5，可依模型條件執行第一筆。,接近壓力141.5到196.5且爆量不漲時，分批停利。,跌破133.75且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2464,盟立,195.5,13517821.0,0.8266,189.3955,192.55,174.8083,153.2383,3.2231,1.5321,11.8368,224.0,224.0,224.0,173.0,118.0,65.7,192.55,174.8083,224.0,224.0,2.5708,3.1609,-0.59,69.2308,40.4908,65.3165,51.5783,92.7929,192.55,215.6992,169.4008,11.0714,5.6631,438752977.0,436877530.1,高於20日均,54.0286,-0.0631,收盤195.50；距23EMA 3.22%；距MA20 1.53%；量比0.83x,MACD柱狀體偏弱；RSI偏弱；KD多方；OBV高於20日均,支撐觀察 192.55 / 174.81；壓力觀察 224.0 / 224.0,若回測支撐192.55不破或放量站上壓力224.0，可依模型條件執行第一筆。,接近壓力224.0到224.0且爆量不漲時，分批停利。,跌破192.55且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2466,冠西電,119.5,2401504.0,1.6732,105.1619,104.25,100.865,77.0825,13.6343,14.6283,18.4752,120.5,126.5,126.5,94.7,72.3,40.15,105.1619,100.865,120.5,126.5,4.3462,2.8991,1.4471,84.4444,74.7228,79.1613,70.4417,96.6005,104.25,116.7222,91.7778,6.0286,5.0448,44548711.0,40152254.8,高於20日均,64.5544,-0.2154,收盤119.50；距23EMA 13.63%；距MA20 14.63%；量比1.67x,MACD柱狀體偏多；RSI偏熱；KD多方；OBV高於20日均,支撐觀察 105.16 / 100.86；壓力觀察 120.5 / 126.5,若回測支撐105.16不破或放量站上壓力120.5，可依模型條件執行第一筆。,接近壓力120.5到126.5且爆量不漲時，分批停利。,跌破105.16且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2472,立隆電,218.5,2041796.0,0.7515,220.2076,216.775,253.9083,263.3458,-0.7755,0.7958,-13.9453,245.5,453.5,488.0,205.0,198.5,128.0,220.2076,253.9083,245.5,453.5,-6.3977,-8.8093,2.4116,70.0,42.8571,55.5176,44.9368,76.6792,216.775,230.2168,203.3332,9.0714,4.1517,395433388.0,393854024.7,高於20日均,68.5424,-0.2416,收盤218.50；距23EMA -0.78%；距MA20 0.80%；量比0.75x,MACD柱狀體偏多；RSI偏弱；KD多方；OBV高於20日均,支撐觀察 220.21 / 253.91；壓力觀察 245.5 / 453.5,若回測支撐220.21不破或放量站上壓力245.5，可依模型條件執行第一筆。,接近壓力245.5到453.5且爆量不漲時，分批停利。,跌破220.21且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2478,大毅,120.0,1175569.0,0.3777,121.8657,121.225,133.99,128.665,-1.5309,-1.0105,-10.4411,136.0,256.5,256.5,114.0,97.9,56.7,121.8657,133.99,136.0,256.5,-2.3191,-2.8536,0.5345,50.0,40.0,51.8843,45.2099,65.2332,121.225,128.2623,114.1877,5.0357,4.1964,348826695.0,346608301.5,高於20日均,62.2602,-0.2857,收盤120.00；距23EMA -1.53%；距MA20 -1.01%；量比0.38x,MACD柱狀體偏多；RSI偏弱；KD多方；OBV高於20日均,支撐觀察 121.87 / 133.99；壓力觀察 136.0 / 256.5,若回測支撐121.87不破或放量站上壓力136.0，可依模型條件執行第一筆。,接近壓力136.0到256.5且爆量不漲時，分批停利。,跌破121.87且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2481,強茂,174.5,35754052.0,0.8336,159.1283,159.4,154.75,143.2867,9.6599,9.473,12.7625,181.0,232.5,232.5,146.0,105.5,95.8,159.4,154.75,181.0,232.5,6.8017,5.0536,1.7481,66.6667,64.8,78.0758,72.7549,88.7174,159.4,176.0088,142.7912,10.6429,6.0991,1308260687.0,1187110429.85,高於20日均,86.4876,-0.1854,收盤174.50；距23EMA 9.66%；距MA20 9.47%；量比0.83x,MACD柱狀體偏多；RSI中性偏強；KD多方；OBV高於20日均,支撐觀察 159.4 / 154.75；壓力觀察 181.0 / 232.5,若回測支撐159.4不破或放量站上壓力181.0，可依模型條件執行第一筆。,接近壓力181.0到232.5且爆量不漲時，分批停利。,跌破159.4且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2485,兆赫,39.15,1008262.0,0.4488,40.2906,40.28,42.2292,54.7962,-2.8309,-2.8054,-7.2916,44.4,55.0,86.9,37.55,32.3,32.3,40.2906,42.2292,44.4,55.0,-0.8209,-0.9197,0.0988,52.7027,39.6135,48.1112,44.8528,54.6281,40.28,43.3932,37.1668,1.325,3.3844,1527002787.0,1528307692.95,低於20日均,37.7719,-0.4891,收盤39.15；距23EMA -2.83%；距MA20 -2.81%；量比0.45x,MACD柱狀體偏多；RSI偏弱；KD多方；OBV低於20日均,支撐觀察 40.29 / 42.23；壓力觀察 44.4 / 55.0,若回測支撐40.29不破或放量站上壓力44.4，可依模型條件執行第一筆。,接近壓力44.4到55.0且爆量不漲時，分批停利。,跌破40.29且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2486,一詮,234.0,1585886.0,0.2721,239.9252,246.25,237.6333,241.2708,-2.4696,-4.9746,-1.529,307.5,307.5,318.0,228.0,166.5,142.5,246.25,237.6333,307.5,307.5,-3.3021,-1.3613,-1.9408,63.6364,29.6296,29.6059,21.5351,45.7474,246.25,279.8114,212.6886,8.7143,3.7241,304435188.0,326075061.55,低於20日均,40.9413,-0.4521,收盤234.00；距23EMA -2.47%；距MA20 -4.97%；量比0.27x,MACD柱狀體偏弱；RSI偏弱；KD多方；OBV低於20日均,支撐觀察 246.25 / 237.63；壓力觀察 307.5 / 307.5,若回測支撐246.25不破或放量站上壓力307.5，可依模型條件執行第一筆。,接近壓力307.5到307.5且爆量不漲時，分批停利。,跌破246.25且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2489,瑞軒,40.8,17569723.0,0.4238,39.8833,40.8275,36.045,40.2062,2.2985,-0.0674,13.1918,45.5,45.5,57.7,36.2,24.05,24.05,40.8275,36.045,45.5,45.5,1.3946,1.4961,-0.1015,46.4,49.4709,58.0644,59.9398,54.3136,40.8275,44.6557,36.9993,2.2643,5.5497,846819211.0,774283436.5,高於20日均,62.3621,-0.1572,收盤40.80；距23EMA 2.30%；距MA20 -0.07%；量比0.42x,MACD柱狀體偏弱；RSI偏弱；KD偏弱；OBV高於20日均,支撐觀察 40.83 / 36.05；壓力觀察 45.5 / 45.5,若回測支撐40.83不破或放量站上壓力45.5，可依模型條件執行第一筆。,接近壓力45.5到45.5且爆量不漲時，分批停利。,跌破40.83且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2492,華新科,311.5,15596998.0,0.5246,304.4601,306.85,315.3167,308.0083,2.3123,1.5154,-1.2104,344.0,595.0,645.0,270.0,198.5,113.0,306.85,315.3167,344.0,595.0,2.6869,2.0244,0.6625,55.4054,55.2846,42.476,40.1796,47.0689,306.85,332.9088,280.7912,19.4643,6.2486,424109183.0,441635896.9,低於20日均,52.5163,-0.0032,收盤311.50；距23EMA 2.31%；距MA20 1.52%；量比0.52x,MACD柱狀體偏多；RSI中性偏強；KD多方；OBV低於20日均,支撐觀察 306.85 / 315.32；壓力觀察 344.0 / 595.0,若回測支撐306.85不破或放量站上壓力344.0，可依模型條件執行第一筆。,接近壓力344.0到595.0且爆量不漲時，分批停利。,跌破306.85且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2493,揚博,191.0,1360568.0,0.626,188.549,183.9,209.1833,188.3833,1.2999,3.8608,-8.6925,206.5,337.0,337.0,167.5,161.5,103.5,188.549,209.1833,206.5,337.0,-0.995,-3.9657,2.9707,52.4194,54.9223,63.6965,60.1111,70.8673,183.9,202.1284,165.6716,10.6429,5.5722,43371270.0,45092768.25,低於20日均,45.8473,0.1729,收盤191.00；距23EMA 1.30%；距MA20 3.86%；量比0.63x,MACD柱狀體偏多；RSI中性偏強；KD多方；OBV低於20日均,支撐觀察 188.55 / 209.18；壓力觀察 206.5 / 337.0,若回測支撐188.55不破或放量站上壓力206.5，可依模型條件執行第一筆。,接近壓力206.5到337.0且爆量不漲時，分批停利。,跌破188.55且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2498,宏達電,41.8,7183755.0,1.2509,40.5401,40.535,41.1158,42.155,3.1078,3.1208,1.6641,44.0,47.2,52.4,39.2,37.7,37.7,40.5401,41.1158,44.0,47.2,-0.004,-0.185,0.181,77.5862,51.4706,47.0525,37.3586,66.4403,40.535,42.0846,38.9854,1.0179,2.4351,224257650.0,209180939.9,高於20日均,47.6754,-0.5988,收盤41.80；距23EMA 3.11%；距MA20 3.12%；量比1.25x,MACD柱狀體偏多；RSI中性偏強；KD多方；OBV高於20日均,支撐觀察 40.54 / 41.12；壓力觀察 44.0 / 47.2,若回測支撐40.54不破或放量站上壓力44.0，可依模型條件執行第一筆。,接近壓力44.0到47.2且爆量不漲時，分批停利。,跌破40.54且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2501,國建,21.1,1723858.0,0.8029,21.9363,21.9675,22.5408,23.1958,-3.8124,-3.949,-6.392,22.9,24.9,28.4,20.85,20.85,20.85,21.9675,22.5408,22.9,24.9,-0.3789,-0.3054,-0.0734,48.1481,25.4237,21.9225,24.8868,15.994,21.9675,23.0314,20.9036,0.4429,2.0988,-14668275.0,-10752176.15,低於20日均,38.2032,-0.2598,收盤21.10；距23EMA -3.81%；距MA20 -3.95%；量比0.80x,MACD柱狀體偏弱；RSI偏弱；KD偏弱；OBV低於20日均,支撐觀察 21.97 / 22.54；壓力觀察 22.9 / 24.9,若回測支撐21.97不破或放量站上壓力22.9，可依模型條件執行第一筆。,接近壓力22.9到24.9且爆量不漲時，分批停利。,跌破21.97且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260924,2515,中工,11.95,1780532.0,0.3391,11.978,11.9725,12.28,12.7033,-0.2338,-0.1879,-2.6873,12.5,15.3,15.3,11.7,11.3,11.3,11.978,12.28,12.5,15.3,-0.0406,-0.052,0.0114,63.6364,42.3077,31.208,30.7203,32.1835,11.9725,12.163,11.782,0.225,1.8828,503538538.0,501521937.4,高於20日均,62.8618,-0.317,收盤11.95；距23EMA -0.23%；距MA20 -0.19%；量比0.34x,MACD柱狀體偏多；RSI偏弱；KD多方；OBV高於20日均,支撐觀察 11.98 / 12.28；壓力觀察 12.5 / 15.3,若回測支撐11.98不破或放量站上壓力12.5，可依模型條件執行第一筆。,接近壓力12.5到15.3且爆量不漲時，分批停利。,跌破11.98且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
