stock_id,stock_name,entry_date,strategy_key,strategy_name,entry_price,exit_date,exit_price,return_pct,mfe_pct,mae_pct,holding_days,reference_level,mature,status,generated_at
2324,仁寶,20260601,atr_trailing_stop,ATR 移動停損,40.35,20260603,43.449999999999996,7.682775712515477,18.33952912019825,6.815365551425034,2,,True,atr_trailing_stop,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260601,percent_trailing_stop,百分比移動停損,40.35,20260603,43.93,8.872366790582408,18.33952912019825,6.815365551425034,2,,True,percent_trailing_stop,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260602,prior_high,前高壓力區,44.35,20260603,44.35,0.0,7.666290868094694,-2.367531003382195,1,44.35,True,hit,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260602,high_20d,近 20 日高點,44.35,20260603,44.35,0.0,7.666290868094694,-2.367531003382195,1,44.35,True,hit,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260602,high_60d,近 60 日高點,44.35,20260603,44.35,0.0,7.666290868094694,-2.367531003382195,1,44.35,True,hit,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260602,high_120d,近 120 日高點,44.35,20260603,44.35,0.0,7.666290868094694,-2.367531003382195,1,44.35,True,hit,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260602,resistance_scale_out,壓力區分批停利,44.35,20260603,44.35,0.0,7.666290868094694,-2.367531003382195,1,44.35,True,hit,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260602,broker_target_median,券商目標價中位數,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260602,broker_target_average,券商目標價平均數,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260602,tdcc_weakening,TDCC 轉弱風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260602,shareholders_surge,股東人數增加風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260602,margin_surge,融資增加風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260602,break_ema23,跌破 EMA23,44.35,,,,7.666290868094694,-2.367531003382195,1,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260602,break_ma20,跌破 MA20,44.35,,,,7.666290868094694,-2.367531003382195,1,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260602,break_neckline,跌破頸線,44.35,,,,7.666290868094694,-2.367531003382195,1,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260602,break_breakout_low,跌破突破 K 低點,44.35,,,,7.666290868094694,-2.367531003382195,1,43.1,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260602,high_volume_black,爆量長黑,44.35,,,,7.666290868094694,-2.367531003382195,1,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260602,fixed_d5,固定 D+5 檢查,44.35,,,,7.666290868094694,-2.367531003382195,1,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260602,fixed_d10,固定 D+10 檢查,44.35,,,,7.666290868094694,-2.367531003382195,1,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260602,fixed_d20,固定 D+20 檢查,44.35,,,,7.666290868094694,-2.367531003382195,1,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260602,atr_trailing_stop,ATR 移動停損,44.35,,,,7.666290868094694,-2.367531003382195,1,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260602,percent_trailing_stop,百分比移動停損,44.35,20260603,43.93,-0.9470124013528758,7.666290868094694,-2.367531003382195,1,,True,percent_trailing_stop,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260603,prior_high,前高壓力區,47.05,,,,,,0,47.75,False,level_unavailable,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260603,high_20d,近 20 日高點,47.05,,,,,,0,47.75,False,level_unavailable,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260603,high_60d,近 60 日高點,47.05,,,,,,0,47.75,False,level_unavailable,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260603,high_120d,近 120 日高點,47.05,,,,,,0,47.75,False,level_unavailable,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260603,resistance_scale_out,壓力區分批停利,47.05,,,,,,0,47.75,False,level_unavailable,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260603,broker_target_median,券商目標價中位數,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260603,broker_target_average,券商目標價平均數,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260603,tdcc_weakening,TDCC 轉弱風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260603,shareholders_surge,股東人數增加風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260603,margin_surge,融資增加風險,,,,,,,,,False,source_unavailable_or_not_implemented,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260603,break_ema23,跌破 EMA23,47.05,,,,,,0,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260603,break_ma20,跌破 MA20,47.05,,,,,,0,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260603,break_neckline,跌破頸線,47.05,,,,,,0,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260603,break_breakout_low,跌破突破 K 低點,47.05,,,,,,0,43.3,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260603,high_volume_black,爆量長黑,47.05,,,,,,0,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260603,fixed_d5,固定 D+5 檢查,47.05,,,,,,0,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260603,fixed_d10,固定 D+10 檢查,47.05,,,,,,0,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260603,fixed_d20,固定 D+20 檢查,47.05,,,,,,0,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260603,atr_trailing_stop,ATR 移動停損,47.05,,,,,,0,,False,pending,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,20260603,percent_trailing_stop,百分比移動停損,47.05,,,,,,0,,False,pending,2026-06-04 08:43:52 Asia/Taipei
