review_code,msci_index_segment,effective_date,action,msci_company_name,stock_id,mapping_status,event_type,source_url,error_message
Feb26,small_cap,20260227,deletion,ANDES TECHNOLOGY,6533,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,
Feb26,small_cap,20260227,deletion,CHANNEL WELL TECH CO,3078,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,
Feb26,small_cap,20260227,deletion,GENERAL INTERFACE SOLN,6456,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,
Feb26,small_cap,20260227,deletion,GREAT TREE PHARMACY,6469,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,
Feb26,small_cap,20260227,deletion,HU LANE ASSOCIATE,6279,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,
Feb26,small_cap,20260227,deletion,J&V ENERGY TECHNOLOGY,6869,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,
Feb26,small_cap,20260227,deletion,KERRY TJ LOGISTICS CO,2608,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,
Feb26,small_cap,20260227,deletion,POSIFLEX,8114,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,
Feb26,small_cap,20260227,deletion,SHINFOX ENERGY,6806,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,
Feb26,small_cap,20260227,deletion,TOPKEY CORP,4536,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,
Feb26,small_cap,20260227,deletion,YUNGSHIN CONST & DEV,5508,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,
May26,global_standard,20260529,addition,MPI CORP,6223,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,
May26,global_standard,20260529,deletion,ASIA CEMENT CORP,1102,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,
May26,global_standard,20260529,deletion,CATCHER TECH CO,2474,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,
May26,global_standard,20260529,deletion,CHINA AIRLINES,2610,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,
May26,global_standard,20260529,deletion,COMPAL ELECTRONICS,2324,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,
May26,global_standard,20260529,deletion,FAR EASTERN NEW CENTURY,1402,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,
May26,global_standard,20260529,deletion,TAIWAN HIGH SPEED RAIL,2633,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,
May26,global_standard,20260529,deletion,TECO ELECTRIC & MACH,1504,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,
May26,small_cap,20260529,addition,ASIA CEMENT CORP,1102,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,addition,CATCHER TECH CO,2474,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,addition,CHINA AIRLINES,2610,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,addition,COMPAL ELECTRONICS,2324,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,addition,FAR EASTERN NEW CENTURY,1402,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,addition,GALLANT MICRO MACHINING,6640,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,addition,GENERAL INTERFACE SOLN,6456,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,addition,GROUP UP INDUSTRIAL,,unmatched_name,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,addition,LELON ELECTRONICS CORP,2472,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,addition,SDI CORPORATION,2351,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,addition,TAIFLEX SCIENTIFIC,8039,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,addition,TAIWAN HIGH SPEED RAIL,2633,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,addition,TAIWAN MICROLOOPS,6835,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,addition,TECO ELECTRIC & MACH,1504,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,addition,TPK HOLDING CO,3673,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,deletion,EIRGENIX,6589,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,deletion,FULGENT SUN INTL HLDG,9802,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,deletion,HD RENEWABLE ENERGY,6873,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,deletion,HOTA INDUSTRIAL MFG CO,1536,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,deletion,KENMEC MECHANICAL ENGR,6125,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,deletion,LUNG YEN CO,5530,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,deletion,MPI CORP,6223,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,deletion,PAN GERMAN UNIVERSAL,3687,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,deletion,POLARIS GROUP,6550,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,deletion,SINCERE NAVIGATION,2605,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,deletion,TAIMED BIOLOGICS,4147,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
May26,small_cap,20260529,deletion,TAIWAN PAIHO,9938,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,
