record_type,stock_id,signal_date,horizon,trade_id,status,reasons,source_row_sha256,source_row_json,primary_row_retained,formal_use,promotion_evidence_allowed,total_return_verified
source_strict_ledger_decision,5386,20260825,10,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,f2ed1a861a4940e35ad250950cf42f24560bb43ec0f3425a32fe47cf56dac784,"{""entry_date"":""20260826"",""entry_open"":""238.5"",""exit_date"":""20260909"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260825"",""stock_id"":""5386"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6461,20260825,10,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,7e0628513f2c3c9ed7ae26deccc7d6d5377bcbd3ed7d98a8c52076665fb1c6b3,"{""entry_date"":""20260826"",""entry_open"":""15.8"",""exit_date"":""20260909"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260825"",""stock_id"":""6461"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,5386,20260826,10,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,c67032ce55470a6ba926373005b86980ebedaef2a5ccff5e0eba42fe42646e1e,"{""entry_date"":""20260827"",""entry_open"":""234.0"",""exit_date"":""20260910"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260826"",""stock_id"":""5386"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6461,20260826,10,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,a319bc18bf829ff67639d9b7a6d96339ae1275a09cab69099b1d5c3b1f8cb394,"{""entry_date"":""20260827"",""entry_open"":""16.1"",""exit_date"":""20260910"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260826"",""stock_id"":""6461"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,5386,20260827,10,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,edc5221608db52fadadc45c6702dd0bd69cb3e43d270bdd1381e2280a5c47074,"{""entry_date"":""20260828"",""entry_open"":""237.0"",""exit_date"":""20260911"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260827"",""stock_id"":""5386"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6461,20260827,10,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,792ed0c8107895049d317dcb390e2d70ba9c2942c664f97444214381ba8f76c0,"{""entry_date"":""20260828"",""entry_open"":""16.35"",""exit_date"":""20260911"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260827"",""stock_id"":""6461"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6461,20260828,10,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,3c8b7f71bac326fe42b36ccf2fa2dee74748d6563320becff0e5d761e894670b,"{""entry_date"":""20260831"",""entry_open"":""16.3"",""exit_date"":""20260914"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260828"",""stock_id"":""6461"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6461,20260831,10,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,00e24e2b36c48b3b158d3b0d9875f1d2a55495d0fa2708070f0aff0a6502e6a9,"{""entry_date"":""20260901"",""entry_open"":""16.8"",""exit_date"":""20260915"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260831"",""stock_id"":""6461"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6461,20260901,10,,blocked_entry_price,entry_price_missing_or_invalid,c73e2ad4468ba8622d0248e5f2c8c65f1c0e6eac7feb38d25d87eb894fc9582d,"{""entry_date"":""20260902"",""entry_open"":"""",""exit_date"":""20260916"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""entry_price_missing_or_invalid"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260901"",""stock_id"":""6461"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_entry_price""}",True,False,False,False
source_strict_ledger_decision,6669,20260903,10,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,cf1ca2860b99c4043a74453baf5b9476933102881f38f1ab5872558f953e8c47,"{""entry_date"":""20260904"",""entry_open"":""2505.0"",""exit_date"":""20260918"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260903"",""stock_id"":""6669"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,5386,20260904,10,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,da2a810ea3f5b2f45980d828e0742bc40f9a7879a91adf44362b7bee8ea6b81c,"{""entry_date"":""20260907"",""entry_open"":""260.5"",""exit_date"":""20260921"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260904"",""stock_id"":""5386"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6669,20260904,10,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,e15b12389f70851f8746ca0bfebfce2f20588d503ed4aaa1bd1b6bec9a7cb57e,"{""entry_date"":""20260907"",""entry_open"":""2525.0"",""exit_date"":""20260921"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260904"",""stock_id"":""6669"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,5386,20260907,10,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,0eb7c8ae52b2f8d0f47dfafcb2c4b4daefecfcdf5c01c64dcceba106b0886b50,"{""entry_date"":""20260908"",""entry_open"":""259.5"",""exit_date"":""20260922"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260907"",""stock_id"":""5386"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6669,20260615,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,a7faf9ddcca1c78d8ebba1b6f3636e106141b92ba69ddd308988410ee4a97bec,"{""entry_date"":""20260616"",""entry_open"":""5030.0"",""exit_date"":""20260716"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260615"",""stock_id"":""6669"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6669,20260616,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,3b420e2c70ff8ddbe74c8bb03982c09c0290c6d8859e079a325c83328801123e,"{""entry_date"":""20260617"",""entry_open"":""4880.0"",""exit_date"":""20260717"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260616"",""stock_id"":""6669"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6669,20260617,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,853b3fb875da5ac4191ac795dbd9fa8c6fc35215d67da7e344083c056f1557b1,"{""entry_date"":""20260618"",""entry_open"":""5150.0"",""exit_date"":""20260720"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260617"",""stock_id"":""6669"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6669,20260618,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,4235c3d33ab5ca5e15f8fa5112b2d14a736a97937c3853f223cf760309b3340f,"{""entry_date"":""20260622"",""entry_open"":""4985.0"",""exit_date"":""20260721"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260618"",""stock_id"":""6669"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6669,20260622,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,7dcc1ccb0e4d30f4d1a0bf4808fd021702237658072f66951c2c6a555552bb6a,"{""entry_date"":""20260623"",""entry_open"":""4930.0"",""exit_date"":""20260722"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260622"",""stock_id"":""6669"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6669,20260623,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,d6ff556a443496b1d8c7c156bbe100b5470de77a21c425476db67c5bfef7c26a,"{""entry_date"":""20260624"",""entry_open"":""4600.0"",""exit_date"":""20260723"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260623"",""stock_id"":""6669"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6669,20260624,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,fb13e6e2645e8170f3b3bb066669a056767bea7fce613c5784e8223d642e71db,"{""entry_date"":""20260625"",""entry_open"":""4655.0"",""exit_date"":""20260724"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260624"",""stock_id"":""6669"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6669,20260626,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,2d12beea009abd7d69ec615aec8b0a6243a18806c1dab9b415a3ac6b2226f08f,"{""entry_date"":""20260629"",""entry_open"":""4350.0"",""exit_date"":""20260728"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260626"",""stock_id"":""6669"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,4747,20260706,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,69f6ee35bd88e37298f2bcf8e8b254b25fb61c3f223108e03c8f10e23ff2b8ff,"{""entry_date"":""20260707"",""entry_open"":""48.65"",""exit_date"":""20260805"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260706"",""stock_id"":""4747"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,5386,20260706,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,badc90b4ab46eccb24c16b8e1f1df6b6bf0b3fb343a3730d1ec78fb4fd519f1e,"{""entry_date"":""20260707"",""entry_open"":""443.0"",""exit_date"":""20260805"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260706"",""stock_id"":""5386"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6461,20260706,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,24e3ef7864f129f582e901bb74df1d174776b65dddc7018e3a0c9951b676c809,"{""entry_date"":""20260707"",""entry_open"":""15.45"",""exit_date"":""20260805"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260706"",""stock_id"":""6461"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,4747,20260707,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,a0e27967f4157bb2056afea434c44b407eaae4b818abab22af285d7edbaa6a30,"{""entry_date"":""20260708"",""entry_open"":""48.4"",""exit_date"":""20260806"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260707"",""stock_id"":""4747"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,5386,20260707,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,dd21f49e5035d776a8394f7294a3c212fd1aeb0ecc63aeb141bdb78be9e45537,"{""entry_date"":""20260708"",""entry_open"":""434.0"",""exit_date"":""20260806"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260707"",""stock_id"":""5386"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6461,20260707,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,60e6fcb12dcac7f87f569639d92f660031f8ebfdf190b3f7c3efa631a1a0413d,"{""entry_date"":""20260708"",""entry_open"":""16.95"",""exit_date"":""20260806"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260707"",""stock_id"":""6461"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,4747,20260708,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,1d738e525f58d670e89a319af716732a95cb4316f8ca45d763bc493acf2547cb,"{""entry_date"":""20260709"",""entry_open"":""51.3"",""exit_date"":""20260807"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260708"",""stock_id"":""4747"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,5386,20260708,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,d36ccf5b294d4313b87e97d44c17239c123dc0e707f664f154332248ce97cb31,"{""entry_date"":""20260709"",""entry_open"":""380.0"",""exit_date"":""20260807"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260708"",""stock_id"":""5386"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,4747,20260709,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,f72077aae04b9dd114da3f90e7a7da8c5c34197363dadd6018747d2ea8e36f0c,"{""entry_date"":""20260713"",""entry_open"":""48.3"",""exit_date"":""20260810"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260709"",""stock_id"":""4747"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,5386,20260709,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,ed11fb827c27d76ff64029cf70223ff316a7eabd33b0f9a98c196cee4fcb2a6c,"{""entry_date"":""20260713"",""entry_open"":""360.0"",""exit_date"":""20260810"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260709"",""stock_id"":""5386"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6461,20260709,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,3a41ff07c3c768ac1ca0220c0a684f36c5baabdb7d04c9d16c1969e551420d11,"{""entry_date"":""20260713"",""entry_open"":""15.9"",""exit_date"":""20260810"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260709"",""stock_id"":""6461"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,4747,20260713,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,043a68997a7715b046e97b3da3bfb980c06ce5696d5b2b8d37eef70bdd477729,"{""entry_date"":""20260714"",""entry_open"":""49.95"",""exit_date"":""20260811"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260713"",""stock_id"":""4747"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,5386,20260713,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,71c1e2802ae6c7ec302d7398a996492d0e375c28a1f186e1c51c95f57a3e3e89,"{""entry_date"":""20260714"",""entry_open"":""357.0"",""exit_date"":""20260811"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260713"",""stock_id"":""5386"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6461,20260713,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,d462e4caa391ec2c75e411bbb947e6f0a650adaa4f377b522e6f4d27c8eda78f,"{""entry_date"":""20260714"",""entry_open"":""15.75"",""exit_date"":""20260811"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260713"",""stock_id"":""6461"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,5386,20260730,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,048dc05fb44a091d04de3514718d6dff7b65c666cd38dfc8a6e2067fb64f0563,"{""entry_date"":""20260731"",""entry_open"":""224.5"",""exit_date"":""20260828"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260730"",""stock_id"":""5386"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6461,20260730,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,97935c576c7c0509603cf9afb6d73f31c45e19b9c6fb58d161a579a45f97a82c,"{""entry_date"":""20260731"",""entry_open"":""15.45"",""exit_date"":""20260828"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260730"",""stock_id"":""6461"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6669,20260730,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,d1bf445e193a752272d85655de5d2684ca624de4e43bb5e8df7515c66bb98242,"{""entry_date"":""20260731"",""entry_open"":""5390.0"",""exit_date"":""20260828"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260730"",""stock_id"":""6669"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6461,20260811,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,e0886a40e60e2c6fa3fe4913eb49d7b803ff041e249543fb07276059635d6d52,"{""entry_date"":""20260812"",""entry_open"":""15.9"",""exit_date"":""20260909"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260811"",""stock_id"":""6461"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,6461,20260814,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,caaa2b770b0aa518d6c24280155e8481670b0eefbdc954963be6f4f46932a874,"{""entry_date"":""20260817"",""entry_open"":""15.9"",""exit_date"":""20260914"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260814"",""stock_id"":""6461"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,4747,20260817,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,035dcdb2d1d5d6c8c8ce101bd33cbbb8c9bf3f87a5656a5937785cf7d2538e9b,"{""entry_date"":""20260818"",""entry_open"":""54.2"",""exit_date"":""20260915"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260817"",""stock_id"":""4747"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_strict_ledger_decision,5386,20260817,20,,blocked_calendar_unverified,complete_official_calendar_event_coverage_not_yet_verified,3cbdf38245c124303caebb2a35c10a99d84cca18dcf557c12024619fbbfd8adc,"{""entry_date"":""20260818"",""entry_open"":""238.5"",""exit_date"":""20260915"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":""True"",""reasons"":""complete_official_calendar_event_coverage_not_yet_verified"",""record_type"":""strict_ledger_decision"",""signal_date"":""20260817"",""stock_id"":""5386"",""strict_entry_established"":""False"",""strict_prior_position_locked"":""False"",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
