profile,strategy,partition,slippage_bps,signal_date,stock_id,horizon,net_return_pct,reason,disposition,primary_row_retained,exclusion_allowed_only_as_sensitivity,entry_date,exit_date,represented_in_current_proxy_trade,detector_profile,detector_strategy,q1,q3,lower_fence,upper_fence
full_available,baseline_4,training,10,20250919,1504,20,39.811628336092840675664292924406780085799658433994,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20250922,20251023,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20250919,3057,20,32.493706594047362778148165951550440251046549781912,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20250922,20251023,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20250923,8299,20,43.843888814854693428221200650439480156638156982715,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20250924,20251028,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20250923,8299,20,43.843888814854693428221200650439480156638156982715,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20250924,20251028,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20250924,8047,20,152.42022790292241618219746445847780857157201748512,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20250925,20251029,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20250924,8047,20,152.42022790292241618219746445847780857157201748512,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20250925,20251029,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20250925,2314,20,116.84316857816219723389739944372617587985248725007,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20250926,20251030,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20250925,2314,20,116.84316857816219723389739944372617587985248725007,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20250926,20251030,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20250926,2360,20,42.809993522451468472413230702089114001523703462939,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20250930,20251031,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20250926,2360,20,42.809993522451468472413230702089114001523703462939,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20250930,20251031,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20250926,4171,20,35.669927365828386432037279303681586505909911355494,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20250930,20251031,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20250926,4171,20,35.669927365828386432037279303681586505909911355494,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20250930,20251031,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20250926,4991,20,35.633999189247567050770519535394756743660398648670,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20250930,20251031,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20250926,4991,20,35.633999189247567050770519535394756743660398648670,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20250930,20251031,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20251014,5328,20,33.645880589144167251988212797293296068346038542294,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251015,20251113,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251015,4764,20,69.846392205081919696221434887902967499711630850182,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251016,20251114,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251015,4764,20,69.846392205081919696221434887902967499711630850182,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251016,20251114,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20251015,4950,20,106.66224985742973105787139555059424501459070199174,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251016,20251114,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251015,4950,20,106.66224985742973105787139555059424501459070199174,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251016,20251114,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20251015,5340,20,37.393157351321028994050522129354970221709737189519,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251016,20251114,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251015,5340,20,37.393157351321028994050522129354970221709737189519,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251016,20251114,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20251015,6573,20,73.162523090163243237880764480334918973616202300584,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251016,20251114,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251015,6573,20,73.162523090163243237880764480334918973616202300584,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251016,20251114,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20251015,7712,20,-35.071097446936141502267126194206575251821070646891,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251016,20251114,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251015,8131,20,41.891263667973791531592632765397060148007789554070,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251016,20251114,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251015,8131,20,41.891263667973791531592632765397060148007789554070,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251016,20251114,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20251016,2832,20,38.986645493756355923398955040031554542066383081286,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251017,20251117,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251016,2832,20,38.986645493756355923398955040031554542066383081286,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251017,20251117,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20251017,2337,20,35.590836939051848957683234582754400408073325255270,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251020,20251118,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251017,2337,20,35.590836939051848957683234582754400408073325255270,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251020,20251118,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20251017,2337,20,35.590836939051848957683234582754400408073325255270,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251020,20251118,True,common_8,baseline_4,-6.262071706241899,3.817083923575037,-36.499538595692705,34.05455081302584
full_available,baseline_4,training,10,20251017,2515,20,49.215251364502457439988603176864449034831540708028,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251020,20251118,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251017,2515,20,49.215251364502457439988603176864449034831540708028,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251020,20251118,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20251017,2515,20,49.215251364502457439988603176864449034831540708028,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251020,20251118,True,common_8,baseline_4,-6.262071706241899,3.817083923575037,-36.499538595692705,34.05455081302584
full_available,baseline_4,training,10,20251017,5498,20,41.813065120898578640145075513941895055614288430039,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251020,20251118,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251017,5498,20,41.813065120898578640145075513941895055614288430039,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251020,20251118,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20251017,5498,20,41.813065120898578640145075513941895055614288430039,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251020,20251118,True,common_8,baseline_4,-6.262071706241899,3.817083923575037,-36.499538595692705,34.05455081302584
full_available,baseline_4,training,10,20251017,6265,20,33.005532554323468605878355910884934002226430915584,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251020,20251118,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251017,6751,20,43.364301895333249048699944018152268643025736186331,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251020,20251118,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251017,6751,20,43.364301895333249048699944018152268643025736186331,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251020,20251118,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20251017,6751,20,43.364301895333249048699944018152268643025736186331,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251020,20251118,True,common_8,baseline_4,-6.262071706241899,3.817083923575037,-36.499538595692705,34.05455081302584
full_available,baseline_4,training,10,20251017,8150,20,43.950070902408750772024993934280221601599870016674,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251020,20251118,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251017,8150,20,43.950070902408750772024993934280221601599870016674,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251020,20251118,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20251020,3712,20,-35.428105517392863650354110678436374144770655962483,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251021,20251119,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251021,4943,20,52.499808359829172389140782270050608620397719790040,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251022,20251120,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251021,4943,20,52.499808359829172389140782270050608620397719790040,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251022,20251120,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20251023,2485,20,36.600276677413292081712906070638580867151469588978,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251027,20251124,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251023,2485,20,36.600276677413292081712906070638580867151469588978,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251027,20251124,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20251023,2485,20,36.600276677413292081712906070638580867151469588978,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251027,20251124,True,common_8,baseline_4,-6.262071706241899,3.817083923575037,-36.499538595692705,34.05455081302584
full_available,baseline_4,training,10,20251023,6221,20,-41.735490779795890791333917149798374587758908347848,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251027,20251124,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251023,6221,20,-41.735490779795890791333917149798374587758908347848,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251027,20251124,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20251023,6221,20,-41.735490779795890791333917149798374587758908347848,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251027,20251124,True,common_8,baseline_4,-6.262071706241899,3.817083923575037,-36.499538595692705,34.05455081302584
full_available,baseline_4,training,10,20251023,8277,20,-39.377992389950349857482193902794546876729766112396,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251027,20251124,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251023,8277,20,-39.377992389950349857482193902794546876729766112396,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251027,20251124,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20251023,8277,20,-39.377992389950349857482193902794546876729766112396,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251027,20251124,True,common_8,baseline_4,-6.262071706241899,3.817083923575037,-36.499538595692705,34.05455081302584
full_available,baseline_4,training,10,20251029,8422,20,-90.078280059307095780121718160013589027244568098851,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251030,20251127,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251029,8422,20,-90.078280059307095780121718160013589027244568098851,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251030,20251127,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20251029,8422,20,-90.078280059307095780121718160013589027244568098851,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251030,20251127,True,full_available,trend_8,-6.200785070905206,4.504882768604439,-38.31778858943414,36.62188628713337
full_available,baseline_4,training,10,20251029,8422,20,-90.078280059307095780121718160013589027244568098851,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251030,20251127,True,common_8,trend_8,-6.200785070905206,4.504882768604439,-38.31778858943414,36.62188628713337
full_available,baseline_4,training,10,20251031,4416,20,-42.050131319846754113985256509813882813994822524261,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251103,20251201,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251031,4416,20,-42.050131319846754113985256509813882813994822524261,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251103,20251201,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20251031,4416,20,-42.050131319846754113985256509813882813994822524261,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251103,20251201,True,full_available,trend_8,-6.200785070905206,4.504882768604439,-38.31778858943414,36.62188628713337
full_available,baseline_4,training,10,20251031,4416,20,-42.050131319846754113985256509813882813994822524261,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251103,20251201,True,full_available,trend_12,-6.125265176520983,4.744732828605899,-38.73525919190163,37.35472684398655
full_available,baseline_4,training,10,20251031,4416,20,-42.050131319846754113985256509813882813994822524261,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251103,20251201,True,common_8,baseline_4,-6.262071706241899,3.817083923575037,-36.499538595692705,34.05455081302584
full_available,baseline_4,training,10,20251031,4416,20,-42.050131319846754113985256509813882813994822524261,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251103,20251201,True,common_8,trend_8,-6.200785070905206,4.504882768604439,-38.31778858943414,36.62188628713337
full_available,baseline_4,training,10,20251031,4416,20,-42.050131319846754113985256509813882813994822524261,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251103,20251201,True,common_12,baseline_4,-6.194647833448905,4.131983278479707,-37.17454116923474,35.11187661426555
full_available,baseline_4,training,10,20251031,4416,20,-42.050131319846754113985256509813882813994822524261,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251103,20251201,True,common_12,trend_8,-6.137620457417507,4.874062015320413,-39.17266787563127,37.90910943353418
full_available,baseline_4,training,10,20251031,4416,20,-42.050131319846754113985256509813882813994822524261,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251103,20251201,True,common_12,trend_12,-6.125265176520983,4.744732828605899,-38.73525919190163,37.35472684398655
full_available,baseline_4,training,10,20251107,3535,20,30.031644202655331074442274716823244207865700551876,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251110,20251208,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251107,8043,20,83.874222800262627471119520891991348006620582822137,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251110,20251208,True,immutable_prior,,,,,
full_available,baseline_4,training,10,20251107,8043,20,83.874222800262627471119520891991348006620582822137,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251110,20251208,True,full_available,baseline_4,-6.4438420006735155,3.7499648620679324,-37.02526258889786,34.33138545029228
full_available,baseline_4,training,10,20251107,8043,20,83.874222800262627471119520891991348006620582822137,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251110,20251208,True,common_8,baseline_4,-6.262071706241899,3.817083923575037,-36.499538595692705,34.05455081302584
full_available,baseline_4,training,10,20251107,8043,20,83.874222800262627471119520891991348006620582822137,full_ledger_Q1_Q3_plus_3IQR_candidate_union,unresolved_anomaly_candidate,True,True,20251110,20251208,True,common_12,baseline_4,-6.194647833448905,4.131983278479707,-37.17454116923474,35.11187661426555
full_available,baseline_4,training,10,20251113,6706,20,50.733822175911429494304666415178166701476753882844,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20251114,20251212,True,immutable_prior,,,,,
