profile,strategy,horizon,slippage_bps,partition,population,samples,stocks,signal_dates,entry_dates,price_qualified_rows,cohort_eligible_rows,strategy_supported_rows,selected_signals,unsupported_rows,cohort_ineligible_rows,rejected_rows,overlap_blocked_signals,missing_entry_signals,entry_after_as_of_signals,immature_positions,missing_exit_positions,purged_positions,anomaly_candidate_positions,win_count,neutral_count,failure_count,win_rate_pct,neutral_rate_pct,failure_rate_pct,mean_net_return_pct,median_net_return_pct,high_return_ge10_rate_pct,loss_le_minus10_rate_pct,min_net_return_pct,max_net_return_pct,formal_use,promotion_evidence_allowed
full_available,trend_8,60,10,purged_cross_split,sensitivity_excluding_candidates,1092,1092,58,58,96522,96522,96493,31583,29,0,64910,30383,5,0,0,6,1092,0,536,0,556,49.08424908424908,0.0,50.91575091575091,3.414054163483156,-0.34921640423348177,28.205128205128204,22.06959706959707,-59.37362839926686,68.52596505761774,False,False
full_available,trend_8,60,20,purged_cross_split,primary,1189,1189,59,59,96522,96522,96493,31583,29,0,64910,30383,5,0,0,6,1189,97,621,0,568,52.22876366694701,0.0,47.77123633305298,12.788743380093461,0.5482132396787994,33.47350714886459,20.94196804037006,-82.36648606812862,415.34032709100785,False,False
full_available,trend_8,60,20,purged_cross_split,sensitivity_excluding_candidates,1092,1092,58,58,96522,96522,96493,31583,29,0,64910,30383,5,0,0,6,1092,0,526,0,566,48.16849816849817,0.0,51.83150183150184,3.207431178900819,-0.5483192667682051,27.747252747252748,22.61904761904762,-59.45492681008643,68.18924916995839,False,False
full_available,trend_8,60,0,validation,primary,811,811,50,50,157260,157260,157229,53476,31,0,103753,51556,12,1,1092,4,0,17,358,0,453,44.14303329223181,0.0,55.85696670776819,3.199117398481278,-1.338460675328249,22.934648581997532,24.537607891491987,-50.15126815392881,356.5153024851067,False,False
full_available,trend_8,60,0,validation,sensitivity_excluding_candidates,794,794,50,50,157260,157260,157229,53476,31,0,103753,51556,12,1,1092,4,0,0,341,0,453,42.9471032745592,0.0,57.0528967254408,0.32304569605358446,-1.646548463927421,21.28463476070529,25.06297229219144,-50.15126815392881,61.037216181816945,False,False
full_available,trend_8,60,10,validation,primary,811,811,50,50,157260,157260,157229,53476,31,0,103753,51556,12,1,1092,4,0,17,353,0,458,43.526510480887794,0.0,56.473489519112206,2.992928616323547,-1.535586628024896,22.318125770653513,25.27743526510481,-50.25086601975513,355.60318399862297,False,False
full_available,trend_8,60,10,validation,sensitivity_excluding_candidates,794,794,50,50,157260,157260,157229,53476,31,0,103753,51556,12,1,1092,4,0,0,336,0,458,42.31738035264483,0.0,57.68261964735516,0.12259979486281242,-1.8430588566068864,20.65491183879093,25.81863979848866,-50.25086601975513,60.71546350213299,False,False
full_available,trend_8,60,20,validation,primary,811,811,50,50,157260,157260,157229,53476,31,0,103753,51556,12,1,1092,4,0,17,350,0,461,43.15659679408138,0.0,56.84340320591862,2.787150940891973,-1.7323191157461004,21.948212083847103,26.017262638717632,-50.35026508744606,354.6928861079207,False,False
full_available,trend_8,60,20,validation,sensitivity_excluding_candidates,794,794,50,50,157260,157260,157229,53476,31,0,103753,51556,12,1,1092,4,0,0,333,0,461,41.93954659949622,0.0,58.060453400503775,-0.07744645772808574,-2.039177012973619,20.277078085642316,26.574307304785894,-50.35026508744606,60.39435304336658,False,False
full_available,trend_12,20,0,all,primary,6582,1631,186,186,367704,367704,315375,109435,52329,0,205940,102115,36,21,638,43,740,268,2910,0,3672,44.21148587055606,0.0,55.78851412944393,1.4088111690275273,-1.0852184499616024,15.815861440291703,13.05074445457308,-90.16133169653534,152.49861867193232,False,False
full_available,trend_12,20,0,all,sensitivity_excluding_candidates,6314,1612,186,186,367704,367704,315375,109435,52329,0,205940,102115,36,21,638,43,694,0,2661,0,3653,42.14444092492873,0.0,57.85555907507127,-0.5703310701590243,-1.361895390726794,12.543554006968641,13.303769401330376,-38.170061266989016,36.81789025687129,False,False
full_available,trend_12,20,10,all,primary,6582,1631,186,186,367704,367704,315375,109435,52329,0,205940,102115,36,21,638,43,740,268,2824,0,3758,42.90489213005166,0.0,57.09510786994835,1.2061963324076406,-1.282852897894461,15.496809480401094,13.354603463992706,-90.18098937546334,151.99412592733304,False,False
full_available,trend_12,20,10,all,sensitivity_excluding_candidates,6314,1612,186,186,367704,367704,315375,109435,52329,0,205940,102115,36,21,638,43,694,0,2575,0,3739,40.78238834336395,0.0,59.21761165663605,-0.768992137399072,-1.558974520815252,12.210959771935382,13.620525815647767,-38.29359760811391,36.54452783877564,False,False
full_available,trend_12,20,20,all,primary,6582,1631,186,186,367704,367704,315375,109435,52329,0,205940,102115,36,21,638,43,740,268,2752,0,3830,41.81099969614099,0.0,58.189000303859004,1.0039857356727753,-1.4800936393742568,15.177757520510482,13.810391978122153,-90.20060781750725,151.4906401542799,False,False
full_available,trend_12,20,20,all,sensitivity_excluding_candidates,6314,1612,186,186,367704,367704,315375,109435,52329,0,205940,102115,36,21,638,43,694,0,2503,0,3811,39.64206525182135,0.0,60.35793474817866,-0.9672568600923451,-1.7556602793865672,11.878365536902121,14.095660437123852,-38.41688736971561,36.271711054249046,False,False
full_available,trend_12,20,0,training,primary,2906,1276,75,75,177605,177605,125348,41412,52257,0,83936,38463,23,0,0,20,0,85,1255,0,1651,43.18651066758431,0.0,56.81348933241569,0.8932397954676587,-1.2366133992758312,13.317274604267034,10.151410874053681,-90.16133169653534,114.90636415247576,False,False
full_available,trend_12,20,0,training,sensitivity_excluding_candidates,2821,1260,75,75,177605,177605,125348,41412,52257,0,83936,38463,23,0,0,20,0,0,1176,0,1645,41.687344913151364,0.0,58.31265508684863,-0.4430344870128317,-1.4172611291479473,10.918114143920596,10.244594115561858,-34.35911802048403,33.86686348191451,False,False
full_available,trend_12,20,10,training,primary,2906,1276,75,75,177605,177605,125348,41412,52257,0,83936,38463,23,0,0,20,0,85,1212,0,1694,41.70681348933242,0.0,58.29318651066758,0.6916562239797674,-1.433942843033522,13.007570543702684,10.392291810048176,-90.18098937546334,114.47698080751576,False,False
full_available,trend_12,20,10,training,sensitivity_excluding_candidates,2821,1260,75,75,177605,177605,125348,41412,52257,0,83936,38463,23,0,0,20,0,0,1133,0,1688,40.163062743707904,0.0,59.8369372562921,-0.6419488212255766,-1.614229638380419,10.599078341013826,10.492733073378236,-34.490268633829714,33.59939722121138,False,False
full_available,trend_12,20,20,training,primary,2906,1276,75,75,177605,177605,125348,41412,52257,0,83936,38463,23,0,0,20,0,85,1179,0,1727,40.5712319339298,0.0,59.428768066070205,0.4904748706064654,-1.6308784156459877,12.663454920853406,10.94287680660702,-90.20060781750725,114.04845451514052,False,False
full_available,trend_12,20,20,training,sensitivity_excluding_candidates,2821,1260,75,75,177605,177605,125348,41412,52257,0,83936,38463,23,0,0,20,0,0,1100,0,1721,38.993264799716414,0.0,61.00673520028359,-0.8404662655257457,-1.8108049968958597,10.244594115561858,11.059907834101383,-34.621157469504055,33.33246482530008,False,False
full_available,trend_12,20,0,purged_cross_split,primary,740,740,20,20,32839,32839,32824,11700,15,0,21124,10955,1,0,0,4,740,46,390,0,350,52.702702702702695,0.0,47.2972972972973,4.086506777073232,0.7137851219923007,21.62162162162162,9.45945945945946,-39.3849765258216,147.97257064576516,False,False
full_available,trend_12,20,0,purged_cross_split,sensitivity_excluding_candidates,694,694,20,20,32839,32839,32824,11700,15,0,21124,10955,1,0,0,4,694,0,346,0,348,49.85590778097983,0.0,50.14409221902017,1.2742469308265063,-0.007800313269058419,16.714697406340058,9.798270893371757,-33.31652570218787,35.28752455585842,False,False
full_available,trend_12,20,10,purged_cross_split,primary,740,740,20,20,32839,32839,32824,11700,15,0,21124,10955,1,0,0,4,740,46,384,0,356,51.891891891891895,0.0,48.10810810810811,3.878541222214312,0.5125587780922162,21.35135135135135,9.864864864864865,-39.50617810869438,147.47712095416523,False,False
full_available,trend_12,20,10,purged_cross_split,sensitivity_excluding_candidates,694,694,20,20,32839,32839,32824,11700,15,0,21124,10955,1,0,0,4,694,0,340,0,354,48.99135446685879,0.0,51.008645533141205,1.0718996545383113,-0.2075849280277616,16.42651296829971,10.230547550432277,-33.44975941706861,35.01721981149107,False,False
full_available,trend_12,20,20,purged_cross_split,primary,740,740,20,20,32839,32839,32824,11700,15,0,21124,10955,1,0,0,4,740,46,381,0,359,51.486486486486484,0.0,48.51351351351351,3.670990687228374,0.31173408358115384,20.945945945945947,10.0,-39.62713833899496,146.9826601841054,False,False
full_available,trend_12,20,20,purged_cross_split,sensitivity_excluding_candidates,694,694,20,20,32839,32839,32824,11700,15,0,21124,10955,1,0,0,4,694,0,337,0,357,48.559077809798275,0.0,51.44092219020173,0.8699561823200178,-0.40697077110031965,15.994236311239193,10.37463976945245,-33.582727196390714,34.747454597551595,False,False
full_available,trend_12,20,0,validation,primary,2936,1337,91,91,157260,157260,157203,56323,57,0,100880,52697,12,21,638,19,0,137,1265,0,1671,43.0858310626703,0.0,56.9141689373297,1.2442184107207004,-1.328856605334904,16.82561307901907,16.82561307901907,-74.34915032555477,152.49861867193232,False,False
full_available,trend_12,20,0,validation,sensitivity_excluding_candidates,2799,1290,91,91,157260,157260,157203,56323,57,0,100880,52697,12,21,638,19,0,0,1139,0,1660,40.69310468024294,0.0,59.30689531975706,-1.1559833723167119,-1.6857280314609853,13.147552697391927,17.256162915326904,-38.170061266989016,36.81789025687129,False,False
full_available,trend_12,20,10,validation,primary,2936,1337,91,91,157260,157260,157203,56323,57,0,100880,52697,12,21,638,19,0,137,1228,0,1708,41.82561307901908,0.0,58.17438692098092,1.041931460689133,-1.5260017469825864,16.4850136239782,17.166212534059948,-74.40054277864668,151.99412592733304,False,False
full_available,trend_12,20,10,validation,sensitivity_excluding_candidates,2799,1290,91,91,157260,157260,157203,56323,57,0,100880,52697,12,21,638,19,0,0,1102,0,1697,39.371204001429085,0.0,60.628795998570915,-1.3534752022543683,-1.882160143286238,12.79028224365845,17.61343336906038,-38.29359760811391,36.54452783877564,False,False
full_available,trend_12,20,20,validation,primary,2936,1337,91,91,157260,157260,157203,56323,57,0,100880,52697,12,21,638,19,0,137,1192,0,1744,40.59945504087194,0.0,59.40054495912806,0.8400480346276644,-1.722753385353527,16.212534059945504,17.608991825613078,-74.45183265199191,151.4906401542799,False,False
full_available,trend_12,20,20,validation,sensitivity_excluding_candidates,2799,1290,91,91,157260,157260,157203,56323,57,0,100880,52697,12,21,638,19,0,0,1066,0,1733,38.085030367988566,0.0,61.91496963201143,-1.5505730868542447,-2.0782001750479675,12.50446588067167,18.0778849589139,-38.41688736971561,36.271711054249046,False,False
full_available,trend_12,60,0,all,primary,2741,1544,140,140,367704,367704,315375,109435,52329,0,205940,105658,33,1,986,16,1018,150,1380,0,1361,50.346588836191174,0.0,49.65341116380883,8.957369499041503,0.10742083834883118,29.69719080627508,19.700839109813938,-89.41324026241956,501.8688234131228,False,False
full_available,trend_12,60,0,all,sensitivity_excluding_candidates,2591,1493,138,138,367704,367704,315375,109435,52329,0,205940,105658,33,1,986,16,929,0,1234,0,1357,47.62639907371671,0.0,52.373600926283295,2.914504340056536,-0.6295379537953796,25.78155152450791,20.686993438826708,-60.05997336148929,75.13126600501458,False,False
full_available,trend_12,60,10,all,primary,2741,1544,140,140,367704,367704,315375,109435,52329,0,205940,105658,33,1,986,16,1018,150,1357,0,1384,49.50747902225465,0.0,50.49252097774535,8.739674199665572,-0.09259398850101663,29.44180955855527,19.956220357533745,-89.43439262952762,500.66628830140826,False,False
full_available,trend_12,60,10,all,sensitivity_excluding_candidates,2591,1493,138,138,367704,367704,315375,109435,52329,0,205940,105658,33,1,986,16,929,0,1211,0,1380,46.73871092242378,0.0,53.26128907757622,2.7088813672284155,-0.8280817006124249,25.51138556541876,20.957159397915863,-60.13989097680132,74.78135338562394,False,False
full_available,trend_12,60,20,all,primary,2741,1544,140,140,367704,367704,315375,109435,52329,0,205940,105658,33,1,986,16,1018,150,1343,0,1398,48.996716526815035,0.0,51.003283473184965,8.52241313487848,-0.2922095841595474,29.25939438161255,20.430499817584824,-89.45550277634204,499.4661534593778,False,False
full_available,trend_12,60,20,all,sensitivity_excluding_candidates,2591,1493,138,138,367704,367704,315375,109435,52329,0,205940,105658,33,1,986,16,929,0,1197,0,1394,46.19837900424547,0.0,53.80162099575454,2.503668522112199,-1.0262298051744865,25.318409880355077,21.458896179081435,-60.21964907591512,74.43213919461533,False,False
full_available,trend_12,60,0,training,primary,981,981,35,35,113922,113922,61714,19715,52208,0,41999,18715,14,0,0,5,0,37,527,0,454,53.720693170234455,0.0,46.279306829765545,7.48326456125414,0.7111527311366319,28.74617737003058,14.780835881753312,-89.41324026241956,220.33990452494083,False,False
full_available,trend_12,60,0,training,sensitivity_excluding_candidates,944,944,34,34,113922,113922,61714,19715,52208,0,41999,18715,14,0,0,5,0,0,492,0,452,52.118644067796616,0.0,47.88135593220339,3.940075444954492,0.3697591930731542,26.16525423728814,15.148305084745765,-60.05997336148929,70.79130188199764,False,False
full_available,trend_12,60,10,training,primary,981,981,35,35,113922,113922,61714,19715,52208,0,41999,18715,14,0,0,5,0,37,514,0,467,52.39551478083588,0.0,47.60448521916412,7.268516559375697,0.5099316467587366,28.54230377166157,14.984709480122325,-89.43439262952762,219.69986475566026,False,False
full_available,trend_12,60,10,training,sensitivity_excluding_candidates,944,944,34,34,113922,113922,61714,19715,52208,0,41999,18715,14,0,0,5,0,0,479,0,465,50.74152542372882,0.0,49.25847457627119,3.732406204498429,0.16922021366641465,25.95338983050847,15.360169491525424,-60.13989097680132,70.45006051959605,False,False
full_available,trend_12,60,20,training,primary,981,981,35,35,113922,113922,61714,19715,52208,0,41999,18715,14,0,0,5,0,37,506,0,475,51.58002038735984,0.0,48.41997961264016,7.054196956666662,0.30911220127181505,28.440366972477065,15.29051987767584,-89.45550277634204,219.06110251086923,False,False
full_available,trend_12,60,20,training,sensitivity_excluding_candidates,944,944,34,34,113922,113922,61714,19715,52208,0,41999,18715,14,0,0,5,0,0,471,0,473,49.89406779661017,0.0,50.105932203389834,3.525151227291966,-0.030918488336319445,25.847457627118644,15.677966101694915,-60.21964907591512,70.1095002776783,False,False
full_available,trend_12,60,0,purged_cross_split,primary,1018,1018,55,55,96522,96522,96458,33397,64,0,63061,32369,3,0,0,7,1018,89,506,0,512,49.70530451866404,0.0,50.29469548133595,13.212045077470538,-0.17487124521737213,34.282907662082515,22.10216110019646,-82.29581066158806,501.8688234131228,False,False
full_available,trend_12,60,0,purged_cross_split,sensitivity_excluding_candidates,929,929,54,54,96522,96522,96458,33397,64,0,63061,32369,3,0,0,7,929,0,419,0,510,45.10226049515608,0.0,54.897739504843926,3.2890975116855716,-1.8284207832374535,28.202368137782564,24.004305705059203,-59.29216739162566,75.13126600501458,False,False
full_available,trend_12,60,10,purged_cross_split,primary,1018,1018,55,55,96522,96522,96458,33397,64,0,63061,32369,3,0,0,7,1018,89,498,0,520,48.919449901768175,0.0,51.080550098231825,12.985846356504528,-0.3743220519202345,33.88998035363458,22.39685658153242,-82.33118366725921,500.66628830140826,False,False
full_available,trend_12,60,10,purged_cross_split,sensitivity_excluding_candidates,929,929,54,54,96522,96522,96458,33397,64,0,63061,32369,3,0,0,7,929,0,411,0,518,44.241119483315394,0.0,55.758880516684606,3.082723595467391,-2.0245677946595566,27.771797631862217,24.32723358449946,-59.37362839926686,74.78135338562394,False,False
full_available,trend_12,60,20,purged_cross_split,primary,1018,1018,55,55,96522,96522,96458,33397,64,0,63061,32369,3,0,0,7,1018,89,495,0,523,48.62475442043222,0.0,51.37524557956779,12.760098815081818,-0.5733747532204964,33.59528487229863,23.08447937131631,-82.36648606812862,499.4661534593778,False,False
full_available,trend_12,60,20,purged_cross_split,sensitivity_excluding_candidates,929,929,54,54,96522,96522,96458,33397,64,0,63061,32369,3,0,0,7,929,0,408,0,521,43.91819160387514,0.0,56.08180839612486,2.876761264249541,-2.220323295080817,27.448869752421963,25.080731969860064,-59.45492681008643,74.43213919461533,False,False
full_available,trend_12,60,0,validation,primary,742,742,50,50,157260,157260,157203,56323,57,0,100880,54574,16,1,986,4,0,24,347,0,395,46.76549865229111,0.0,53.23450134770889,5.069009937220268,-1.2800737156544244,24.663072776280323,22.911051212938006,-50.15126815392881,242.86383928571428,False,False
full_available,trend_12,60,0,validation,sensitivity_excluding_candidates,718,718,50,50,157260,157260,157203,56323,57,0,100880,54574,16,1,986,4,0,0,323,0,395,44.986072423398326,0.0,55.013927576601674,1.0814455942807075,-1.648930570232085,22.14484679665738,23.676880222841227,-50.15126815392881,68.22882462686567,False,False
full_available,trend_12,60,10,validation,primary,742,742,50,50,157260,157260,157203,56323,57,0,100880,54574,16,1,986,4,0,24,345,0,397,46.495956873315365,0.0,53.50404312668463,4.85908442805144,-1.4773220639499365,24.528301886792452,23.180592991913745,-50.25086601975513,242.1799593644769,False,False
full_available,trend_12,60,10,validation,sensitivity_excluding_candidates,718,718,50,50,157260,157260,157203,56323,57,0,100880,54574,16,1,986,4,0,0,321,0,397,44.70752089136491,0.0,55.29247910863509,0.8794846034165753,-1.845441027458751,22.00557103064067,23.955431754874652,-50.25086601975513,67.89306072245606,False,False
full_available,trend_12,60,20,validation,primary,742,742,50,50,157260,157260,157203,56323,57,0,100880,54574,16,1,986,4,0,24,342,0,400,46.091644204851754,0.0,53.908355795148246,4.649577620564187,-1.6741782438276114,24.393530997304584,23.58490566037736,-50.35026508744606,241.4974398392999,False,False
full_available,trend_12,60,20,validation,sensitivity_excluding_candidates,718,718,50,50,157260,157260,157203,56323,57,0,100880,54574,16,1,986,4,0,0,318,0,400,44.28969359331476,0.0,55.71030640668524,0.6779264174669472,-2.0415602786661644,21.866295264623954,24.37325905292479,-50.35026508744606,67.55796557935548,False,False
common_8,baseline_4,20,0,all,primary,12699,1908,205,205,367704,343527,343527,196718,0,24177,146809,182630,79,33,1216,61,1226,502,5283,0,7416,41.60170092133239,0.0,58.39829907866761,0.9760270436050872,-1.351265033746664,14.331837152531696,13.15851641861564,-85.53194170374256,168.69143902371553,False,False
common_8,baseline_4,20,0,all,sensitivity_excluding_candidates,12197,1907,205,205,367704,343527,343527,196718,0,24177,146809,182630,79,33,1216,61,1150,0,4805,0,7392,39.39493318029024,0.0,60.60506681970976,-1.011811585927286,-1.6027724017864706,11.002705583340164,13.503320488644748,-36.241312795932465,33.65342779396503,False,False
common_8,baseline_4,20,10,all,primary,12699,1908,205,205,367704,343527,343527,196718,0,24177,146809,182630,79,33,1216,61,1226,502,5148,0,7551,40.538625088589654,0.0,59.461374911410346,0.7742766100727263,-1.548365403309608,14.001102449011732,13.646743838097489,-85.5608489131257,168.15459299170013,False,False
common_8,baseline_4,20,10,all,sensitivity_excluding_candidates,12197,1907,205,205,367704,343527,343527,196718,0,24177,146809,182630,79,33,1216,61,1150,0,4670,0,7527,38.28810363204067,0.0,61.711896367959326,-1.209590966998429,-1.7993702591255587,10.658358612773633,14.011642207100106,-36.36870278035617,33.38638797819287,False,False
common_8,baseline_4,20,20,all,primary,12699,1908,205,205,367704,343527,343527,196718,0,24177,146809,182630,79,33,1216,61,1226,502,5001,0,7698,39.38105362626978,0.0,60.61894637373022,0.5729287430544745,-1.7450723589612482,13.772738010866997,14.064099535396487,-85.5896984234881,167.6188185086508,False,False
common_8,baseline_4,20,20,all,sensitivity_excluding_candidates,12197,1907,205,205,367704,343527,343527,196718,0,24177,146809,182630,79,33,1216,61,1150,0,4523,0,7674,37.082889235057806,0.0,62.917110764942194,-1.4069757096362798,-1.9955757055717542,10.420595228334836,14.446175289005495,-36.495838493353894,33.119881176025046,False,False
common_8,baseline_4,20,0,training,primary,6439,1829,94,94,177605,153471,153471,86365,0,24134,67106,79856,40,0,0,30,0,190,2554,0,3885,39.664544183879485,0.0,60.33545581612052,0.4643329876572628,-1.50223752151463,12.206864419940985,11.088678366205933,-85.53194170374256,149.7202916959722,False,False
common_8,baseline_4,20,0,training,sensitivity_excluding_candidates,6249,1820,94,94,177605,153471,153471,86365,0,24134,67106,79856,40,0,0,30,0,0,2370,0,3879,37.92606817090734,0.0,62.07393182909266,-0.9780197330897297,-1.7043459549015891,9.633541366618658,11.329812770043207,-34.42785519995708,33.14620415907332,False,False
common_8,baseline_4,20,10,training,primary,6439,1829,94,94,177605,153471,153471,86365,0,24134,67106,79856,40,0,0,30,0,190,2490,0,3949,38.67060102500388,0.0,61.32939897499612,0.2636054445849805,-1.6990420905844261,11.91178754464979,11.507998136356576,-85.5608489131257,149.221350054222,False,False
common_8,baseline_4,20,10,training,sensitivity_excluding_candidates,6249,1820,94,94,177605,153471,153471,86365,0,24134,67106,79856,40,0,0,30,0,0,2306,0,3943,36.90190430468875,0.0,63.09809569531125,-1.175866266701483,-1.900740868078609,9.329492718835015,11.761881901104177,-34.55886847628084,32.88017777713711,False,False
common_8,baseline_4,20,20,training,primary,6439,1829,94,94,177605,153471,153471,86365,0,24134,67106,79856,40,0,0,30,0,190,2419,0,4020,37.56794533312626,0.0,62.43205466687374,0.06327847104420532,-1.8954551857055988,11.756483926075477,11.958378630222084,-85.5896984234881,148.7234043039723,False,False
common_8,baseline_4,20,20,training,sensitivity_excluding_candidates,6249,1820,94,94,177605,153471,153471,86365,0,24134,67106,79856,40,0,0,30,0,0,2235,0,4014,35.76572251560249,0.0,64.23427748439751,-1.3733179795412755,-2.0967437754409044,9.169467114738358,12.225956152984478,-34.68962024905905,32.61468238598321,False,False
common_8,baseline_4,20,0,purged_cross_split,primary,1226,1226,20,20,32839,32827,32827,20274,0,12,12553,19035,7,0,0,6,1226,76,618,0,608,50.40783034257748,0.0,49.59216965742252,4.117223428028662,0.06042647634015181,21.533442088091352,9.053833605220229,-48.781540276592615,147.97257064576516,False,False
common_8,baseline_4,20,0,purged_cross_split,sensitivity_excluding_candidates,1150,1150,20,20,32839,32827,32827,20274,0,12,12553,19035,7,0,0,6,1150,0,546,0,604,47.47826086956522,0.0,52.52173913043479,1.2022160056460254,-0.5281043638030215,16.695652173913047,9.304347826086957,-24.823363456191533,33.076311138517376,False,False
common_8,baseline_4,20,10,purged_cross_split,primary,1226,1226,20,20,32839,32827,32827,20274,0,12,12553,19035,7,0,0,6,1226,76,601,0,625,49.02120717781403,0.0,50.97879282218597,3.9091960409655773,-0.13949445568050783,21.451876019575856,9.624796084828711,-48.88395613065606,147.47712095416523,False,False
common_8,baseline_4,20,10,purged_cross_split,sensitivity_excluding_candidates,1150,1150,20,20,32839,32827,32827,20274,0,12,12553,19035,7,0,0,6,1150,0,529,0,621,46.0,0.0,54.0,1.0000121776963333,-0.7268505596523385,16.608695652173914,9.91304347826087,-24.973566526209133,32.81042440297588,False,False
common_8,baseline_4,20,20,purged_cross_split,primary,1226,1226,20,20,32839,32827,32827,20274,0,12,12553,19035,7,0,0,6,1226,76,588,0,638,47.96084828711256,0.0,52.039151712887445,3.7015836997544946,-0.3390163439246791,21.12561174551387,9.869494290375204,-48.9861675618571,146.9826601841054,False,False
common_8,baseline_4,20,20,purged_cross_split,sensitivity_excluding_candidates,1150,1150,20,20,32839,32827,32827,20274,0,12,12553,19035,7,0,0,6,1150,0,516,0,634,44.869565217391305,0.0,55.130434782608695,0.7982117624794531,-0.9252007359853323,16.26086956521739,10.173913043478262,-25.12346978969975,32.54506837948138,False,False
common_8,baseline_4,20,0,validation,primary,5034,1805,91,91,157260,157229,157229,90079,0,31,67150,83739,32,33,1216,25,0,236,2111,0,2923,41.934843067143426,0.0,58.065156932856574,0.8655167652866007,-1.4126392240766397,15.295987286452126,16.805721096543504,-74.34915032555477,168.69143902371553,False,False
common_8,baseline_4,20,0,validation,sensitivity_excluding_candidates,4798,1783,91,91,157260,157229,157229,90079,0,31,67150,83739,32,33,1216,25,0,0,1889,0,2909,39.3705710712797,0.0,60.629428928720294,-1.5864879132910206,-1.775358686618983,11.4214255939975,17.340558566069195,-36.241312795932465,33.65342779396503,False,False
common_8,baseline_4,20,10,validation,primary,5034,1805,91,91,157260,157229,157229,90079,0,31,67150,83739,32,33,1216,25,0,236,2057,0,2977,40.862137465236394,0.0,59.137862534763606,0.6639866641650902,-1.6096169678846783,14.858959078267779,17.361938816050852,-74.40054277864668,168.15459299170013,False,False
common_8,baseline_4,20,10,validation,sensitivity_excluding_candidates,4798,1783,91,91,157260,157229,157229,90079,0,31,67150,83739,32,33,1216,25,0,0,1835,0,2963,38.245102125885786,0.0,61.754897874114214,-1.783119368114434,-1.9716146229434826,10.962901208837016,17.924135056273446,-36.36870278035617,33.38638797819287,False,False
common_8,baseline_4,20,20,validation,primary,5034,1805,91,91,157260,157229,157229,90079,0,31,67150,83739,32,33,1216,25,0,236,1994,0,3040,39.610647596344855,0.0,60.38935240365515,0.46285864463570203,-1.8062015425433995,14.560985299960269,17.779102105681368,-74.45183265199191,167.6188185086508,False,False
common_8,baseline_4,20,20,validation,sensitivity_excluding_candidates,4798,1783,91,91,157260,157229,157229,90079,0,31,67150,83739,32,33,1216,25,0,0,1772,0,3026,36.93205502292622,0.0,63.06794497707378,-1.9793585250378585,-2.1674794083437128,10.650270946227595,18.361817423926635,-36.495838493353894,33.119881176025046,False,False
common_8,baseline_4,60,0,all,primary,4893,1885,150,150,367704,343527,343527,196718,0,24177,146809,190080,52,5,1663,25,1741,231,2131,0,2762,43.552013079910076,0.0,56.44798692008992,5.279529832927415,-1.8497156403610004,24.238708358880032,24.79051706519518,-85.98979727909082,463.60983399802507,False,False
common_8,baseline_4,60,0,all,sensitivity_excluding_candidates,4662,1872,149,149,367704,343527,343527,196718,0,24177,146809,190080,52,5,1663,25,1590,0,1906,0,2756,40.883740883740884,0.0,59.116259116259116,0.1388342871843814,-2.4686446059534246,20.613470613470614,25.890175890175893,-58.91984268649354,64.65095938497285,False,False
common_8,baseline_4,60,10,all,primary,4893,1885,150,150,367704,343527,343527,196718,0,24177,146809,190080,52,5,1663,25,1741,231,2099,0,2794,42.89801757612916,0.0,57.10198242387084,5.069181989573747,-2.0458201046160234,24.034334763948497,25.137952176578786,-86.0177896921196,462.4837404236035,False,False
common_8,baseline_4,60,10,all,sensitivity_excluding_candidates,4662,1872,149,149,367704,343527,343527,196718,0,24177,146809,190080,52,5,1663,25,1590,0,1874,0,2788,40.197340197340196,0.0,59.80265980265981,-0.06124393511576949,-2.663514846632199,20.3989703989704,26.254826254826252,-59.00200219208565,64.32198643914873,False,False
common_8,baseline_4,60,20,all,primary,4893,1885,150,150,367704,343527,343527,196718,0,24177,146809,190080,52,5,1663,25,1741,231,2069,0,2824,42.28489679133456,0.0,57.71510320866544,4.859253863139929,-2.241533142794689,23.625587574085426,25.75107296137339,-86.0457262320685,461.35989454094715,False,False
common_8,baseline_4,60,20,all,sensitivity_excluding_candidates,4662,1872,149,149,367704,343527,343527,196718,0,24177,146809,190080,52,5,1663,25,1590,0,1844,0,2818,39.55383955383955,0.0,60.44616044616045,-0.2609229392114691,-2.85799647544901,19.96996996996997,26.898326898326896,-59.08399770664864,63.993670125951,False,False
common_8,baseline_4,60,0,training,primary,1741,1741,44,44,113922,89805,89805,50305,0,24117,39500,48540,16,0,0,8,0,43,726,0,1015,41.70017231476163,0.0,58.29982768523837,2.413096670844612,-2.1097302073445596,20.850086157380815,22.113727742676623,-84.67135194416922,246.1336574439016,False,False
common_8,baseline_4,60,0,training,sensitivity_excluding_candidates,1698,1698,43,43,113922,89805,89805,50305,0,24117,39500,48540,16,0,0,8,0,0,685,0,1013,40.34157832744405,0.0,59.65842167255595,0.21126416666869094,-2.3882205948960693,18.963486454652532,22.555948174322733,-47.91666123561536,64.65095938497285,False,False
