variant,partition,slippage_bps,signal_date,stock_id,horizon,net_return_pct,reason,disposition,primary_row_retained,exclusion_allowed_only_as_sensitivity,entry_date,exit_date,represented_in_current_proxy_trade
price_5obs_nonnegative,training,10,20260130,2426,20,59.262933073979605399604627976924726783450828958708,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260202,20260312,True
price_5obs_nonnegative,training,10,20260202,2383,20,48.277637787703347595418521420791390504438913218833,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260203,20260313,True
price_5obs_nonnegative,training,10,20260202,3093,20,55.940210695774134153513305663352311994276264957985,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260203,20260313,True
price_5obs_nonnegative,training,10,20260202,3234,20,54.435252080396618687504704965159506484055397613295,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260203,20260313,True
price_5obs_nonnegative,training,10,20260203,3163,20,103.52246032190572758724680697408022508216270566460,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260204,20260316,True
price_5obs_nonnegative,training,10,20260203,7730,20,38.612263877327338365946584529221918001730298618997,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260204,20260316,True
price_5obs_nonnegative,training,10,20260204,4927,20,47.634000919319340569059719270668667777787282493077,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260205,20260317,True
price_5obs_nonnegative,training,10,20260204,5289,20,53.096738157711700876267527729591639513378518739588,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260205,20260317,True
price_5obs_nonnegative,training,10,20260204,5291,20,37.415821178596723445314203483811791972662731830917,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260205,20260317,True
price_5obs_nonnegative,training,10,20260204,6861,20,122.28604419048825243681783638660878068406550845391,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260205,20260317,True
price_5obs_nonnegative,training,10,20260206,3167,20,43.985935724689707581160431580290598263158097102044,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260209,20260319,True
price_5obs_nonnegative,training,10,20260206,3363,20,50.629748190519545883606642479793693859105193408357,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260209,20260319,True
price_5obs_nonnegative,training,10,20260206,3693,20,50.243187673349692472442553576937080444582254503117,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260209,20260319,True
price_5obs_nonnegative,training,10,20260206,6226,20,62.819519855468592858132601475932291270901963588902,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260209,20260319,True
price_5obs_nonnegative,training,10,20260209,2360,20,51.210827942290896043337276119023667229013072724246,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260210,20260320,True
price_5obs_nonnegative,training,10,20260209,3498,20,39.902008448068223912790473140233918745429591023942,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260210,20260320,True
price_5obs_nonnegative,training,10,20260209,6127,20,37.089657235698763676692660546691774253456765891061,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260210,20260320,True
price_5obs_nonnegative,training,10,20260209,6217,20,203.07504641987971089660346456550129981085724456887,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260210,20260320,True
price_5obs_nonnegative,training,10,20260209,6451,20,56.523685271275988986010825579095966208124486026751,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260210,20260320,True
price_5obs_nonnegative,training,10,20260209,8039,20,36.670819816109759183551947971676821723184437090860,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260210,20260320,True
price_5obs_nonnegative,training,10,20260210,1785,20,47.687241084412410354909506732912478086261183053173,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260211,20260323,True
price_5obs_nonnegative,training,10,20260210,2605,20,36.338117116073183849017079766709819746311710779585,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260211,20260323,True
price_5obs_nonnegative,training,10,20260210,9136,20,43.097185307285628281266841755196790569405776869911,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260211,20260323,True
price_5obs_nonnegative,training,10,20260223,2640,20,36.574282584436738249336673101027519463030236695982,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260224,20260325,True
price_5obs_nonnegative,training,10,20260223,3131,20,63.416563729059598915642289129187945433618878371870,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260224,20260325,True
price_5obs_nonnegative,training,10,20260223,6530,20,41.929536371346925835926991343303367726860214191328,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260224,20260325,True
price_5obs_nonnegative,training,10,20260225,5292,20,37.440218850582033865527018930959299540628523876576,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260226,20260327,True
price_5obs_nonnegative,training,10,20260226,1582,20,40.557699159816143114942326066474155447368618599614,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260302,20260330,True
price_5obs_nonnegative,training,10,20260226,1905,20,34.656195558564224170735712940969120645386122115450,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260302,20260330,True
price_5obs_nonnegative,training,10,20260226,2243,20,86.196014065335753176043557168784029038112522686025,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260302,20260330,True
price_5obs_nonnegative,training,10,20260226,2399,20,35.316314369717957105929245630171810365035019901835,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260302,20260330,True
price_5obs_nonnegative,training,10,20260226,3339,20,43.700187332913834180893934398327169992860037682697,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260302,20260330,True
price_5obs_nonnegative,training,10,20260226,6465,20,41.959289975699407189549289156881774415785339798714,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260302,20260330,True
price_5obs_nonnegative,training,10,20260226,6831,20,35.263735882108298537189525804131286283248514048042,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260302,20260330,True
price_5obs_nonnegative,purged_cross_split,10,20260303,4741,20,61.364236398082398301317111243735035600857573776933,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260304,20260401,True
price_5obs_nonnegative,purged_cross_split,10,20260303,4949,20,43.184863756227034331505916458039809787480090560687,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260304,20260401,True
price_5obs_nonnegative,purged_cross_split,10,20260303,7547,20,56.880331903575994768186116916390298960358028400091,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260304,20260401,True
price_5obs_nonnegative,purged_cross_split,10,20260304,5521,20,-48.883956130656059835390694212189264021462202191120,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260305,20260402,True
price_5obs_nonnegative,purged_cross_split,10,20260305,6568,20,36.461809645837790347248984076120790917590094148114,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260306,20260407,True
price_5obs_nonnegative,purged_cross_split,10,20260306,6547,20,64.900093986376480749373678625472472871214580479995,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260309,20260408,True
price_5obs_nonnegative,purged_cross_split,10,20260309,6596,20,-38.150317252823454213745775542941853676329775161667,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260310,20260409,True
price_5obs_nonnegative,purged_cross_split,10,20260311,1597,20,45.163419266513632210299694034700509534274104325539,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260312,20260413,True
price_5obs_nonnegative,purged_cross_split,10,20260311,2337,20,42.775969878263743651906982575414206681114751748245,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260312,20260413,True
price_5obs_nonnegative,purged_cross_split,10,20260311,3026,20,98.434398813858084397565636799728219455108638022985,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260312,20260413,True
price_5obs_nonnegative,purged_cross_split,10,20260311,4760,20,50.497999100397985357704275100917469811458798500579,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260312,20260413,True
price_5obs_nonnegative,purged_cross_split,10,20260311,6658,20,41.226547176472147845771756999462338631131534978493,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260312,20260413,True
price_5obs_nonnegative,purged_cross_split,10,20260311,6664,20,50.378922858015841122648728440309691170860413529389,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260312,20260413,True
price_5obs_nonnegative,purged_cross_split,10,20260312,3455,20,50.875741246900361690711062690702447850165245438964,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260313,20260414,True
price_5obs_nonnegative,purged_cross_split,10,20260313,6949,20,35.614337813703717291105263244964171144364369019236,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260316,20260415,True
price_5obs_nonnegative,purged_cross_split,10,20260316,2345,20,42.188028727535634418678193974453143165896506470695,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260317,20260416,True
price_5obs_nonnegative,purged_cross_split,10,20260316,2460,20,51.053123995038909143453025563874746646439840780762,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260317,20260416,True
price_5obs_nonnegative,purged_cross_split,10,20260316,3467,20,54.685082539936616971330693253331446661856339876185,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260317,20260416,True
price_5obs_nonnegative,purged_cross_split,10,20260317,2923,20,45.449297559895978092456487706607071851912090697476,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260318,20260417,True
price_5obs_nonnegative,purged_cross_split,10,20260317,4991,20,96.646701527246750303893874306036974234792343986742,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260318,20260417,True
price_5obs_nonnegative,purged_cross_split,10,20260318,8027,20,37.342326956813813043685475470182263002494173076094,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260319,20260420,True
price_5obs_nonnegative,purged_cross_split,10,20260319,2351,20,58.873776356800481145452869335943590337865346455306,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260320,20260421,True
price_5obs_nonnegative,purged_cross_split,10,20260319,6693,20,51.513949833241394490752087211615142933703639869767,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260320,20260421,True
price_5obs_nonnegative,purged_cross_split,10,20260319,8444,20,-43.305820737204985415009281357730045080880403076107,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260320,20260421,True
price_5obs_nonnegative,purged_cross_split,10,20260320,1721,20,46.144253180476562157666583859259296760857037462874,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260323,20260422,True
price_5obs_nonnegative,purged_cross_split,10,20260320,2486,20,55.204047643696144582381694496930285930959970453692,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260323,20260422,True
price_5obs_nonnegative,purged_cross_split,10,20260320,6821,20,92.454184055084279114351329937270656677009473589416,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260323,20260422,True
price_5obs_nonnegative,purged_cross_split,10,20260320,8996,20,44.590918647902689545787156082728794054179769778943,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260323,20260422,True
price_5obs_nonnegative,purged_cross_split,10,20260323,3430,20,48.697611514260580039519469436488846620107248130919,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260324,20260423,True
price_5obs_nonnegative,purged_cross_split,10,20260323,8021,20,89.780566005545814996860441685744128748648525005756,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260324,20260423,True
price_5obs_nonnegative,purged_cross_split,10,20260324,3388,20,70.434452968957863899749626699153071924633186032012,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260325,20260424,True
price_5obs_nonnegative,purged_cross_split,10,20260325,2388,20,40.636144130884240080627638225234326312112099243994,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260326,20260427,True
price_5obs_nonnegative,purged_cross_split,10,20260325,3529,20,43.333418428938562747884464438375115659984721571960,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260326,20260427,True
price_5obs_nonnegative,purged_cross_split,10,20260325,6224,20,42.737744954804357185126193177933300021171705600981,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260326,20260427,True
price_5obs_nonnegative,purged_cross_split,10,20260326,7711,20,58.747519051086467518052509439782575564086910418388,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260327,20260428,True
price_5obs_nonnegative,purged_cross_split,10,20260327,2383,20,56.491781657820585208737376090727050511666492508358,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260330,20260429,True
price_5obs_nonnegative,purged_cross_split,10,20260327,3162,20,38.442603823621919347138816371903408922168817225338,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260330,20260429,True
price_5obs_nonnegative,purged_cross_split,10,20260327,6405,20,52.111136839099822973630612315023452992906124842123,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260330,20260429,True
price_5obs_nonnegative,purged_cross_split,10,20260330,3189,20,56.378153095100102331215904821278358018354269964382,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260331,20260430,True
price_5obs_nonnegative,purged_cross_split,10,20260330,6174,20,36.012981968439150563894327210409739825190357850192,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260331,20260430,True
price_5obs_nonnegative,purged_cross_split,10,20260330,6415,20,49.967235917729915111080578607936194172267944134185,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260331,20260430,True
price_5obs_nonnegative,purged_cross_split,10,20260330,7750,20,87.856094465325208574901292190919178344450273128377,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260331,20260430,True
price_5obs_nonnegative,validation,10,20260331,3228,20,48.639999111504183069337555655227130677983998519090,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260401,20260504,True
price_5obs_nonnegative,validation,10,20260331,3444,20,35.829296951658449144340056499494476096667813726596,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260401,20260504,True
price_5obs_nonnegative,validation,10,20260331,3665,20,56.406737939073128184676400051260312385527988146803,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260401,20260504,True
price_5obs_nonnegative,validation,10,20260331,4958,20,95.942642664368998862893008940370901630900652842331,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260401,20260504,True
price_5obs_nonnegative,validation,10,20260331,6274,20,83.551818902818728067748214039748602995975490171261,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260401,20260504,True
price_5obs_nonnegative,validation,10,20260401,3042,20,74.685601083476132807431451544441597445853614855341,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260402,20260505,True
price_5obs_nonnegative,validation,10,20260401,4576,20,78.440058248963638631271000392151041449175638374281,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260402,20260505,True
price_5obs_nonnegative,validation,10,20260402,2472,20,36.560942357138497196110668867709641802131959377442,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260407,20260506,True
price_5obs_nonnegative,validation,10,20260402,3605,20,37.897755752578082422080081991570244423241105821044,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260407,20260506,True
price_5obs_nonnegative,validation,10,20260402,6877,20,44.278344137575982197396681756469059562151905562545,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260407,20260506,True
price_5obs_nonnegative,validation,10,20260407,1590,20,40.126660773767083294963411768528458288204678035189,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260408,20260507,True
price_5obs_nonnegative,validation,10,20260407,3631,20,39.724940891412661945408177710599996253012647097120,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260408,20260507,True
price_5obs_nonnegative,validation,10,20260407,5347,20,46.651717051675994644416038351990377326385069136509,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260408,20260507,True
price_5obs_nonnegative,validation,10,20260407,6669,20,38.535030931563297834065852300811689691120193641226,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260408,20260507,True
price_5obs_nonnegative,validation,10,20260407,7769,20,37.841037747483562197594701276954066728637964626681,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260408,20260507,True
price_5obs_nonnegative,validation,10,20260407,8358,20,80.011089059379964376128208238051324805504741262631,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260408,20260507,True
price_5obs_nonnegative,validation,10,20260408,2484,20,37.327117059921654434076881096500655185820216380145,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260409,20260508,True
price_5obs_nonnegative,validation,10,20260408,3594,20,41.120227141049266696086473410846512937265963369363,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260409,20260508,True
price_5obs_nonnegative,validation,10,20260408,4540,20,54.864616139142941862036435545635447720369198730111,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260409,20260508,True
price_5obs_nonnegative,validation,10,20260408,4561,20,54.538304530792508152043541386455007272614909005779,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260409,20260508,True
price_5obs_nonnegative,validation,10,20260408,6166,20,39.704217874595248128286129779163496438959549188763,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260409,20260508,True
price_5obs_nonnegative,validation,10,20260408,6173,20,92.134894089608621400817521345768593440660744752414,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260409,20260508,True
price_5obs_nonnegative,validation,10,20260408,6205,20,53.155276902695921503212023311790234833988394255922,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260409,20260508,True
price_5obs_nonnegative,validation,10,20260408,6278,20,110.14391022963896187518805583111365706257553341739,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260409,20260508,True
price_5obs_nonnegative,validation,10,20260408,8103,20,36.688778280329796853430011097199961144849180585904,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260409,20260508,True
price_5obs_nonnegative,validation,10,20260408,8227,20,72.448941826329049535979660552144762145511078281880,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260409,20260508,True
price_5obs_nonnegative,validation,10,20260409,2049,20,40.141798759887701455826033232806046335499259448828,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260410,20260511,True
price_5obs_nonnegative,validation,10,20260409,3055,20,64.812623599549903984689067109408820145439068125403,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260410,20260511,True
price_5obs_nonnegative,validation,10,20260409,3122,20,53.716787813552037209381831323733127746915142130481,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260410,20260511,True
price_5obs_nonnegative,validation,10,20260409,4919,20,101.05687985545092251735725314509907698094707817307,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260410,20260511,True
price_5obs_nonnegative,validation,10,20260409,4966,20,46.435023221069971919890304264859680019583181673588,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260410,20260511,True
price_5obs_nonnegative,validation,10,20260409,5864,20,52.994589001441002046022245179622387689127878475705,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260410,20260511,True
price_5obs_nonnegative,validation,10,20260409,6488,20,81.084943179859563357341318828167282234989849999118,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260410,20260511,True
price_5obs_nonnegative,validation,10,20260409,6861,20,178.66780194437110047167159824943782443334750971459,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260410,20260511,True
price_5obs_nonnegative,validation,10,20260409,8121,20,38.781082641510251174743735654355376623046020600786,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260410,20260511,True
price_5obs_nonnegative,validation,10,20260410,2395,20,42.211319149931627151588706373138557276161190583139,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260413,20260512,True
price_5obs_nonnegative,validation,10,20260410,3141,20,47.248140462580203969925030840787724684002876271473,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260413,20260512,True
price_5obs_nonnegative,validation,10,20260410,4720,20,44.535325622526361473361997614937176062572372830255,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260413,20260512,True
price_5obs_nonnegative,validation,10,20260410,4951,20,83.426755206087304905312773512353816303041598172507,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260413,20260512,True
price_5obs_nonnegative,validation,10,20260410,4960,20,66.379611313157932302574264701310584004668011880811,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260413,20260512,True
price_5obs_nonnegative,validation,10,20260410,6425,20,36.481155289284153874678065495949084478397749490307,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260413,20260512,True
price_5obs_nonnegative,validation,10,20260410,7749,20,40.592293720278810144997689671216088540021182867052,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260413,20260512,True
price_5obs_nonnegative,validation,10,20260413,2491,20,40.090730059617418386985707042997497123623207906592,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260414,20260513,True
price_5obs_nonnegative,validation,10,20260413,3518,20,67.817490412183925203973723001162264481176562782780,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260414,20260513,True
price_5obs_nonnegative,validation,10,20260414,2303,20,78.293802594814252204135513929872277047851355295195,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260415,20260514,True
price_5obs_nonnegative,validation,10,20260414,3037,20,45.683921129174143628546105017133801116625591748542,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260415,20260514,True
price_5obs_nonnegative,validation,10,20260414,4807,20,65.034549508555238508866470209674954794347778157730,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260415,20260514,True
price_5obs_nonnegative,validation,10,20260414,5285,20,38.942093422346992044655632663411234120387370109964,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260415,20260514,True
price_5obs_nonnegative,validation,10,20260414,8028,20,35.484583002151146396771315987281799967391406900811,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260415,20260514,True
price_5obs_nonnegative,validation,10,20260415,2059,20,37.182244414701321503864721884307133222166142360129,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260416,20260515,True
price_5obs_nonnegative,validation,10,20260415,3498,20,79.846261698691329533073478608026184299338120835917,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260416,20260515,True
price_5obs_nonnegative,validation,10,20260415,5289,20,55.219796405506768239873564785565184995996090186868,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260416,20260515,True
price_5obs_nonnegative,validation,10,20260415,5464,20,86.973666209097303945561020812945236483278931206476,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260416,20260515,True
price_5obs_nonnegative,validation,10,20260415,6658,20,140.60170856180292733204833461967046608931922360287,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260416,20260515,True
price_5obs_nonnegative,validation,10,20260416,1727,20,61.136081259031055570986169882742267094565069950146,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260417,20260518,True
price_5obs_nonnegative,validation,10,20260417,3033,20,38.337123744518207408588615368953387277275736221738,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260420,20260519,True
price_5obs_nonnegative,validation,10,20260417,4571,20,41.074455406727231876394319912306781018866297344466,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260420,20260519,True
price_5obs_nonnegative,validation,10,20260417,6806,20,-53.693768376664437968960942542776621096933470988634,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260420,20260519,True
price_5obs_nonnegative,validation,10,20260420,2327,20,58.260563471175159335481796220642138215730815601154,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260421,20260520,True
price_5obs_nonnegative,validation,10,20260420,6449,20,49.661899105395774327939251350356817201395138508909,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260421,20260520,True
price_5obs_nonnegative,validation,10,20260421,2492,20,77.126006994920303522659259693717135486774824544007,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260422,20260521,True
price_5obs_nonnegative,validation,10,20260421,8043,20,41.981283073769609987995937390911582335325735871634,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260422,20260521,True
price_5obs_nonnegative,validation,10,20260422,2478,20,74.968090240435032923164721244573637486350977509893,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260423,20260522,True
price_5obs_nonnegative,validation,10,20260422,3615,20,40.410054517841546325956042110521976712654996101085,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260423,20260522,True
price_5obs_nonnegative,validation,10,20260423,3209,20,45.768410261869904940160045323060789440681196321060,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260424,20260525,True
