profile,strategy,horizon,slippage_bps,partition,population,feature_name,outcome_group,samples,valid_samples,missing_samples,mean,median,q25,q75,minimum,maximum
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_last1000_pp,all_realized,1187,413,774,0.58222760290556900726392251815980629539951573849879,0.040,0.0000,0.4600,-3.94,35.90
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_max_positive_share400,all_realized,1187,413,774,0.50516930573865316749322085698518174343998541289375,0.45528455284552845528455284552845528455284552845528,0.3500,0.61666666666666666666666666666666666666666666666667,0.16666666666666666666666666666666666666666666666667,1
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_max_positive_share1000,all_realized,1187,413,774,0.61570299720513505901794174554428254563641330637884,0.54545454545454545454545454545454545454545454545455,0.40251572327044025157232704402515723270440251572327,0.87837837837837837837837837837837837837837837837838,0.125,1
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_span_days,all_realized,1187,1187,0,61.717775905644481887110362257792754844144903117102,55.0,49.00,77.00,49,77
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_400_change_sum,high,250,250,0,1.01692,0.265,0.000,0.9800,-4.7,66.03
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_1000_change_sum,high,250,250,0,1.05764,0.175,0.000,1.3050,-5.75,71.35
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_400_up_weeks,high,250,250,0,1.864,2.0,1.00,2.00,0,3
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_1000_up_weeks,high,250,250,0,1.68,2.0,1.00,2.00,0,3
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,return_5d,high,250,250,0,-0.9679552,-0.86815,-3.330225,2.128250,-16.4223,7.9710
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,return_20d,high,250,250,0,2.7225516,2.17680,-4.403200,10.257050,-37.4227,19.4915
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,volume_ratio,high,250,250,0,0.8512992,0.72760,0.503025,1.080700,0.1081,2.4215
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,history_gap_count,high,250,250,0,0.288,0.0,0.00,0.00,0,35
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_slope400_pp_per_week,high,250,250,0,0.24325029974505237862204968147446561491122860782236,0.083622366877700070901052081150370362620466530824943,0.025029761904761904761904761904761904761904761904762,0.23657366344239969270524147082445786919020847155777,0.00018215613382899628252788104089219330855018587360595,5.5520238095238095238095238095238095238095238095238
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_slope1000_pp_per_week,high,250,250,0,0.23368577181252798652116065034004586026393833396421,0.082558580428122583004800663249118966892545501269850,0.013366605121084136561835051573771499882070689556018,0.22680588166236205682084996478046489786334820380371,0.000095777100565955594253373966042664344797562037440139,6.1176190476190476190476190476190476190476190476190
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_net400_pp,high,250,250,0,1.67492,0.525,0.1000,1.6875,-1.08,66.40
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_net1000_pp,high,250,250,0,1.6306,0.390,0.0500,1.6300,-1.14,72.24
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_last400_pp,high,250,250,0,0.36924,0.050,-0.0400,0.3450,-42.60,65.88
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_last1000_pp,high,250,250,0,0.35012,0.020,-0.0100,0.2750,-47.55,70.69
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_max_positive_share400,high,250,250,0,0.56838214918048374997482969037275163659233620594476,0.52974828375286041189931350114416475972540045766590,0.41299019607843137254901960784313725490196078431372,0.68862975879104911362975879104911362975879104911363,0.22463768115942028985507246376811594202898550724638,1
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_max_positive_share1000,high,250,250,0,0.63515625700120740678306039002885177657163651624936,0.58057901189797786181767946260512182907665475142034,0.43378097640599495474105950437750408072414304792996,0.84980917177545378050246423849020314941699723524462,0.21848739495798319327731092436974789915966386554622,1
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_span_days,high,250,250,0,48.896,49.0,49.00,49.00,48,50
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_slope400_pp_per_week,high,250,97,153,0.060446862214702331432687154716319632560325512941609,-0.0054425837320574162679425837320574162679425837320574,-0.065377677021030291337063476750916457650009646922632,0.050707119428902180204514759791626471155701331275323,-0.75339114142966948501152959262106072252113758647194,1.6361043062200956937799043062200956937799043062201
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_slope1000_pp_per_week,high,250,97,153,0.062906107367156765987665048852393700213309729303837,-0.010858576114219563959097048041674705768859733744935,-0.068018490278307281738467403736179946626000762485703,0.079852402083735288442986687246768280918387034535983,-0.83016045349730976172175249807840122982321291314374,1.8211889952153110047846889952153110047846889952153
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_net400_pp,high,250,97,153,1.0387628865979381443298969072164948453608247422680,0.280,-0.4500,1.2100,-7.03,14.38
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_net1000_pp,high,250,97,153,1.0369072164948453608247422680412371134020618556701,0.080,-0.4400,1.5800,-5.01,18.30
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_last400_pp,high,250,97,153,0.62896907216494845360824742268041237113402061855670,0.100,0.0000,0.4800,-4.33,11.83
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_last1000_pp,high,250,97,153,0.54,0.020,0.0000,0.4300,-3.94,12.93
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_max_positive_share400,high,250,97,153,0.51572071160601908800801458600707897369475174798898,0.46666666666666666666666666666666666666666666666667,0.34285714285714285714285714285714285714285714285714,0.62162162162162162162162162162162162162162162162162,0.20327868852459016393442622950819672131147540983607,1
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_max_positive_share1000,high,250,97,153,0.61655699121482757401443471291110289080582482443637,0.54901960784313725490196078431372549019607843137255,0.40304182509505703422053231939163498098859315589354,0.85234899328859060402684563758389261744966442953020,0.21428571428571428571428571428571428571428571428571,1
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_span_days,high,250,250,0,63.36,63.0,49.00,77.00,49,77
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_400_change_sum,low,221,221,0,0.65135746606334841628959276018099547511312217194570,0.340,0.0100,1.0000,-11.77,21.54
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_1000_change_sum,low,221,221,0,0.64945701357466063348416289592760180995475113122172,0.230,0.000,1.0400,-8.83,17.67
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_400_up_weeks,low,221,221,0,1.8371040723981900452488687782805429864253393665158,2.0,1.00,2.00,0,3
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_1000_up_weeks,low,221,221,0,1.5565610859728506787330316742081447963800904977376,2.0,1.00,2.00,0,3
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,return_5d,low,221,221,0,-0.91787647058823529411764705882352941176470588235294,-0.82640,-3.001400,1.357500,-24.7312,7.6923
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,return_20d,low,221,221,0,0.92227285067873303167420814479638009049773755656109,0.54590,-4.171600,6.498200,-35.2174,19.8257
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,volume_ratio,low,221,221,0,0.80085113122171945701357466063348416289592760180995,0.70080,0.439000,1.077800,0.0137,2.2491
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,history_gap_count,low,221,221,0,0.099547511312217194570135746606334841628959276018100,0.0,0.00,0.00,0,6
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_slope400_pp_per_week,low,221,221,0,0.23048334620413559641255087782031270867562250194511,0.10345238095238095238095238095238095238095238095238,0.034022070908664005635125616341864287391406433435079,0.25964285714285714285714285714285714285714285714286,0.000034828036569438397910317805833696125380931649978232,2.9345711797997387897257292120156726164562472790596
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_slope1000_pp_per_week,low,221,221,0,0.21442726093334212330448371944615114986626712013227,0.099404761904761904761904761904761904761904761904762,0.028367680321688866549384267403870319175672279467203,0.24500000000000000000000000000000000000000000000000,0.000016715419974926870037609694943585457584621813623067,3.2480104484109708315193730953417501088376142794950
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_net400_pp,low,221,221,0,1.3858823529411764705882352941176470588235294117647,0.650,0.1600,1.6800,-1.36,21.66
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_net1000_pp,low,221,221,0,1.3347511312217194570135746606334841628959276018100,0.680,0.1100,1.7300,-2.80,17.56
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_last400_pp,low,221,221,0,-0.057873303167420814479638009049773755656108597285068,0.040,-0.0900,0.2900,-49.36,18.01
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_last1000_pp,low,221,221,0,-0.052443438914027149321266968325791855203619909502262,0.010,-0.0200,0.3100,-54.34,14.95
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_max_positive_share400,low,221,221,0,0.57294501623043483392672020005960036384750256060412,0.52552552552552552552552552552552552552552552552553,0.40236686390532544378698224852071005917159763313609,0.71241830065359477124183006535947712418300653594771,0.18181818181818181818181818181818181818181818181818,1
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_max_positive_share1000,low,221,221,0,0.70271496896905291595991983126834184352979747804480,0.70531400966183574879227053140096618357487922705314,0.47830802603036876355748373101952277657266811279826,0.97297297297297297297297297297297297297297297297297,0.18181818181818181818181818181818181818181818181818,1
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_span_days,low,221,221,0,48.981900452488687782805429864253393665158371040724,49.0,49.00,49.00,48,50
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_slope400_pp_per_week,low,221,75,146,0.0052663586696575309511907014815107350885223497975337,-0.014262664165103189493433395872420262664165103189493,-0.067059751067821063709072795917303103883480482576186,0.084188495813067072651858991479534622341935804574410,-0.78437932359723289777094542659492697924673328209070,0.80253437558862309286117912977961951403277453381051
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_slope1000_pp_per_week,low,221,75,146,-0.0088299325202737129006383023689197401677121922221033,0.00025281425891181988742964352720450281425891181988743,-0.054188353454400839107820005790960287733978633914794,0.060453753317766627699228916547104291274276974412962,-0.93001537279016141429669485011529592621060722521138,0.53172821340421492310613252325802164419973419403835
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_net400_pp,low,221,75,146,0.45773333333333333333333333333333333333333333333333,0.040,-0.4550,1.1550,-7.06,16.53
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_net1000_pp,low,221,75,146,0.4228,0.110,-0.4600,1.1500,-8.16,12.48
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_last400_pp,low,221,75,146,0.648,0.100,-0.1250,0.4850,-5.22,18.01
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_last1000_pp,low,221,75,146,0.82266666666666666666666666666666666666666666666667,0.080,0.0000,0.8650,-3.86,14.95
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_max_positive_share400,low,221,75,146,0.52781101201954328368711465810415865475683749069603,0.50000000000000000000000000000000000000000000000000,0.40302634357512406292894097772146552634357512406293,0.63574938574938574938574938574938574938574938574939,0.21264367816091954022988505747126436781609195402299,1
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_max_positive_share1000,low,221,75,146,0.67173347889363813322846290996858011996678587211307,0.62441314553990610328638497652582159624413145539906,0.48281416824320527469234083203776200198550208852342,0.92795862488591420748402798904776391846668694858534,0.23776223776223776223776223776223776223776223776224,1
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_span_days,low,221,221,0,60.656108597285067873303167420814479638009049773756,55.0,49.00,77.00,49,77
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_400_change_sum,middle,716,716,0,0.50621508379888268156424581005586592178770949720670,0.130,0.0175,0.5225,-36.32,54.64
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_1000_change_sum,middle,716,716,0,0.60054469273743016759776536312849162011173184357542,0.10,0.000,0.5800,-41.56,60.85
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_400_up_weeks,middle,716,716,0,1.8770949720670391061452513966480446927374301675978,2.0,1.00,3.00,0,3
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_1000_up_weeks,middle,716,716,0,1.6466480446927374301675977653631284916201117318436,2.0,1.00,2.00,0,3
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,return_5d,middle,716,716,0,-1.1522548882681564245810055865921787709497206703911,-0.84135,-2.688900,0.696850,-42.7371,7.6010
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,return_20d,middle,716,716,0,-1.0111325418994413407821229050279329608938547486034,-1.23085,-5.143800,2.307800,-42.7371,19.8704
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,volume_ratio,middle,716,716,0,0.82176256983240223463687150837988826815642458100559,0.69580,0.465850,1.062900,0.0390,2.4674
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,history_gap_count,middle,716,716,0,0.33240223463687150837988826815642458100558659217877,0.0,0.00,0.00,0,76
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_slope400_pp_per_week,middle,716,716,0,0.1306078400226041578321588862103917234308387802875,0.046130952380952380952380952380952380952380952380952,0.015885820499203398831651619755708975039830058417419,0.12000226251585943592787885136944046746051145953371,0.0000086467790747946389969736273238218763510592304366623,4.6706744487678339818417639429312581063553826199741
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_slope1000_pp_per_week,middle,716,716,0,0.14098729174760730409165538791913190307980890677471,0.045699784092491990527928680874773645354506198634907,0.012796999793149406709927609569414201666775519441500,0.13561699269678824983580152678887579868659906890356,0.00012833048154485455878758249816670740650207773160596,5.1336878512753999135322092520536100302637267617812
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_net400_pp,middle,716,716,0,0.87,0.290,0.0700,0.8525,-1.14,54.70
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_net1000_pp,middle,716,716,0,0.97067039106145251396648044692737430167597765363128,0.270,0.0500,0.8900,-1.69,60.53
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_last400_pp,middle,716,716,0,0.205,0.020,-0.0100,0.1600,-39.01,54.61
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_last1000_pp,middle,716,716,0,0.28790502793296089385474860335195530726256983240223,0.010,0.0000,0.1525,-48.81,60.91
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_max_positive_share400,middle,716,716,0,0.54907991377572219499154017952513075072710211084006,0.50,0.400,0.66666666666666666666666666666666666666666666666667,0.16666666666666666666666666666666666666666666666667,1
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_max_positive_share1000,middle,716,716,0,0.63745585823790846891807055990630831675258551501225,0.57959714100064977257959714100064977257959714100065,0.43195454545454545454545454545454545454545454545454,0.90189322501088060351080806615406934571304221674162,0.16666666666666666666666666666666666666666666666667,1
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w8_span_days,middle,716,716,0,48.910614525139664804469273743016759776536312849162,49.0,49.00,49.00,48,50
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_slope400_pp_per_week,middle,716,241,475,-0.028112987304764449487078112819685857409759821412489,-0.021501061161489484854331468261624541771174995176539,-0.072491866028708133971291866028708133971291866028708,0.018416041275797373358348968105065666041275797373358,-0.80701572448388963920509357514952730079104765579780,1.2949397129186602870813397129186602870813397129187
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_slope1000_pp_per_week,middle,716,241,475,-0.0095369053724734927344122674543378129605782191032755,-0.0029205741626794258373205741626794258373205741626794,-0.062695215311004784688995215311004784688995215311005,0.021388516746411483253588516746411483253588516746411,-0.84418312132143535219289918359597493829504461742928,1.3947751196172248803827751196172248803827751196172
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_net400_pp,middle,716,241,475,-0.072199170124481327800829875518672199170124481327801,-0.060,-0.7100,0.2500,-10.82,33.30
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_net1000_pp,middle,716,241,475,0.22659751037344398340248962655601659751037344398340,0.020,-0.4300,0.4000,-8.47,35.90
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_last400_pp,middle,716,241,475,0.37257261410788381742738589211618257261410788381743,0.060,0.0000,0.2600,-3.23,33.27
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_last1000_pp,middle,716,241,475,0.52439834024896265560165975103734439834024896265560,0.050,0.0000,0.3400,-1.90,35.90
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_max_positive_share400,middle,716,241,475,0.49387630017765211768211286196838796881975205048946,0.43382352941176470588235294117647058823529411764706,0.34426229508196721311475409836065573770491803278689,0.59450171821305841924398625429553264604810996563574,0.16666666666666666666666666666666666666666666666667,1
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_max_positive_share1000,middle,716,241,475,0.59792240158033047594553964941812531926209438653813,0.50,0.37931034482758620689655172413793103448275862068966,0.85714285714285714285714285714285714285714285714286,0.125,1
common_8,trend_8,60,10,training,immutable_prior_candidate_exclusion_sensitivity,w12_span_days,middle,716,716,0,61.472067039106145251396648044692737430167597765363,55.0,49.00,77.00,49,77
common_8,trend_8,60,10,purged_cross_split,primary,tdcc_400_change_sum,all_realized,1189,1189,0,0.77844407064760302775441547518923465096719932716569,0.290,0.0400,0.9100,-11.93,26.66
common_8,trend_8,60,10,purged_cross_split,primary,tdcc_1000_change_sum,all_realized,1189,1189,0,0.82396131202691337258200168208578637510513036164844,0.230,0.0100,1.0300,-10.32,35.04
common_8,trend_8,60,10,purged_cross_split,primary,tdcc_400_up_weeks,all_realized,1189,1189,0,1.9823380992430613961312026913372582001682085786375,2.0,1.00,3.00,0,3
common_8,trend_8,60,10,purged_cross_split,primary,tdcc_1000_up_weeks,all_realized,1189,1189,0,1.7199327165685449957947855340622371740958788898234,2.0,1.00,2.00,0,3
common_8,trend_8,60,10,purged_cross_split,primary,return_5d,all_realized,1189,1189,0,-0.86194331370899915895710681244743481917577796467620,-0.42060,-2.791500,1.704500,-52.3607,7.9167
common_8,trend_8,60,10,purged_cross_split,primary,return_20d,all_realized,1189,1189,0,2.2214378469301934398654331370899915895710681244743,0.84890,-3.155300,7.870400,-52.2340,19.9382
common_8,trend_8,60,10,purged_cross_split,primary,volume_ratio,all_realized,1189,1189,0,0.92140117746005046257359125315391084945332211942809,0.82330,0.560400,1.198300,0.0202,2.4972
common_8,trend_8,60,10,purged_cross_split,primary,history_gap_count,all_realized,1189,1189,0,0.10513036164844407064760302775441547518923465096720,0.0,0.00,0.00,0,10
common_8,trend_8,60,10,purged_cross_split,primary,w8_slope400_pp_per_week,all_realized,1189,1189,0,0.17316945810925522333160681742816944690891286103417,0.068809523809523809523809523809523809523809523809524,0.021309523809523809523809523809523809523809523809524,0.17904761904761904761904761904761904761904761904762,0.000022026431718061674008810572687224669603524229074890,3.1336904761904761904761904761904761904761904761905
common_8,trend_8,60,10,purged_cross_split,primary,w8_slope1000_pp_per_week,all_realized,1189,1189,0,0.16634398937569350855393337369030052614169298798870,0.058452380952380952380952380952380952380952380952381,0.016666666666666666666666666666666666666666666666667,0.16440476190476190476190476190476190476190476190476,0.000088105726872246696035242290748898678414096916299559,5.2688095238095238095238095238095238095238095238095
common_8,trend_8,60,10,purged_cross_split,primary,w8_net400_pp,all_realized,1189,1189,0,1.2385702270815811606391925988225399495374264087468,0.490,0.1500,1.3100,-3.14,25.67
common_8,trend_8,60,10,purged_cross_split,primary,w8_net1000_pp,all_realized,1189,1189,0,1.2445079899074852817493692178301093355761143818335,0.440,0.0900,1.4000,-1.98,34.37
common_8,trend_8,60,10,purged_cross_split,primary,w8_last400_pp,all_realized,1189,1189,0,0.38503784693019343986543313708999158957106812447435,0.070,0.0000,0.4300,-13.54,27.21
common_8,trend_8,60,10,purged_cross_split,primary,w8_last1000_pp,all_realized,1189,1189,0,0.45607232968881412952060555088309503784693019343987,0.050,0.0000,0.4200,-14.11,35.47
common_8,trend_8,60,10,purged_cross_split,primary,w8_max_positive_share400,all_realized,1189,1189,0,0.55327601812050998597849102855420931660965361270678,0.50819672131147540983606557377049180327868852459016,0.400,0.68338557993730407523510971786833855799373040752351,0.19444444444444444444444444444444444444444444444444,1
common_8,trend_8,60,10,purged_cross_split,primary,w8_max_positive_share1000,all_realized,1189,1189,0,0.64233790825895344964510743106580037142627735339907,0.59459459459459459459459459459459459459459459459459,0.44303797468354430379746835443037974683544303797468,0.87912087912087912087912087912087912087912087912088,0.18181818181818181818181818181818181818181818181818,1
common_8,trend_8,60,10,purged_cross_split,primary,w8_span_days,all_realized,1189,1189,0,51.164844407064760302775441547518923465096719932717,49.0,49.00,55.00,49,56
common_8,trend_8,60,10,purged_cross_split,primary,w12_slope400_pp_per_week,all_realized,1189,1188,1,0.061032598642044585033140871464118722152050308059471,0.023377554343924805086134946714079546927716071273602,-0.025246872203373706154154189588170678690385191887972,0.10309129720440429801545168482505697152548692306621,-1.8966433566433566433566433566433566433566433566434,2.5632733859490231595290464484409367317893647302368
common_8,trend_8,60,10,purged_cross_split,primary,w12_slope1000_pp_per_week,all_realized,1189,1188,1,0.054001680547673220418658848490791613232230239587976,0.017240384481460013863874749427070554694271562664392,-0.019695113339659769176322792769162394634211005368574,0.092607850326669061304848599453334865419223033403393,-2.1752797202797202797202797202797202797202797202797,3.2958391608391608391608391608391608391608391608392
common_8,trend_8,60,10,purged_cross_split,primary,w12_net400_pp,all_realized,1189,1188,1,0.84246632996632996632996632996632996632996632996633,0.370,-0.1125,1.1825,-16.20,26.82
common_8,trend_8,60,10,purged_cross_split,primary,w12_net1000_pp,all_realized,1189,1188,1,0.84314814814814814814814814814814814814814814814815,0.325,-0.0700,1.2625,-23.98,33.95
common_8,trend_8,60,10,purged_cross_split,primary,w12_last400_pp,all_realized,1189,1188,1,0.38536195286195286195286195286195286195286195286195,0.070,0.0000,0.4300,-13.54,27.21
common_8,trend_8,60,10,purged_cross_split,primary,w12_last1000_pp,all_realized,1189,1188,1,0.45645622895622895622895622895622895622895622895623,0.050,0.0000,0.4200,-14.11,35.47
common_8,trend_8,60,10,purged_cross_split,primary,w12_max_positive_share400,all_realized,1189,1188,1,0.47664383073211015680979543745701509103235633117003,0.42857142857142857142857142857142857142857142857143,0.33075408843125378558449424591156874621441550575409,0.58210784313725490196078431372549019607843137254902,0.12121212121212121212121212121212121212121212121212,1
common_8,trend_8,60,10,purged_cross_split,primary,w12_max_positive_share1000,all_realized,1189,1188,1,0.56415053443706146546168976754792343959789437373004,0.49750915069173025621936844717414231652087598486258,0.36332360300250208507089241034195162635529608006672,0.7500,0.14,1
common_8,trend_8,60,10,purged_cross_split,primary,w12_span_days,all_realized,1189,1189,0,79.263246425567703952901597981497056349873843566022,77.0,77.00,83.00,77,84
common_8,trend_8,60,10,purged_cross_split,primary,tdcc_400_change_sum,high,403,403,0,1.0834739454094292803970223325062034739454094292804,0.500,0.0300,1.3950,-8.98,26.66
common_8,trend_8,60,10,purged_cross_split,primary,tdcc_1000_change_sum,high,403,403,0,1.1532506203473945409429280397022332506203473945409,0.490,0.0200,1.4950,-7.29,35.04
common_8,trend_8,60,10,purged_cross_split,primary,tdcc_400_up_weeks,high,403,403,0,1.9106699751861042183622828784119106699751861042184,2.0,1.00,3.00,0,3
common_8,trend_8,60,10,purged_cross_split,primary,tdcc_1000_up_weeks,high,403,403,0,1.7270471464019851116625310173697270471464019851117,2.0,1.00,2.00,0,3
common_8,trend_8,60,10,purged_cross_split,primary,return_5d,high,403,403,0,-1.3974012406947890818858560794044665012406947890819,-0.40490,-3.913600,2.223250,-52.3607,7.7869
common_8,trend_8,60,10,purged_cross_split,primary,return_20d,high,403,403,0,4.2027146401985111662531017369727047146401985111663,3.43430,-2.327500,12.856550,-52.2340,19.9382
common_8,trend_8,60,10,purged_cross_split,primary,volume_ratio,high,403,403,0,0.88729205955334987593052109181141439205955334987593,0.79270,0.529850,1.151800,0.1034,2.4497
common_8,trend_8,60,10,purged_cross_split,primary,history_gap_count,high,403,403,0,0.047146401985111662531017369727047146401985111662531,0.0,0.00,0.00,0,7
common_8,trend_8,60,10,purged_cross_split,primary,w8_slope400_pp_per_week,high,403,403,0,0.26665797601596500791074403911307725348746759764831,0.12083707025411061285500747384155455904334828101644,0.045119047619047619047619047619047619047619047619048,0.29678571428571428571428571428571428571428571428572,0.000022026431718061674008810572687224669603524229074890,3.0008333333333333333333333333333333333333333333333
common_8,trend_8,60,10,purged_cross_split,primary,w8_slope1000_pp_per_week,high,403,403,0,0.23670377733850040753921329706313041912876761446047,0.10357142857142857142857142857142857142857142857143,0.030417191105517096706524019299349695825466750576883,0.25267857142857142857142857142857142857142857142857,0.00012481644640234948604992657856093979441997063142438,2.7555952380952380952380952380952380952380952380952
common_8,trend_8,60,10,purged_cross_split,primary,w8_net400_pp,high,403,403,0,1.8943424317617866004962779156327543424317617866005,0.850,0.3000,2.3650,-1.46,25.67
common_8,trend_8,60,10,purged_cross_split,primary,w8_net1000_pp,high,403,403,0,1.7446153846153846153846153846153846153846153846154,0.830,0.1650,2.1050,-1.98,34.37
common_8,trend_8,60,10,purged_cross_split,primary,w8_last400_pp,high,403,403,0,0.55531017369727047146401985111662531017369727047146,0.120,-0.0200,0.6300,-13.54,27.21
common_8,trend_8,60,10,purged_cross_split,primary,w8_last1000_pp,high,403,403,0,0.60615384615384615384615384615384615384615384615385,0.090,0.0000,0.8050,-14.11,35.47
common_8,trend_8,60,10,purged_cross_split,primary,w8_max_positive_share400,high,403,403,0,0.55147325408814116850063938328166411887135661536739,0.51428571428571428571428571428571428571428571428571,0.41391892990730200032525613920962758172060497641893,0.66666666666666666666666666666666666666666666666667,0.19444444444444444444444444444444444444444444444444,1
common_8,trend_8,60,10,purged_cross_split,primary,w8_max_positive_share1000,high,403,403,0,0.63336663637907727861504350148314442463469058023772,0.58490566037735849056603773584905660377358490566038,0.44282141559784279207533461871629362617710341744208,0.84435562015503875968992248062015503875968992248062,0.18644067796610169491525423728813559322033898305085,1
