profile,signal_date,stock_id,horizon,net_return_pct,reason,disposition,primary_row_retained,exclusion_allowed_only_as_sensitivity,entry_date,exit_date,represented_in_current_proxy_trade
full_period,20251219,2337,30,133.28395247186199437040154155878926979191670813449,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251222,20260204,True
full_period,20251219,3189,30,93.777995953605096857550558679879001309050132076597,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251222,20260204,True
full_period,20251219,6770,30,67.748667038519205367014249665749628817720704308090,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251222,20260204,True
full_period,20251219,7780,30,-83.942077880601638093366226929745070241017362523063,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251222,20260204,True
full_period,20251219,8046,30,66.717425232954538120905555507968381099578978666852,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251222,20260204,True
full_period,20251222,7777,30,53.221497818295482889259542339030650465337049612685,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251223,20260205,True
full_period,20251223,6265,30,94.310456540220446946760482978706972840515915716884,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251224,20260206,True
full_period,20251223,6683,30,68.052098516999430327124965136611937050498703014681,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251224,20260206,True
full_period,20251226,3037,30,65.659279009771412030776705777750637140613166349526,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251229,20260210,True
full_period,20251229,3163,30,56.672735792711007654378230663592387746727865677665,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251230,20260211,True
full_period,20251230,3234,30,59.962423533620292524568217420189074866873289834855,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251231,20260223,True
full_period,20251230,8996,30,49.591626550069687980669120709229077959725980121959,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251231,20260223,True
full_period,20251231,6949,30,99.882825082572376984409181593886819597116730271328,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260102,20260224,True
full_period,20260102,2485,30,62.778217776992959857378061437277055021768804628230,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260105,20260225,True
full_period,20260102,2489,30,127.50440628340417319466123964300050638165321556775,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260105,20260225,True
full_period,20260102,4534,30,92.108469992610930700327806096381178902009537146413,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260105,20260225,True
full_period,20260105,2230,30,-57.336604255020511854523388088058432817151642825058,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260106,20260226,True
full_period,20260105,3049,30,64.723062338179645488946425014937263493328022306313,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260106,20260226,True
full_period,20260105,3508,30,56.970494584096693627925055975904412404787430077884,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260106,20260226,True
full_period,20260106,3138,30,107.49750837506794882918522117279272947829869600961,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260107,20260302,True
full_period,20260107,2467,30,49.210361898792513074138502089718118505004169676198,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260108,20260303,True
full_period,20260107,4979,30,54.912232351322823870032333266342450314114222456599,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260108,20260303,True
full_period,20260108,3081,30,122.43855996069575589727115738034050406661371520318,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260109,20260304,True
full_period,20260108,5475,30,95.051994288621867049879858899732852078032922602139,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260109,20260304,True
full_period,20260108,6510,30,50.953481716185495354355800454872257237859167073919,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260109,20260304,True
full_period,20260108,6716,30,89.779281418785550929161178173357094989513474024110,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260109,20260304,True
full_period,20260109,2486,30,46.767800432738921593177640755257498559864740459140,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260112,20260305,True
full_period,20260109,6152,30,81.649198940117349286700414173953060285319834330419,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260112,20260305,True
full_period,20260109,6217,30,95.339905265103962223724457278484894395379848346213,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260112,20260305,True
full_period,20260109,6426,30,55.991485734227327456975208928675239182765957112513,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260112,20260305,True
full_period,20260114,4991,30,52.149452192263394736594991987880942460616796896036,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260115,20260310,True
full_period,20260116,5386,30,238.77606685857600513242351888314645542365637429696,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260119,20260312,True
full_period,20260116,6141,30,53.638852759564580813546374689668342988095995925902,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260119,20260312,True
full_period,20260116,6291,30,81.709213770975760141199390269465412386749481389619,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260119,20260312,True
full_period,20260116,6456,30,47.506726517122252332525669898526294924433357513040,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260119,20260312,True
full_period,20260116,6588,30,58.350650253458751349257378166183119125176693142342,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260119,20260312,True
full_period,20260121,1711,30,68.088140426923171273859829002806658779218922229882,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260122,20260317,True
full_period,20260121,4542,30,82.296661560923842594149154288906948595807634328345,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260122,20260317,True
full_period,20260122,3576,30,145.28299411869541971128141151309926929246123685618,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260123,20260318,True
full_period,20260122,3693,30,52.863708388582535945799109743976680684894735686311,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260123,20260318,True
full_period,20260122,6187,30,76.050797426743547627751515538415403825825154139530,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260123,20260318,True
full_period,20260123,4908,30,49.089674640731140538064607435966015946989867663546,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260126,20260319,True
full_period,20260126,4577,30,67.290749600362347309439983682789742473732239431041,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260127,20260320,True
full_period,20260130,1309,30,64.509346985138091387809212659505916443320760292723,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260202,20260326,True
full_period,20260130,1735,30,64.137095315166563637492563772614700043114552438765,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260202,20260326,True
full_period,20260130,2383,30,69.880611775236063532218255923023141364911319470259,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260202,20260326,True
full_period,20260130,3036,30,45.305188808857371478217417914639696181644067197476,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260202,20260326,True
full_period,20260130,3167,30,62.800052547989203044481666811044630750141945983646,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260202,20260326,True
full_period,20260130,4960,30,87.894731621981077894991385303630263277211861076686,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260202,20260326,True
full_period,20260130,6672,30,45.809059939236937015103128391692188282047732331079,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260202,20260326,True
full_period,20260130,6830,30,159.82846695516224310620472884826291718707595144446,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260202,20260326,True
full_period,20260130,7730,30,72.924285551710678222472086946917630267028106813729,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260202,20260326,True
full_period,20260202,1582,30,51.726451866668100513880771765909133316499858158504,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260203,20260327,True
full_period,20260202,3026,30,45.454340878119275456468015324072626882142739521703,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260203,20260327,True
full_period,20260202,3498,30,51.362026089098293415730025616152609114019472357001,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260203,20260327,True
full_period,20260203,2426,30,82.768525223290340892494665473433886340231640284328,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260204,20260330,True
full_period,20260204,3563,30,57.093899060970983481406129133118173735294338434863,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260205,20260331,True
full_period,20260205,2360,30,69.215774412241269004280018669259763412460226280194,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260206,20260401,True
full_period,20260206,3054,30,115.02376977578834225716919486015565902370292930465,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260209,20260402,True
full_period,20260206,6640,30,77.634959875686761749122884504965040202327068542711,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260209,20260402,True
full_period,20260209,6451,30,85.319481650873211003473655057217446330202032636408,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260210,20260407,True
full_period,20260209,6739,30,64.201563930765607849447588345973935981858902223698,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260210,20260407,True
full_period,20260210,5291,30,86.653992551821654585045249390773377930728837612650,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260211,20260408,True
full_period,20260210,8027,30,47.208127380932763697107116430233162802295266794225,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260211,20260408,True
full_period,20260211,4956,30,47.813378708282042459411137616124081839009495670183,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260223,20260409,True
full_period,20260223,1538,30,-50.594532401874262557434706413749859516806971015433,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260224,20260410,True
full_period,20260223,3017,30,46.401926160712886371493865586770168425348881147251,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260224,20260410,True
full_period,20260223,6530,30,50.531326454458860735074081727745996073942651415045,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260224,20260410,True
full_period,20260223,7721,30,72.195139466571064973094147636127793742036421424904,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260224,20260410,True
full_period,20260223,8039,30,56.238578376428491738313173802084862444539559822695,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260224,20260410,True
full_period,20260225,1785,30,122.87921605904350059146865002868024648943361517074,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260226,20260414,True
full_period,20260225,3339,30,83.957867939537476816960314542096801309807118167216,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260226,20260414,True
full_period,20260226,2243,30,87.415638611615245009074410163339382940108892921960,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260302,20260415,True
full_period,20260226,2399,30,64.107019554764330958254617040846663634191407114991,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260302,20260415,True
full_period,20260226,3714,30,82.824226107167915091623806704816266191306758498510,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260302,20260415,True
full_period,20260302,8937,30,-79.639467222682313815884959090581632205746182092104,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260303,20260416,True
full_period,20260303,2472,30,60.575204303319370926977456094516914427489226821231,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260304,20260417,True
full_period,20260303,2484,30,51.052396942685507692222315983994192188448945281411,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260304,20260417,True
full_period,20260303,3583,30,112.10990590510850090316439376623550884090374809771,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260304,20260417,True
full_period,20260303,4949,30,90.631983557627745266099187743840924960061858419531,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260304,20260417,True
full_period,20260304,2368,30,61.578480864581616501382517178782735895478769857209,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260305,20260420,True
full_period,20260304,4764,30,81.703655384454363556202259579358977422619086189675,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260305,20260420,True
