event_date,stock_id,stock_name,market,volume_breakout_type,volume_watch_scope,volume_breakout_rule_version,volume_breakout_score,volume_ratio,return_5d_before,return_20d_before,distance_to_ma20_pct,false_breakout_risk,overheated_breakout,close_on_event,mature_d1,return_d1,mfe_d1,mae_d1,mature_d3,return_d3,mfe_d3,mae_d3,mature_d5,return_d5,mfe_d5,mae_d5,mature_d10,return_d10,mfe_d10,mae_d10,mature_d20,return_d20,mfe_d20,mae_d20
20250814,2367,燿華,listed,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,57.27,3.4412,11.2523,17.6583,11.312874523333939,False,False,30.65,True,8.31973898858076,9.298531810766718,2.1207177814029476,True,3.9151712887439016,10.114192495921692,2.1207177814029476,True,-2.44698205546493,10.114192495921692,-5.709624796084833,True,2.610114192495927,10.114192495921692,-5.709624796084833,True,-11.419249592169656,10.114192495921692,-12.887438825448616
20250815,2367,燿華,listed,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,65.24,5.2366,18.5714,27.4472,19.028412655731852,False,False,33.2,True,0.1506024096385561,1.6566265060240948,-3.463855421686768,True,-12.801204819277123,1.6566265060240948,-12.95180722891568,True,-11.44578313253013,1.6566265060240948,-12.95180722891568,True,-7.2289156626506035,1.6566265060240948,-12.95180722891568,True,-17.319277108433738,1.6566265060240948,-19.57831325301206
20251209,2367,燿華,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,69.86,8.1855,13.7014,9.4488,13.817809621289667,False,False,27.8,True,-5.935251798561159,-1.7985611510791366,-6.474820143884896,True,-8.273381294964032,-1.7985611510791366,-8.812949640287771,True,-3.4172661870503607,3.597122302158273,-8.812949640287771,True,-0.17985611510791255,4.316546762589923,-8.812949640287771,True,6.474820143884896,16.546762589928043,-8.812949640287771
20260107,2367,燿華,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,60.56,3.6076,13.2379,25.0988,15.164195397070856,False,False,31.65,True,-6.477093206951023,2.369668246445489,-6.635071090047385,True,6.319115323854652,6.319115323854652,-7.5829383886255926,True,9.636650868878371,15.797788309636651,-7.5829383886255926,True,28.90995260663507,30.805687203791464,-7.5829383886255926,True,87.99368088467617,87.99368088467617,-7.5829383886255926
20260112,2367,燿華,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,52.55,3.2047,23.2601,32.7416,19.283941864587018,False,False,33.65,True,3.714710252600306,8.915304606240703,1.1887072808320909,True,10.252600297176828,13.372956909361067,0.8915304606240904,True,10.252600297176828,13.372956909361067,0.8915304606240904,True,44.13075780089153,44.13075780089153,0.8915304606240904,True,58.98959881129273,85.14115898959882,0.8915304606240904
20260121,2367,燿華,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,50.75,2.3243,17.5793,44.1696,28.503937007874015,False,False,40.8,True,-1.7156862745097978,9.191176470588225,-1.9607843137254832,True,18.872549019607842,18.872549019607842,-1.9607843137254832,True,22.30392156862746,27.450980392156875,-1.9607843137254832,True,45.83333333333335,45.83333333333335,-1.9607843137254832,True,73.77450980392159,73.77450980392159,-1.9607843137254832
20250522,2368,金像電,listed,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,46.93,3.6865,10.6195,40.4494,16.306117701791113,False,False,250.0,True,-2.6000000000000023,0.6000000000000005,-3.400000000000003,True,-2.6000000000000023,0.6000000000000005,-3.600000000000003,True,4.0000000000000036,5.000000000000004,-3.600000000000003,True,8.200000000000006,11.60000000000001,-3.600000000000003,True,6.600000000000006,15.999999999999993,-3.600000000000003
20250708,2368,金像電,listed,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,43.54,2.167,7.1307,12.0782,12.147871678663469,False,False,315.5,True,2.377179080824088,2.535657686212356,-0.15847860538826808,True,-1.5847860538827252,2.8526148969889142,-4.278922345483361,True,1.4263074484944571,2.8526148969889142,-4.278922345483361,True,3.4865293185419866,9.66719492868462,-4.278922345483361,True,16.16481774960381,21.55309033280508,-4.278922345483361
20251103,2368,金像電,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,49.51,3.4409,20.8333,19.5152,15.146560784771701,False,False,493.0,True,-2.0283975659229236,2.8397565922920975,-2.0283975659229236,True,-2.941176470588236,2.8397565922920975,-9.533468559837733,True,-2.2312373225152116,2.8397565922920975,-9.533468559837733,True,8.924949290060846,16.835699797160242,-9.533468559837733,True,26.166328600405684,29.41176470588236,-9.533468559837733
20251113,2368,金像電,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,38.95,2.1976,18.4953,33.255,24.944909651829008,False,False,567.0,True,-4.056437389770728,0.0,-4.938271604938271,True,-10.582010582010582,1.2345679012345734,-11.816578483245156,True,1.2345679012345734,1.2345679012345734,-11.816578483245156,True,10.582010582010582,12.522045855379194,-11.816578483245156,True,6.349206349206349,12.874779541446202,-11.816578483245156
20250822,2369,菱生,listed,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,62.72,6.9092,14.4737,17.1717,15.25086934922999,False,False,17.4,True,0.287356321839094,4.022988505747138,-1.724137931034464,True,1.7241379310344973,4.022988505747138,-1.724137931034464,True,6.609195402298873,11.781609195402298,-1.724137931034464,True,1.1494252873563315,11.781609195402298,-1.724137931034464,True,8.62068965517242,18.678160919540222,-2.5862068965517238
20250828,2369,菱生,listed,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,68.94,5.9771,18.5976,31.8644,23.767101495386566,False,False,19.45,True,-4.627249357326468,-0.5141388174807138,-4.884318766066831,True,-10.025706940874034,-0.5141388174807138,-11.053984575835473,True,-10.7969151670951,-0.5141388174807138,-11.311053984575835,True,-4.627249357326468,-0.5141388174807138,-12.853470437018,True,2.8277634961439535,6.169665809768632,-12.853470437018
20251112,2369,菱生,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,44.25,2.5723,10.7399,12.6214,10.673822301729285,False,False,23.2,True,0.0,4.31034482758621,-1.2931034482758674,True,-4.741379310344818,4.31034482758621,-5.81896551724137,True,-12.93103448275862,4.31034482758621,-13.146551724137934,True,-15.517241379310331,4.31034482758621,-17.672413793103438,True,-2.155172413793105,4.31034482758621,-17.672413793103438
20260107,2369,菱生,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,55.15,2.7151,16.122,15.8696,14.957403213630972,False,False,26.65,True,-7.317073170731703,4.878048780487809,-7.879924953095674,True,-2.251407129455907,4.878048780487809,-12.757973733583484,True,0.18761726078799779,4.878048780487809,-12.757973733583484,True,14.634146341463428,26.454033771106957,-12.757973733583484,True,-1.8761726078799223,26.454033771106957,-12.757973733583484
20260120,2369,菱生,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,42.79,4.0195,21.8456,45.0673,28.258499355733967,False,False,32.35,True,-5.564142194744981,2.163833075734134,-6.33693972179289,True,-14.528593508500776,2.163833075734134,-14.992272024729525,True,-13.755795981452867,2.163833075734134,-15.765069551777433,True,-22.10200927357033,2.163833075734134,-22.25656877897991,True,-11.746522411128291,2.163833075734134,-25.0386398763524
20260318,2369,菱生,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,47.37,3.7487,15.3565,28.252,15.886134067952252,False,False,31.55,True,3.0110935023771823,5.229793977813002,-2.377179080824088,True,7.923930269413626,22.820919175911246,-2.377179080824088,True,4.120443740095081,22.820919175911246,-2.377179080824088,True,-4.120443740095093,22.820919175911246,-11.251980982567355,True,-3.011093502377171,22.820919175911246,-11.251980982567355
20260320,2369,菱生,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,61.23,4.7182,28.3662,44.1532,27.06593211302648,False,False,35.75,True,-4.7552447552447585,8.391608391608397,-6.153846153846166,True,-8.11188811188811,8.391608391608397,-9.930069930069918,True,-14.125874125874127,8.391608391608397,-17.902097902097903,True,-21.118881118881117,8.391608391608397,-21.678321678321677,True,-8.531468531468523,8.391608391608397,-21.678321678321677
20260526,2369,菱生,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,57.77,3.5005,32.2807,22.6016,20.82365195096547,False,False,37.7,True,6.49867374005304,8.753315649867366,-1.9893899204244003,True,6.896551724137923,11.405835543766575,-1.9893899204244003,True,-2.785145888594176,11.405835543766575,-4.774535809018577,True,-12.068965517241391,11.405835543766575,-18.435013262599476,False,,,
20260527,2369,菱生,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,52.46,4.4616,39.1681,29.9353,26.796147165640292,False,False,40.15,True,-0.996264009962633,4.607721046077207,-3.486924034869232,True,-1.1207970112079635,4.607721046077207,-3.486924034869232,True,-11.581569115815693,4.607721046077207,-13.200498132004979,False,,,,False,,,
20250814,2371,大同,listed,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,35.26,2.9273,8.3223,12.6374,10.61648455416162,False,False,41.0,True,4.878048780487809,5.36585365853659,0.6097560975609762,True,5.609756097560958,6.951219512195128,0.6097560975609762,True,1.4634146341463428,6.951219512195128,-0.6097560975609762,True,-0.6097560975609762,6.951219512195128,-1.7073170731707332,True,-2.9268292682926855,6.951219512195128,-5.975609756097566
20260120,2371,大同,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,50.25,3.1489,19.9158,36.3636,27.090301003344464,False,False,42.75,True,-3.9766081871345116,4.093567251461994,-4.093567251461994,True,-5.964912280701751,4.093567251461994,-7.251461988304097,True,-8.304093567251458,4.093567251461994,-8.304093567251458,True,-10.292397660818708,4.093567251461994,-12.28070175438597,True,-12.046783625730995,4.093567251461994,-16.72514619883041
20250512,2374,佳能,listed,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,62.66,4.6895,20.6422,27.2068,17.983513710536634,False,False,52.6,True,1.330798479087436,4.562737642585546,-1.9011406844106515,True,2.471482889733845,4.562737642585546,-1.9011406844106515,True,-0.38022813688213253,4.562737642585546,-1.9011406844106515,True,-2.851711026615966,4.562737642585546,-3.992395437262364,True,4.372623574144474,7.22433460076044,-7.414448669201523
20250721,2374,佳能,listed,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,51.27,6.2708,11.7318,14.2857,10.731752329980626,False,False,60.0,True,-2.6666666666666727,0.8333333333333304,-3.3333333333333326,True,-0.16666666666667052,4.333333333333345,-3.3333333333333326,True,-0.5000000000000004,4.333333333333345,-3.3333333333333326,True,2.6666666666666616,4.333333333333345,-3.833333333333333,True,28.499999999999993,32.999999999999986,-3.833333333333333
20250805,2374,佳能,listed,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,55.27,2.3086,15.1361,28.463,16.76440151776475,False,False,67.7,True,1.0339734121122657,2.6587887740029403,-1.9202363367799125,True,9.453471196454943,9.453471196454943,-1.9202363367799125,True,12.259970457902503,17.872968980797623,-1.9202363367799125,True,15.805022156573113,17.872968980797623,-1.9202363367799125,True,14.327917282127034,28.360413589364853,-1.9202363367799125
20250808,2374,佳能,listed,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,50.06,2.9799,22.6821,36.2132,22.570506988669248,False,False,74.1,True,1.3495276653171295,7.692307692307687,-1.2145748987854144,True,4.453441295546567,7.692307692307687,-1.2145748987854144,True,0.6747638326585648,7.692307692307687,-1.2145748987854144,True,1.3495276653171295,9.446693657219974,-1.2145748987854144,True,14.844804318488535,17.678812415654544,-1.2145748987854144
20260129,2374,佳能,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,36.21,3.7023,9.7448,21.9072,14.71533377796639,False,False,94.6,True,-9.936575052854113,0.9513742071881603,-9.936575052854113,True,-15.856236786469346,0.9513742071881603,-18.076109936575047,True,-15.433403805496827,0.9513742071881603,-18.076109936575047,True,-14.693446088794914,0.9513742071881603,-18.921775898520078,True,-25.26427061310782,0.9513742071881603,-31.39534883720929
20250918,2375,凱美,listed,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,57.18,11.5117,18.3709,17.962,15.3716216216216,False,False,68.3,True,7.027818448023426,9.956076134699842,-2.342606149341131,True,6.881405563689613,16.837481698389457,-2.342606149341131,True,14.494875549048336,24.45095168374818,-2.342606149341131,True,18.740849194729137,24.45095168374818,-2.342606149341131,True,44.36310395314786,55.197657393850676,-2.342606149341131
20250919,2375,凱美,listed,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,62.9,10.3362,23.8983,25.8176,21.934945788156778,False,False,73.1,True,-0.9575923392612706,9.165526675786605,-1.094391244870041,True,9.849521203830381,9.849521203830381,-4.924760601915179,True,7.113543091655261,16.279069767441868,-4.924760601915179,True,11.21751025991793,16.279069767441868,-4.924760601915179,True,40.902872777017784,45.006839945280454,-4.924760601915179
20251020,2375,凱美,listed,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,61.31,3.077,18.2609,61.0829,24.298211254732994,False,False,95.2,True,0.5252100840336116,8.193277310924362,-0.31512605042016695,True,3.5714285714285587,11.344537815126055,-0.8403361344537785,True,4.8319327731092265,11.344537815126055,-0.8403361344537785,True,-5.882352941176483,11.344537815126055,-5.882352941176483,True,-1.5756302521008347,11.344537815126055,-14.495798319327724
20260114,2375,凱美,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,45.19,5.9551,7.1811,9.6491,8.979947689625112,False,False,100.0,True,-1.8000000000000016,4.499999999999993,-2.0000000000000018,True,7.000000000000006,8.000000000000007,-4.200000000000004,True,3.0000000000000027,8.000000000000007,-4.200000000000004,True,-1.0000000000000009,9.499999999999996,-4.200000000000004,True,-14.700000000000003,9.499999999999996,-19.799999999999997
20260522,2375,凱美,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,55.28,2.9549,35.3119,66.8734,39.80562340834677,False,False,134.5,True,2.6022304832713727,7.806691449814118,-0.743494423791824,True,9.293680297397767,9.293680297397767,-6.319702602230482,True,23.7918215613383,31.226765799256494,-6.319702602230482,True,15.98513011152416,31.226765799256494,-6.319702602230482,False,,,
20260528,2375,凱美,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,56.76,2.0479,31.8367,84.3607,48.90282131661443,False,False,161.5,True,3.0959752321981338,9.287925696594424,-1.8575851393188847,True,0.6191950464396356,9.287925696594424,-7.120743034055732,True,0.6191950464396356,9.287925696594424,-7.120743034055732,False,,,,False,,,
20250514,2376,技嘉,listed,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,47.47,2.5507,10.7368,19.8178,13.631453877727374,False,False,263.0,True,0.9505703422053147,5.133079847908739,0.7604562737642651,True,-2.471482889733845,5.133079847908739,-2.471482889733845,True,-1.9011406844106515,5.133079847908739,-3.6121673003802313,True,4.94296577946769,5.323193916349811,-3.6121673003802313,True,9.125475285171092,10.836501901140693,-3.6121673003802313
20260102,2376,技嘉,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,49.68,2.6566,10.9208,5.7143,7.5358106705418315,False,False,259.0,True,-4.24710424710425,0.0,-4.24710424710425,True,-5.405405405405405,0.0,-6.177606177606176,True,-7.335907335907333,0.0,-7.335907335907333,True,-4.826254826254828,0.0,-9.652509652509655,True,-10.038610038610042,0.0,-10.81081081081081
20260317,2376,技嘉,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,42.12,2.4599,12.2172,9.7345,8.605211298445381,False,False,248.0,True,0.6048387096774244,1.2096774193548487,0.0,True,0.20161290322580072,1.2096774193548487,-2.2177419354838745,True,-5.241935483870963,1.2096774193548487,-6.653225806451612,True,-10.282258064516125,1.2096774193548487,-10.685483870967738,True,13.306451612903224,15.322580645161299,-10.685483870967738
20260410,2376,技嘉,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,40.12,2.3327,13.1466,13.1466,10.47979797979799,False,False,262.5,True,0.5714285714285783,2.0952380952381056,-1.3333333333333308,True,6.2857142857142945,8.190476190476193,-1.3333333333333308,True,7.2380952380952435,8.952380952380956,-1.3333333333333308,True,5.9047619047619015,11.238095238095248,-1.3333333333333308,True,23.619047619047628,26.857142857142847,-1.3333333333333308
20260415,2376,技嘉,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,44.25,3.0584,14.1104,17.9704,14.791195227319488,False,False,279.0,True,0.7168458781362075,2.508960573476693,-1.4336917562724039,True,0.0,2.508960573476693,-1.4336917562724039,True,2.1505376344086002,4.659498207885315,-1.4336917562724039,True,-2.3297491039426577,4.659498207885315,-2.8673835125448077,True,17.204301075268823,19.354838709677423,-3.046594982078854
20260506,2376,技嘉,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,43.4,2.2028,6.9272,35.2809,9.375,False,False,301.0,True,2.657807308970095,5.149501661129574,-0.16611295681062677,True,7.807308970099669,10.6312292358804,-0.16611295681062677,True,4.152823920265791,10.6312292358804,-0.16611295681062677,True,0.33222591362125353,16.61129568106312,-0.33222591362126463,True,32.558139534883715,33.55481727574752,-0.33222591362126463
20260422,2377,微星,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,48.32,2.3588,9.9211,6.9079,7.8659143710587465,False,False,97.5,True,0.512820512820511,8.717948717948708,0.10256410256410664,True,-4.205128205128195,8.717948717948708,-4.5128205128205146,True,2.564102564102555,8.717948717948708,-6.358974358974356,True,3.589743589743599,8.717948717948708,-6.358974358974356,True,15.897435897435908,27.17948717948717,-6.358974358974356
20260602,2377,微星,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,39.64,2.1191,18.254,55.6949,26.619927767155293,False,False,149.0,True,-1.6778523489932917,2.0134228187919545,-2.0134228187919434,True,-5.033557046979864,2.348993288590595,-9.060402684563762,True,-8.389261744966447,2.348993288590595,-13.087248322147648,False,,,,False,,,
20260508,2379,瑞昱,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,47.4,2.2495,10.2421,15.625,9.32594644506002,False,False,592.0,True,-1.3513513513513487,3.8851351351351315,-1.858108108108103,True,-6.756756756756754,3.8851351351351315,-8.952702702702698,True,-9.459459459459463,3.8851351351351315,-9.459459459459463,True,-2.3648648648648685,3.8851351351351315,-9.459459459459463,True,8.614864864864868,16.38513513513513,-9.459459459459463
20260602,2379,瑞昱,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,49.3,2.1024,10.678,22.5141,13.318872017353577,False,False,653.0,True,-1.071975497702915,5.513016845329255,-1.6845329249617125,True,-1.5313935681470103,5.513016845329255,-7.810107197549765,True,-5.359877488514552,5.513016845329255,-7.810107197549765,False,,,,False,,,
20250514,2382,廣達,listed,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,45.61,2.2226,8.8583,21.2719,13.33128394302696,False,False,276.5,True,0.3616636528029016,0.723327305605781,-0.7233273056057921,True,-3.797468354430378,0.723327305605781,-3.797468354430378,True,-3.2549728752260365,0.723327305605781,-3.797468354430378,True,-1.8083182640144635,0.723327305605781,-4.88245931283906,True,3.9783001808318286,3.9783001808318286,-4.88245931283906
20260408,2382,廣達,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,53.87,3.3954,9.4306,9.0426,7.077565944110731,False,False,307.5,True,1.788617886178856,2.1138211382113914,-4.0650406504065035,True,3.7398373983739797,6.5040650406503975,-4.0650406504065035,True,0.3252032520325132,7.154471544715446,-4.0650406504065035,True,8.943089430894302,12.195121951219523,-4.0650406504065035,True,11.869918699186988,14.634146341463406,-4.0650406504065035
20260410,2382,廣達,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,37.98,2.1015,10.6713,11.2457,10.737966072504946,False,False,321.5,True,-0.7776049766718529,-0.3110419906687367,-2.6438569206842955,True,-4.043545878693622,2.488335925349916,-4.510108864696738,True,0.4665629860031162,2.488335925349916,-4.510108864696738,True,0.4665629860031162,7.309486780715391,-4.510108864696738,True,6.842923794712297,9.64230171073095,-4.510108864696738
20260601,2382,廣達,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,47.52,2.0294,17.6935,17.1384,14.871636728085736,False,False,372.5,True,7.516778523489931,9.932885906040267,-0.8053691275167751,True,7.516778523489931,17.58389261744966,-0.8053691275167751,True,-0.6711409395973145,17.58389261744966,-3.624161073825505,False,,,,False,,,
20260602,2382,廣達,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,51.67,3.3881,26.5403,24.7664,22.01066260472202,False,False,400.5,True,4.119850187265928,9.363295880149813,-1.8726591760299671,True,-2.4968789013732784,9.363295880149813,-7.740324594257175,True,-7.116104868913853,9.363295880149813,-10.36204744069913,False,,,,False,,,
20250508,2383,台光電,listed,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,44.94,2.4077,19.0647,46.4602,21.50690588721147,False,False,662.0,True,2.5679758308157163,4.229607250755296,-0.45317220543806824,True,1.812688821752273,4.229607250755296,-0.45317220543806824,True,3.474320241691853,5.1359516616314105,-0.45317220543806824,True,7.25075528700907,9.969788519637458,-0.45317220543806824,True,23.867069486404823,24.16918429003021,-0.45317220543806824
20250610,2383,台光電,listed,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,52.29,2.0153,13.5204,31.0751,21.38570649208946,False,False,890.0,True,-1.9101123595505642,-0.3370786516853963,-3.0337078651685445,True,-3.3707865168539297,-0.3370786516853963,-4.719101123595504,True,-2.5842696629213457,1.348314606741563,-4.719101123595504,True,-3.3707865168539297,1.348314606741563,-7.640449438202246,True,7.078651685393256,8.202247191011235,-7.640449438202246
20251208,2388,威盛,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,59.21,4.0249,11.7878,15.0657,11.732940598919983,False,False,56.9,True,9.841827768014056,9.841827768014056,1.9332161687170446,True,17.04745166959578,22.847100175746938,1.9332161687170446,True,7.908611599297011,22.847100175746938,1.9332161687170446,True,1.405975395430592,22.847100175746938,-2.284710017574687,True,-9.490333919156413,22.847100175746938,-11.072056239015815
20251209,2388,威盛,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,70.4,6.2173,23.2742,23.5178,21.31211180124224,False,False,62.5,True,3.839999999999999,4.959999999999987,-2.72,True,2.5599999999999845,11.840000000000007,-2.72,True,-6.240000000000001,11.840000000000007,-7.199999999999996,True,-11.67999999999999,11.840000000000007,-11.67999999999999,True,-19.040000000000003,11.840000000000007,-19.199999999999996
20251210,2388,威盛,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,62.71,8.5978,26.0194,26.0194,24.353324391645927,False,False,64.9,True,2.6194144838212363,7.704160246533132,-2.773497688751936,True,-5.392912172573205,7.704160246533132,-6.009244992295848,True,-12.172573189522351,7.704160246533132,-12.172573189522351,True,-15.870570107858251,7.704160246533132,-16.33281972265024,True,-22.958397534668727,7.704160246533132,-23.57473035439137
20260320,2388,威盛,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,53.22,2.5334,14.6114,8.4314,13.244253314902977,False,False,55.3,True,1.4466546112115841,9.22242314647379,-5.786618444846281,True,-6.148282097649183,9.22242314647379,-6.871609403254963,True,-1.446654611211573,9.22242314647379,-7.233273056057865,True,-10.126582278481,9.22242314647379,-10.126582278481,True,31.645569620253156,31.645569620253156,-10.126582278481
20260415,2388,威盛,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,49.72,2.6989,14.2857,26.0606,16.61371706223136,False,False,62.4,True,-1.602564102564108,3.8461538461538547,-2.8846153846153855,True,6.08974358974359,8.974358974358987,-2.8846153846153855,True,28.205128205128215,28.205128205128215,-2.8846153846153855,True,14.583333333333325,34.134615384615394,-2.8846153846153855,True,21.474358974358964,36.858974358974365,-2.8846153846153855
20260603,2390,云辰,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,66.6,4.5223,20.0935,35.1209,24.23260985159761,False,False,12.85,True,-8.949416342412453,-8.949416342412453,-12.840466926070038,True,-5.058365758754868,1.5564202334630517,-12.840466926070038,False,,,,False,,,,False,,,
20250604,2392,正崴,listed,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,62.98,5.3513,10.7784,13.6131,9.386548410938666,False,False,55.5,True,2.522522522522519,6.3063063063063085,1.4414414414414267,True,-3.063063063063065,6.3063063063063085,-4.324324324324325,True,-3.963963963963968,6.3063063063063085,-6.666666666666677,True,-4.504504504504503,6.3063063063063085,-7.38738738738739,True,-5.585585585585584,6.3063063063063085,-9.54954954954954
20250717,2392,正崴,listed,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,56.13,5.7503,10.687,9.6408,9.433962264150942,False,False,58.0,True,5.1724137931034475,5.1724137931034475,0.0,True,-4.137931034482756,6.7241379310344795,-5.1724137931034475,True,-0.8620689655172376,6.7241379310344795,-5.1724137931034475,True,-1.551724137931032,6.7241379310344795,-5.1724137931034475,True,-11.379310344827587,6.7241379310344795,-12.413793103448278
20250718,2392,正崴,listed,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,53.39,4.3372,12.5461,17.5337,14.114675895613127,False,False,61.0,True,-3.934426229508192,1.4754098360655776,-3.934426229508192,True,-5.737704918032782,1.4754098360655776,-9.836065573770492,True,-6.8852459016393475,1.4754098360655776,-9.836065573770492,True,-6.065573770491806,1.4754098360655776,-9.836065573770492,True,-15.573770491803273,1.4754098360655776,-16.721311475409838
20260420,2392,正崴,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,55.43,2.7528,18.7316,9.9727,13.149202333263066,False,False,40.25,True,-1.1180124223602594,1.4906832298136719,-1.7391304347826209,True,-7.826086956521738,1.4906832298136719,-9.565217391304348,True,-7.826086956521738,1.4906832298136719,-10.310559006211173,True,-4.720496894409932,1.4906832298136719,-10.310559006211173,True,-11.552795031055895,2.2360248447204967,-19.751552795031056
20250827,2395,研華,listed,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,50.58,2.6162,14.1935,4.4248,10.066070734551102,False,False,354.0,True,0.14124293785311437,6.497175141242928,0.0,True,-2.824858757062143,6.497175141242928,-2.824858757062143,True,-4.943502824858759,6.497175141242928,-5.225988700564976,True,-2.824858757062143,6.497175141242928,-5.7909604519774005,True,-10.169491525423723,6.497175141242928,-11.299435028248583
20260306,2395,研華,TWSE,bottom_volume_attack,bottom_volume_attack,bottom_volume_attack_v2_locked_limit_up,62.58,4.1424,11.4413,29.0878,20.105693009848657,False,False,375.0,True,-7.466666666666666,-2.1333333333333315,-8.533333333333337,True,-7.733333333333336,-2.1333333333333315,-9.733333333333338,True,-8.666666666666668,-2.1333333333333315,-10.26666666666667,True,-8.266666666666666,-2.1333333333333315,-10.26666666666667,True,-14.000000000000002,-2.1333333333333315,-16.400000000000002
