signal_date,ticker,name,market,industry,is_mainstream,strategy,entry_price,score,judge,tdcc_date,tdcc_over_400_pct,tdcc_over_400_change,tdcc_over_1000_pct,tdcc_over_1000_change,tdcc_judge,source_file,entry_close_verified,return_1d_pct,close_1d,date_1d,return_3d_pct,close_3d,date_3d,return_5d_pct,close_5d,date_5d,return_10d_pct,close_10d,date_10d,return_20d_pct,close_20d,date_20d,max_gain_20d_pct,max_drawdown_20d_pct
20260422,9136,巨騰-DR,listed,,False,嚴格向上盤整帶量突破,12.15,67,初步觀察,20260515,65.02,0.0,56.41,0.0,變化不明顯,breakout_latest.csv,12.15,,,,,,,,,,,,,,,,,
20260515,2359,所羅門,listed,其他電子業,True,嚴格向上盤整帶量突破,135.0,92,強突破候選,20260515,45.5,-0.12,38.29,-0.05,大戶籌碼減少,breakout_latest.csv,135.0,,,,,,,,,,,,,,,,,
20260515,2441,超豐,listed,半導體業,True,嚴格向上盤整帶量突破,106.5,77,可觀察,20260515,72.84,-0.79,68.22,-1.09,大戶籌碼減少,breakout_latest.csv,106.5,,,,,,,,,,,,,,,,,
20260515,3006,晶豪科,listed,半導體業,True,嚴格向上盤整帶量突破,251.0,63,初步觀察,20260515,60.81,7.21,52.42,6.17,中大戶/超大戶同步增加,breakout_latest.csv,251.0,,,,,,,,,,,,,,,,,
20260515,3033,威健,listed,電子通路業,True,嚴格向上盤整帶量突破,47.9,80,可觀察,20260515,42.06,2.49,36.08,2.69,中大戶/超大戶同步增加,breakout_latest.csv,47.9,,,,,,,,,,,,,,,,,
20260515,3048,益登,listed,電子通路業,True,嚴格向上盤整帶量突破,56.1,70,可觀察,20260515,54.64,7.57,49.29,8.3,中大戶/超大戶同步增加,breakout_latest.csv,56.1,,,,,,,,,,,,,,,,,
20260515,3149,正達,listed,光電業,True,嚴格向上盤整帶量突破,57.4,75,可觀察,20260515,33.36,0.32,24.61,-1.47,中大戶增加,breakout_latest.csv,57.4,,,,,,,,,,,,,,,,,
20260515,3209,全科,listed,電子通路業,True,嚴格向上盤整帶量突破,68.0,60,初步觀察,20260515,48.83,1.11,41.08,1.9,中大戶/超大戶同步增加,breakout_latest.csv,68.0,,,,,,,,,,,,,,,,,
20260515,3305,昇貿,listed,其他電子業,True,嚴格向上盤整帶量突破,138.5,67,初步觀察,20260515,48.07,3.66,39.49,1.74,中大戶/超大戶同步增加,breakout_latest.csv,138.5,,,,,,,,,,,,,,,,,
20260515,3406,玉晶光,listed,光電業,True,嚴格向上盤整帶量突破,588.0,77,可觀察,20260515,55.45,-0.33,39.29,-0.39,大戶籌碼減少,breakout_latest.csv,588.0,,,,,,,,,,,,,,,,,
20260515,3504,揚明光,listed,光電業,True,嚴格向上盤整帶量突破,77.3,67,初步觀察,20260515,63.2,-0.48,59.76,0.18,超大戶增加,breakout_latest.csv,77.3,,,,,,,,,,,,,,,,,
20260515,4571,鈞興-KY,listed,電機機械,True,嚴格向上盤整帶量突破,211.0,85,強突破候選,20260515,65.01,-0.93,55.97,0.0,變化不明顯,breakout_latest.csv,211.0,,,,,,,,,,,,,,,,,
20260515,4576,大銀微系統,listed,電機機械,True,嚴格向上盤整帶量突破,265.5,68,初步觀察,20260515,67.27,1.06,61.57,2.4,中大戶/超大戶同步增加,breakout_latest.csv,265.5,,,,,,,,,,,,,,,,,
20260515,6215,和椿,listed,其他電子業,True,嚴格向上盤整帶量突破,130.5,75,可觀察,20260515,33.12,1.17,27.68,1.28,中大戶/超大戶同步增加,breakout_latest.csv,130.5,,,,,,,,,,,,,,,,,
20260515,6449,鈺邦,listed,電子零組件業,True,嚴格向上盤整帶量突破,263.0,70,可觀察,20260515,75.35,3.21,66.21,-0.02,中大戶增加,breakout_latest.csv,263.0,,,,,,,,,,,,,,,,,
20260515,6451,訊芯-KY,listed,半導體業,True,嚴格向上盤整帶量突破,577.0,60,初步觀察,20260515,75.61,0.41,70.57,1.38,中大戶/超大戶同步增加,breakout_latest.csv,577.0,,,,,,,,,,,,,,,,,
20260515,6834,天二科技,listed,電子零組件業,True,嚴格向上盤整帶量突破,50.2,85,強突破候選,20260515,68.21,-0.09,50.08,0.24,超大戶增加,breakout_latest.csv,50.2,,,,,,,,,,,,,,,,,
20260515,8028,昇陽半導體,listed,半導體業,True,嚴格向上盤整帶量突破,287.5,63,初步觀察,20260515,51.67,5.75,39.9,5.0,中大戶/超大戶同步增加,breakout_latest.csv,287.5,,,,,,,,,,,,,,,,,
20260515,8163,達方,listed,電腦及週邊設備業,True,嚴格向上盤整帶量突破,33.85,92,強突破候選,20260515,44.5,1.73,37.41,0.24,中大戶/超大戶同步增加,breakout_latest.csv,33.85,,,,,,,,,,,,,,,,,
20260515,8374,羅昇,listed,電機機械,True,嚴格向上盤整帶量突破,103.0,80,可觀察,20260515,72.19,0.04,68.57,0.0,中大戶增加,breakout_latest.csv,103.0,,,,,,,,,,,,,,,,,
20260515,8926,台汽電,listed,油電燃氣業,False,嚴格向上盤整帶量突破,61.1,65,初步觀察,20260515,61.28,0.25,55.46,0.45,中大戶/超大戶同步增加,breakout_latest.csv,61.1,,,,,,,,,,,,,,,,,
20260515,1447,力鵬,listed,紡織纖維,False,營收回檔後短線轉強,5.34,55,初步觀察,20260515,70.31,0.25,65.45,0.41,中大戶/超大戶同步增加,pullback_rebound_latest.csv,5.34,,,,,,,,,,,,,,,,,
20260515,2241,艾姆勒,listed,汽車工業,False,營收回檔後短線轉強,34.3,55,初步觀察,20260515,38.33,-0.19,29.95,-0.16,大戶籌碼減少,pullback_rebound_latest.csv,34.3,,,,,,,,,,,,,,,,,
20260515,2374,佳能,listed,光電業,True,營收回檔後短線轉強,82.2,63,初步觀察,20260515,29.56,0.73,24.26,-0.06,中大戶增加,pullback_rebound_latest.csv,82.2,,,,,,,,,,,,,,,,,
20260515,2867,三商壽,listed,金融保險業,False,營收回檔後短線轉強,7.72,70,可觀察,20260515,83.64,0.17,79.82,0.26,中大戶/超大戶同步增加,pullback_rebound_latest.csv,7.72,,,,,,,,,,,,,,,,,
20260515,2882,國泰金,listed,金融保險業,False,營收回檔後短線轉強,77.9,70,可觀察,20260515,85.26,-0.03,82.8,0.0,變化不明顯,pullback_rebound_latest.csv,77.9,,,,,,,,,,,,,,,,,
20260515,3528,安馳,listed,電子通路業,True,營收回檔後短線轉強,86.6,55,初步觀察,20260515,65.41,-1.47,62.8,0.07,超大戶增加,pullback_rebound_latest.csv,86.6,,,,,,,,,,,,,,,,,
